prompt,prompt_len,target
The moon (A) has less matter than Earth (B) orbits around the sun (C) weighs more than Earth (D) has more mass than Earth,33,A
The reverse of evaporation in terms of weather phenomena is (A) cloud formation (B) condensation (C) transpiration (D) precipitation,28,D
Saturn hangs around because of (A) rocket fuel (B) Sega (C) a central star (D) Saturnalia,26,C
The bear in the wild needs to find other animals to feast. (A) they never kill (B) they only eat (C) they are docile (D) they are killers,38,D
We can thank the sloth and its feces for giving us (A) guacamole dip (B) bacteria on lettuce (C) funny Youtube videos (D) brown rice,34,A
A pollutions standard is something which (A) will hopefully limit the amount of damage done to the environment by large producers (B) a standard that gets applied to every person (C) a way to get factories to make more product (D) the best way to reduce poisoning the trees in Michigan,62,A
the central object of our solar system is also (A) the smallest object in the solar system (B) the coldest heavenly body (C) the farthest star from us (D) the closest star from us,43,D
In a decade spring occurs (A) three times (B) twelve times (C) ten times (D) twice,25,C
the presence of which of these is required for the formation of cavernous chambers? (A) some carbonated soda (B) some carbon dioxide (C) some carbonic acid (D) carbon monoxide gas,42,C
What is lava found above? (A) natures floor (B) grounded lightning (C) sky (D) ground images,26,A
"A micro-scratch test is able to determine which rock formations deep inside the earth's sub-surface are the hardest and how resistant the formations are to being (A) scratched, fractured or otherwise deformed (B) transformed into different minerals (C) melted and otherwise liquified (D) scratched with ice breakers",64,A
"A farmer needs to change up his crops. He has planted grains for the last five years. He plants something different this year, so his crop is probably (A) oats (B) rice (C) watermelon (D) grain",48,C
By picking up polypropylene we can make our ecosystem (A) ugly (B) worse (C) dead (D) better,26,D
Which pollutant is most likely caused by humans activity? (A) bricks (B) bovine farts (C) rocks (D) oxygen,29,B
When food is reduced in the stomach (A) the mind needs time to digest (B) take a second to digest what I said (C) nutrients are being deconstructed (D) reader's digest is a body of works,48,C
What can show how a rainbow is formed by refraction of light by splitting light into all different colors? (A) watching sunlight bounce off a mirror (B) shining a flashlight on a gem (C) shining a flashlight at a mirror (D) looking at a freshly formed diamond,57,B
Pollution is extremely difficult to contain in a (A) refuse facility (B) greenhouse (C) the white house (D) capital building,29,A
Galileo Galilei made improvements to the telescope to make better observations of what? (A) plants (B) people (C) space games (D) space rocks,35,D
An adaptation that humans have created through the help of science is (A) freckles (B) feces (C) eye color (D) flying,30,D
Waxy leaves can be considered (A) love (B) anger (C) happiness (D) clothes,23,D
Which of these would absorb more sunlight (A) A cave (B) A octopus (C) A bat (D) An elephant Ear,29,D
What object would be most attracted to a magnet? (A) A feather (B) A brush (C) A pillow (D) A zipper,31,D
Which causes more matter vibration? (A) megaphone (B) walking (C) speaking (D) yelling,24,A
What absorbs nutrients from soil into themselves through their roots? (A) flour (B) power plants (C) animals (D) flora,29,D
A learned behavior is exhibited when a human displays that they can: (A) squinting in bright light (B) digesting food in the stomach (C) change a car tire (D) inhaling and exhaling during sleep,48,C
Taking temperature is basically when (A) looking outside at the weather (B) degrees of warmth are noted (C) measuring how humid the air is (D) how hot it is is discussed,40,B
A fish lives in (A) dihydrogen monoxide (B) carbon monoxide (C) dihydrotestosterone (D) iron sulfate,28,A
"If a person's age is celebrated in adulthood, then it happens every (A) 12 months (B) 24 days (C) six weeks (D) twelve hours",40,A
Which of the following is most likely to make a person shiver? (A) being in a gym (B) being in a sauna (C) being in a fridge (D) being in a pool,42,C
"If a bird is green, another bird can realize that by (A) noticing it (B) visiting it (C) touching it (D) killing it",33,A
To positively impact the environment (A) toss plastic bottles in trash receptacles (B) use plastic knives and forks for every meal (C) scrap metal from old buildings is processed to be used for new construction (D) buy a less fuel efficient car,51,C
"There are some decorative fruits used for holidays where the outside is carved, such as large orange ones. The insides of these fruits, similar to gourds, most commonly (A) may have moisture removed and inside parts are devoured (B) may be burned and thrown away (C) may be mixed with sand (D) may be used in concrete",71,A
Elimination of their body's waste is (A) a rare trait among living things (B) something that rarely happens for most mammals (C) a commonality all life forms share (D) unnecessary for smaller organisms,46,C
What can show how a rainbow is formed by refraction of light by splitting light into all different colors? (A) watching sunlight bounce off a mirror (B) shining a flashlight on a gem (C) shining a flashlight at a mirror (D) looking at a freshly formed diamond,57,B
"If a fish lives in water that is very dark, the fish may calibrate its body over time to (A) absorb helium (B) turn invisible (C) eat more (D) be blind",41,D
"Winter in the Northern Hemisphere (A) are the same as the Southern Hemisphere (B) led to wet fall days (C) correlate to cold months int he Southern Hemisphere (D) correlate to long, sunny days in the Southern Hemisphere",48,D
A thing needs to be placed on a balance in order to determine (A) hunger (B) shape (C) pressure (D) age,30,C
The ability that an oven has to turn ingredients into a moist cake come from its (A) higher temps (B) arid environment (C) dark heat (D) spaciousness,37,A
The natural illumination outside will be for shorter and shorter periods of time per day when (A) during a solar eclipse (B) spring season has begun (C) a hurricane is approaching (D) in late September north of the equator or late March south of the equator,55,D
Spending less time in the shower (A) depletes a vast amount of water reserves (B) is bad for the environment (C) uses up more water (D) leads to more reserves in the water heater,44,D
A month that is in the summer in the Northern Hemisphere directly follows which month? (A) March (B) November (C) January (D) May,33,D
When would a reflector be most effective? (A) fall (B) winter (C) summer (D) spring,25,C
A boy that has two legs and two arms has parents that have (A) nearly an arm and a leg (B) the same number limbs (C) their left arms only (D) one right leg each,44,B
an example of an excellent earth mover is (A) cat (B) dog (C) annelids (D) fish,26,C
"If a living thing is making an effort to obtain nutriment, then that thing is likely (A) sleeping (B) sweeping (C) hunting (D) falling",35,C
the availability of soil nutrients in the food chain can be explained by which of these? (A) the soil emanates nutrients into the air (B) the primary producers depend on the soil (C) all living things eat sand (D) the water we drink is from the soil,58,B
A thing which may be found at a special location for reusing materials is a (A) fresh cat litter (B) new brick house (C) rusted aluminum tray (D) old used wax,41,C
"A creature's habitat, if it has flippers and carries a home with it, is likely (A) mountainous (B) arid (C) salty (D) dry",37,C
which one of these can be used to power up a system? (A) a handful of sand (B) a liter of water (C) a bowl of water (D) a tin of gasoline,42,D
A thing which is a producer in the food chain is most likely to be a (A) squid (B) clover (C) mouse (D) hawk,33,B
Which would likely be a chemical reaction (A) an ember (B) oil and water (C) steel and iron (D) play dog,30,A
evaporation is the first stage in the what cycle (A) H2O (B) lunar (C) growth (D) menstrual,29,A
What does harming an organism cause? (A) change in appearance (B) nothing (C) population increase (D) population decrease,28,D
an area of low-lying ground near to a river is at risk of (A) over fishing (B) balloon landings (C) droughts (D) H20 accumulation,37,D
Over the lifetime of the planet hydro mechanical wearing will create a (A) crevasse (B) ocean (C) drought (D) water park,32,A
Which was happens most near canyons (A) the moon (B) whales (C) riverflow (D) fear,25,C
"You are hiking up the side of an inactive volcano, what are you most likely to find? (A) Mercury (B) Diamonds (C) Minerals (D) Gold",36,C
Newer hybrid cars will have what effect on the gas usage in the world over time? (A) less (B) more (C) more electric (D) slower cars,37,A
Which likely has the highest force exerted upon it? (A) the palm of your hand (B) a pillow for sleeping (C) a home run baseball (D) a button on a keyboard,41,C
"If an object undergoes chemical change then that object will have new chemical properties, such as (A) a drink with water in it (B) a toilet with bleach in it (C) a soda with lime in it (D) a sink with hair in it",54,C
one's ability to hear their name being called across the room indicates the presence of (A) gas in the stove (B) water in the walls (C) atmosphere in the space (D) water in the ears,46,C
Splitting and fusing billions of atoms at the same location in space produces (A) darkness (B) frigged rain (C) illumination (D) groceries,33,C
Which is true? (A) hot coffee will stay hot forever (B) hot coffee is cold (C) hot coffee can injure due to its temperature (D) hot coffee prevents getting hot enough to burn,43,C
seed dispersal is when the seeds of a plant are moved from the plant to a new what? (A) planet (B) bus (C) page (D) locale,36,D
"If a creature wishes to hunt, which senses would be avoided? (A) sight (B) smell (C) crawling (D) hearing",30,C
A bat may use echolocation to (A) the grocery store (B) call a friend (C) track a moth (D) a concert,31,C
Screws and bolts are needed to do what with a bike? (A) eat it (B) cry (C) nothing (D) construct it,32,D
What makes the best wiring? (A) rope (B) Tungsten (C) hemp (D) plastic,23,B
An electric car will have difficulty receiving energy at (A) a power outlet (B) an electric station (C) a charging station (D) a gasoline station,34,D
"When the body needs to rid itself of potentially toxic elements within it, what process is utilized? (A) process of purging (B) process of circulation (C) process of respiration (D) process of cooking",44,A
A kumquat is more likely than a steak to have (A) fluid (B) seeds (C) fibers (D) skin,28,B
An example of playing a musical instrument is what? (A) driving (B) flying (C) walking (D) banging drums,28,D
An inherited characteristic from my dad is (A) the cat (B) a building (C) moles (D) the bike,27,C
"A guy is trying to choose a spot to build his house. He chooses a place that will cause the least environmental change in an area, so he builds in (A) a town (B) a jungle (C) a desert (D) a forest",53,A
"A tree must depend upon, for its support (A) A large fibrous mass (B) plants on the forest floor (C) the wooden welfare state (D) massive redwoods on the backs of turtles",43,A
Viruses are killed by objects used in a (A) backyard (B) bathroom (C) kitchen (D) living room,27,C
As an individual is forced to pedal harder on a bicycle their pulse rate (A) stays the same (B) decreases (C) stops (D) increases,33,D
A construction team is building a business center where a park used to be. The change in the park will (A) cause animals to play (B) cause animals to celebrate (C) cause animals to marry (D) cause animals to suffer,50,D
How should John proceed with eating the fish he just caught? (A) biting right into it raw (B) hold the fish up the sunlight (C) putting his boot on a fire spit (D) striking flint over kindling and placing the fish above it,54,D
If a forest that is home to animals is cut down (A) then the animals' homes are demolished (B) then the animals will just rebuild (C) then the animals will adapt (D) then the animals all die,47,A
diamonds exist because of the existence of (A) raw carbon (B) work force (C) plant feeding (D) machines,27,A
"If a plant is in an environment with a lot of oxygen, and then oxygen levels very slightly drop, the plant will (A) understand (B) sour (C) calibrate (D) pray",41,C
"The air was cold, so all night the sheep kept (A) sleeping (B) shaking (C) jumping (D) running.",29,B
"A person has sand in their shoe from the beach, and they dump the sand out at their doorstep many miles away. The sand could end up back on that beach if (A) magic creatures move it (B) someone goes to the zoo (C) a large gust passes (D) people wish for it",64,C
An example of an offspring receiving a gene is (A) cooking (B) driving (C) cartwheels (D) moles,27,D
When the Platypus emerges and new life into the pouch it has been (A) died (B) birthed (C) flown (D) ran,32,B
"If a cow is offered a choice, it will turn down (A) a bale of hay (B) a piece of carrot (C) a chunk of apple (D) a chunk of pork",41,D
Venus fly traps are poor at creating their own food though photosynthesis because (A) they are unhealthy (B) they need water (C) they require insects (D) they grow slowly,38,C
What could be used to examine the legs of a lady bug? (A) a pedometer (B) a stethoscope (C) a loupe (D) a telescope,36,C
Which would likely require completing a circuit to play? (A) tic tac toe (B) ping pong (C) hide and seek (D) PONG,33,D
Standing on a plastic tote will (A) vaporize it (B) deform it (C) levitate it (D) melt it,29,B
A bird such as a penguin can survive in arctic weather due to (A) sunlight (B) bears (C) weather (D) feathers,30,D
Inside of a fruit is (A) tiny hard pieces (B) small berries (C) worms (D) little sharp flecks,28,A
what can be found where photosynthesis takes place? (A) some green pigmentation (B) some blue pigment (C) some chlorine pigment (D) some chloride,33,A
It changes from winter to spring because of a (A) moon (B) cloud (C) star (D) sky,26,C
"In a plant such as a cactus, water is held within (A) the spikes on the stem (B) the lines of a stem (C) the inside of the leaves (D) the series of tubes in the body",47,D
"Bringing a stray dog to live at your house when it lived outside all its life will be hard for it at first, but eventually, it will (A) fly away (B) start talking (C) get acclimated (D) tell jokes",52,C
"If someone released a pollutant into the world, it would be all aside from (A) plastic (B) poison (C) trees (D) smoke",32,C
"If the crust of a planet is adjusted in short order, a likely culprit is (A) moons (B) quivers (C) night (D) logs",34,B
The below surface pebbles of the columbia river are of non rough edges because of? (A) rough rocks (B) river movement (C) smoothness (D) fish movement,36,B
What might happen if too much heat is transferred to an object? (A) freezing (B) solidifying (C) burning (D) moving,31,C
coral lives in the (A) wet depths (B) cupcakes (C) trees (D) sky,22,A
Cactus house a great amount of (A) favorite fishing holes (B) chlorophyll (C) bark (D) pine cones,26,B
An example of breaking down is (A) cutting an apple into slices (B) putting a jigsaw puzzle together (C) mixing cake ingredients together (D) applying coats of paint onto a wall,40,A
"A pot of water is ready to cook noodles when it is boiling, as noted by (A) salty taste (B) water smell (C) bubble production (D) cool water",38,C
sunlight produces (A) darkness (B) wind (C) solar radiation (D) snow,21,C
If steam chills then the vapor will (A) burn (B) melt (C) boil (D) thicken,24,D
Which two objects would electricity best flow through? (A) a tin can and a plastic fork (B) a steel beam and a soda can (C) an eraser and a wooden pencil (D) human skin and rubber gloves,47,B
A coal mine is what? (A) a person who mines for coal (B) a rare type of stone (C) a place where coal is processed (D) a mine that is beneath the earth where coal is found,47,D
Which of these places is worst for growing oregano? (A) field (B) farm (C) greenhouse (D) cave,27,D
If I hear about a warm front I can expect to bring what with me to work? (A) time traveling (B) candles (C) an umbrella (D) a wagon,38,C
Which sustains life yet stopped growing? (A) air (B) a bush (C) a rock (D) a felled tree,28,D
An incandescent light bulb requires a filament to (A) emit illumination (B) emit radiation (C) convert mechanical energy (D) convert chemical energy,31,A
The force required to swim through ocean water is greater than the force needed to swim in a heated pool because (A) pool water is usually cooler than ocean water (B) pool waves carry more turbulence than ocean waves (C) pool water has less mass and density than saltwater (D) saltwater has less mass and density than pool water,68,C
"If more pollution is released into the air, what happens to the planet's temperature? (A) it falls (B) it becomes stabile (C) it climbs (D) it becomes volatile",41,C
Bumble Bees like to do what in the winter (A) sleep years (B) sleep softly (C) sleep extensive periods (D) sleep painfully,32,C
A learned behavior is exhibited when (A) squinting in bright light (B) nailing up a picture frame (C) blinking and gulping air (D) inhaling and exhaling during sleep,42,B
Which of the following is more accurate? (A) ice has greater mass when carved (B) ice has greater mass when crushed (C) ice disappears instantly when carved (D) ice has approximately equivalent mass when carved,45,D
A raccoon be most likely to live near which of the following? (A) a human garbage dump (B) an icy barren tundra (C) an arid desert plain (D) a tropical rain forest,42,A
All plants require this (A) humans (B) insects (C) H2O (D) trees,23,C
The mantle is a layer of the Earth; what is something other than a layer? (A) crust (B) inner core (C) outer core (D) lava pit,37,D
A locations climate is what in the area? (A) Common forecast (B) water tide (C) rare storms (D) earthquakes,29,A
An example of creating an alternative fuel is turning what material into fuel? (A) sand (B) mineral (C) vegetation (D) rocks,31,C
"If you're stranded on a desert for a week without clothes, you're likely to (A) evaporate (B) find a forest (C) freeze (D) perish",38,D
Which is a complete circuit? (A) a refrigerator that is running (B) a battery removed from a toy (C) a clock that is wound-up (D) a fuse that has blown,42,A
It is easiest for a rose to grow (A) in concrete jungles (B) on tilled ground (C) in someone's stomach (D) on a brick,36,B
What your body looks like and how it functions is something that is (A) received from one's parents (B) passed away from Earth (C) passed down from eggs (D) passed down from tomorrow,44,A
changes in an environment cause plants to (A) morph for continuation (B) boogie (C) bake cakes (D) take long naps,29,A
what does a cactus do with water (A) spit it out (B) make it dirty (C) keep a cache (D) filter it,31,C
Deer are less safe in the woods because wolves (A) have fur (B) howl (C) have claws (D) have tails,29,C
Which is true? (A) glaciers make depressions that water can pool in (B) lions hunt glaciers in the wild (C) glaciers are generally high temperature objects (D) glaciers can change directions rapidly for speed,44,A
A frog was sick because it wasn't staying warm enough. (A) The frog was getting burned by a heat lamp (B) The water in the tank had dried up. (C) the frog was unable to regulate its body temperature without an external heat source (D) The frog was using too much ice in its drinks,68,C
A boy puts some vinegar in a glass of some bleach and finds (A) both are frozen (B) bother taste good (C) both are dry (D) both are adjusted,38,D
Microscopes (A) make tiny atoms look smaller (B) enhance the size of amoebas for easier viewing (C) make magnifying things much more difficult (D) make huge samples look minuscule,42,B
What do humans do to poison the air? (A) tailoring old clothing items (B) using a plastic bottle to create a self water for a plant (C) placing plastic into big lakes (D) using old T-shirts to make a blanket,52,C
Bees (A) make honey from fruit (B) sell their honey to farmers (C) manufacture honey from a sweet liquid found in flowers (D) gather honey from flowers,36,C
A person in precipitating weather will want to (A) be electrocuted (B) be vanquished (C) be drowned (D) be safeguarded,33,D
At what time would a person feel the most heat outside? (A) noon (B) midnight (C) morning (D) evening,29,A
A person pushing energy through a metal beam will cause something to (A) electrify (B) crowd (C) hollow out (D) precipitate,32,A
Heat energy may be added to this in order to cook it. (A) velvet socks (B) fish food (C) dish water (D) cupcake batter,34,D
A way to keep a cup of coffee warm is to (A) cook it in the oven (B) heat it with a torch (C) put it in the sun (D) use a heated plate,43,D
Earth is a similar material as (A) Mars (B) Jupiter (C) Neptune (D) the sun,24,A
People are switching to electric cars because cars that use gas (A) dirty the air (B) cry (C) nothing (D) cleans the air,32,A
the moon is lacking what? (A) rocks (B) craters (C) gravity (D) h2o,25,D
What has more mass than the moon? (A) your home planet (B) Skylab (C) the Atlantic ocean (D) pluto,31,A
Which likely would be considered in drought conditions? (A) a tundra without water (B) a desert without water (C) a house without water (D) a lake without water,38,D
Three hundred and sixty five turns of the earth is (A) double half a calendar year (B) a very long time (C) almost half of a lifetime (D) more than two years,41,A
Organisms exist only because of the energy from (A) the moon (B) coffee (C) our yellow dwarf (D) the kardashians,32,C
"If an oak seed is placed in a compost pile in a garden, the garden's ecosystem will (A) be negatively disrupted forever (B) be made much worse (C) be altered in damaging ways (D) adjust in positive ways",50,D
The way that electrical conductors works in ways such as (A) sticking a plug into an outlet to power a microwave (B) turning on a coffee pot in the morning (C) making sure that a hair dryer is unplugged after use (D) turning on lights in a room,57,A
"if white cold items drop from the sky, what might these be? (A) a gift from the heavens (B) a cloud is crying (C) it is an anomaly (D) it is ice precipitation",44,D
Illness is prevented in people by reducing what in food? (A) fiber (B) dangerous bugs (C) protein (D) fat,30,B
"A plane takes off from the ground, lights blazing, and flies into the sky. As the plane ascends and travels to its destination, (A) the lights are brighter (B) the lights appear duller (C) the lights are closer (D) the lights are bigger",58,B
You might support a growing tomato plant with (A) yard stick (B) a bench (C) a flashlight (D) candy,28,A
Which is competition? (A) a giraffe eats the highest leaves (B) a bear takes a salmon from the stream (C) a shark eats a tuna that an orca was hunting (D) a slug eats a blade of grass,49,C
An example of adapting to survive is (A) Putting on sunscreen in a sunny place (B) Growing grass in a field (C) Having a drink of water on a warm day (D) Going for a walk outside,46,A
"If an entity in intergalactic space has thrust placed upon it, what is the expected result? (A) it will start moving with acceleration (B) it will make a loud noise (C) spontaneously teleport a light year away (D) remain in the same location",55,A
Deer are most likely to give a wide berth to a (A) personal garden (B) field of alfalfa (C) cool mountain stream (D) decomposing body,35,D
a wren building a home is an example of what type of behavior (A) good (B) inherited (C) learned (D) bad,30,B
The most popular plant in Italy is (A) Air (B) Basil (C) Apple Juice (D) Metal,25,B
I use a knife to chip away at what to make a sculpture (A) A slab of rock (B) A bucket of sand (C) A glass of water (D) A bag of air,42,A
A person wanting to conserve resources in a positive way will (A) place plastics in special containers (B) leave plastic on the roadside (C) burn plastics in their yard (D) throw away plastic containers,43,A
Which animal might catch it's sustenance faster? (A) Snail (B) Frigate Bird (C) turtle (D) Sloth,30,B
A cactus stem is used to store what? (A) mp3s (B) H2O (C) sand (D) seeds,30,B
Rocks folded over and over which developed (A) tall areas (B) wet rivers (C) large trees (D) grassy yards,28,A
In the food chain process an animal has the role of consumer which eats producers for what? (A) grass (B) sea (C) water flow (D) sustenance,36,D
"If a tree has large seeds, then so did (A) the trees it came from (B) Johnny Appleseed in a pouch (C) the birds in the trees (D) the surrounding leaves and bushes",44,A
"Where would you point to as an example of condensation, if limited to an office building? (A) the beads on a cold root beer can (B) the pens leaking ink (C) the vapor rising from the coffee (D) the sprinkler system above",53,A
What would a fly find most compelling? (A) a science fiction movie starring the actor Jeff Goldblum (B) a toilet seat scrubbed with baking soda and vinegar (C) a saline solution for contact lenses (D) a steak forgotten on a counter for an entire day,56,D
"If an electric circuit has six paths and another electric circuit has one path, the six path circuit is (A) really broken (B) singular (C) equidistant (D) slowly burning",40,C
Which creature would be safest from predators in its natural underground habitat? (A) eagles (B) lizards (C) moles (D) sardines,30,C
Lungs are to hampsters as ________ are black tipped sharks. (A) gills (B) hearts (C) stomachs (D) fins,30,A
"If a person wants to save the environment, a thing they can try is (A) using more Styrofoam (B) buying more stuff (C) reusing plastic dishware (D) burning more plastic",43,C
"if a plant shows up in a new place, what might have happened? (A) the plant is able to relocate itself (B) it spontaneously appeared there (C) it walked to the new place (D) its cased embryo have been dispersed",52,D
When I play a violin the strings and create sound through (A) A new word (B) A quake (C) Pens (D) Sweat,31,B
What could be used to fill a beach ball? (A) Aluminium (B) Iron (C) Oxygen (D) Water,27,C
What will happen to gas once heated? (A) melting (B) freezing (C) ascension (D) cooling,25,C
Which animal emits something that many autistic people would be extra sensitive to? (A) cow (B) dog (C) cat (D) skunk,31,D
What is an example of hunting? (A) Cats eating cat food (B) sea otter cracking open clams with a rock (C) Humans going to restaurants (D) A dog eating dog food,41,B
A wire can be caused to heat up when what kind of current flows through it? (A) wind (B) rocky (C) water (D) zapping power,36,D
When being pursued by a lion (A) a ram will leap (B) a mouse will hide (C) a cheetah will fight (D) a giraffe will dash,35,D
A chemical reaction to vinegar or to baking soda can be caused by adding (A) air (B) bees (C) cola (D) sand,31,C
A disperser is able to (A) leave things (B) break things (C) redirect things (D) shorten things,27,C
Desert lizards may sometimes appear as (A) buildings (B) rock particles (C) trees (D) cement,24,B
eating food that contains pesticides can have a negative impact on humans and (A) rocks (B) golden retrievers (C) sticks (D) blankets,32,B
Rocket engines can lift rockets because (A) of how much fuel they use (B) of how fast they are (C) of the power the hit the ground with (D) of how tall they are,43,C
If a person wants to watch the eclipse (A) it's best to go sans sunglasses (B) it's best to just use a hand as shade (C) it's best to use eye protection (D) it's best to use a telescope,56,C
As the car approaches a hill it will become harder to (A) steer (B) park (C) push (D) brake,28,C
