prompt,prompt_len,target
Lawmakers Reach Deal on a Fix for V.A.’s Health Care System.,18,2014
"Dilma Rousseff, Facing Impeachment in Brazil, Has Alienated Many Allies.",19,2016
Israel TV Station’s Troubles Reflect a Larger Political Battleground.,14,2011
Malaysia Seeks to Question 7 in Killing of Kim Jong-nam.,16,2017
Trump’s Inspector General Has Expressed Dim Views of Congressional Oversight.,15,2020
"With Shutdown Looming, Border Deal Is Reached ‘in Principle’.",15,2019
Inferior Arms Hobble Rebels in Libya War.,11,2011
Tax Cheats Become Italy’s Public Enemy.,11,2012
"After Shots, Pistorius Kept Quiet, Guard Says.",12,2014
"From Headline to Photograph, a Fake News Masterpiece.",12,2017
G.O.P. Seeks to Widen Field of Play in Fall Elections.,19,2010
More of Kremlin’s Opponents Are Ending Up Dead.,13,2016
Israel Raids Polygamist Compound.,9,2010
Democrats Split as House Backs War Funds.,10,2010
"After Shutdown, Grounded Planes and Delayed Repairs Ripple Through Coast Guard.",15,2019
Pressure Grows Over Job Search as the School Year Winds Down.,13,2011
Duncan Hunter’s Political Promise Foiled by Hard Partying and a Corruption Scandal.,18,2018
Stitching the Narrative of a Revolution.,9,2010
"95,000 Words, Many of Them Ominous, From Donald Trump’s Tongue.",23,2015
Letters From Jacqueline Kennedy to the Man She Didn’t Marry.,14,2017
Obama Details New Policies in Response to Terror Threat.,11,2010
‘This Is All We Can Afford’: Shrinking Lives in the English Countryside.,18,2019
"Driven by South’s Past, Black Women Seek Votes and a New Future.",17,2018
Iraq’s Top Cleric Refuses to Influence Elections.,13,2010
"Trump Says He Was ‘Cocked and Loaded’ to Strike Iran, but Pulled Back.",19,2019
Frustrated U.S. Might Withhold $255 Million in Aid From Pakistan.,20,2017
"After Great Escape, Llamas (and Owners) Adjust to Fame.",15,2015
Top Pentagon Officials Stress Risks in Syria.,9,2012
"Online Talk, Suicides and a Thorny Court Case.",13,2010
Jet Crash Tests Germany’s Faith in Its Precision.,13,2015
"Taking Oath, Mugabe Adds to His Rule of Zimbabwe.",12,2013
An Epidemic of ‘Dead Eyes’ in Kashmir as India Uses Pellet Guns on Protesters.,21,2016
"James D. Wolfensohn, Who Led the World Bank for 10 Years, Dies at 86.",25,2020
U.S. Human Rights Report Labels Russia and China Threats to Global Stability.,17,2018
"Turkey Threatens Incursion Into Syria, Raising U.S. Concerns.",16,2018
"As Insurers Like Aetna Balk, U.S. Makes New Push to Bolster Health Care Act.",22,2016
"Dylann Roof, Addressing Court, Offers No Apology or Explanation for Massacre.",17,2017
Obama to Call for Laws Covering Data Hacking and Student Privacy.,13,2015
Europe Struggles to Combat Coronavirus as Spain Passes Grim Milestone.,13,2020
"From Obama, the Tax Cut Nobody Heard Of.",11,2010
Kerry Lays Groundwork for Obama’s Visit to India .,14,2015
Navajo Nation Sues E.P.A. in Poisoning of a Colorado River.,21,2016
"Gen. Lew Allen, Who Lifted Veil on Security Agency, Is Dead at 84.",21,2010
"Across Africa, Steady Steps Toward Democracy.",9,2012
U.N. Delays Release of Report on Possible Congo Genocide.,14,2010
"For Congress, a New Vigilance in Policing Ethics.",12,2010
"Two Arrests, and Many Questions, as Gatwick Reopens After Drone Threat.",17,2018
Trump Backers ‘Furious’ That Senator Stood Against Health Care Bill.,17,2017
"In Bergdahl Case, the Rare Charge of Misbehavior .",13,2015
Crimes of the Caliphate: Iraqi Shepherd Bears Witness to ISIS Massacre.,16,2017
Indian Who Built Yoga Empire Works on Politics.,10,2010
"As Power of Terror Group Declines, Once-Feared Fighters Defect.",16,2014
F.B.I. Agents Get Leeway to Push Privacy Bounds.,16,2011
"An Adoptee Returns to South Korea, and Changes Follow.",13,2013
"A Year After Charlottesville, Disarray in the White Supremacist Movement.",15,2018
Allies Restrict Airstrikes on Taliban in Civilian Homes.,14,2012
Jacinda Ardern Is Tested by Construction on Land Held Sacred by Maori.,16,2019
"Under Trump, an Office Meant to Help Refugees Enters the Abortion Wars.",17,2018
"Once Wary, Obama Now Relies on Petraeus.",13,2010
"Taiwan Train Explosion Wasn’t Organized Terrorism, Government Says.",13,2016
2 Hostages Killed in Yemen as U.S. Rescue Effort Fails.,16,2014
"Nehanda Abiodun, 68, Black Revolutionary Who Fled to Cuba, Dies.",21,2019
Secret Bid to Arm Qaddafi Sheds Light on Tensions in China Government.,17,2011
"Elsa Raven, ‘Back to the Future’ Character Actress, Dies at 91.",19,2020
Inside a Fake News Sausage Factory: ‘This Is All About Income’.,15,2016
"Marine Le Pen, a Fierce Campaigner, Heads to Finale in French Election.",18,2017
"Justice Still Elusive
in Factory Disasters
in Bangladesh.",16,2013
Trump Says U.S. Will Hit Mexico With 5% Tariffs on All Goods.,20,2019
The Man Trump Trusts for News on Ukraine.,10,2019
Iraq Protesters Burn Down Iran Consulate in Night of Anger.,13,2019
Electoral Map Is a Reality Check to Donald Trump’s Bid.,15,2016
Despair and Anger as Puerto Ricans Cope With Debt Crisis.,14,2015
"Hunt for California Girl Leads to a Body, and a Neighbor, 15.",18,2015
"As Biden Inches Ahead in Georgia, Stacey Abrams Draws Recognition and Praise.",15,2020
Trump Makes Puzzling Claim That Rising Stock Market Erases Debt.,14,2017
"Despite Recent Wins for Democrats, Gerrymanders Dim Hopes for 2018.",19,2017
"Health Law Repeal Could Cost 18 Million Their Insurance, Study Finds.",17,2017
Irish Town Puzzled by Role in Investigation.,10,2010
Former Leader of Australia to Study Asia in a New Way.,13,2014
A Karzai Impersonator Finds Fame and Misfortune.,13,2013
Pope Francis Apologizes to Roma for Mistreatment and Urges European Unity.,17,2019
"A Jester No More, Italy’s Gadfly of Politics Reflects a Movement.",19,2013
"Yangon’s Hero, Wielding Power of Stop and Go .",16,2014
Economic Plan Is a Quandary for Hillary Clinton’s Campaign.,14,2015
Tashfeen Malik Was a ‘Saudi Girl’ Who Stood Out at a Pakistani University.,21,2015
‘It’s Like Having No Testing’: Coronavirus Test Results Are Still Delayed.,17,2020
U.S. Admiral Ties Pakistan to Killing of Journalist.,13,2011
Officer Failed to Warn C.I.A. Before Attack.,14,2010
"Wang Jianlin, a Billionaire at the Intersection of Business and Power in China.",18,2015
"As Dynasty’s Son, Jeb Bush Used His Connections Freely.",15,2015
Speech Gives Climate Goals Center Stage.,8,2013
G.O.P. Split Over State Aid That Could Mostly Go to Democratic Strongholds.,21,2020
Congress Extends Small-Business Loan Program for 5 Weeks.,14,2020
Buddhist-Muslim Mayhem Hits Myanmar’s No. 2 City.,16,2014
"Missing in World War II, Unearthed in Germany and Now Back With His Family.",18,2010
"Forging a Path for Women, Deep Into India’s Sacred Shrines.",17,2016
Trump Sidesteps Question on Mueller Interview.,9,2018
Study Finds Questioning of Nominees to Be Useful.,12,2010
"Mickey Kapp, Who Made Mixtapes for Astronauts, Dies at 88.",18,2019
"In Exodus From Israel to Germany, a Young Nation’s Fissures Show.",18,2014
"Richard Burr Leads Russia Inquiry, Whether He Likes It or Not.",14,2017
"With the Conventions Behind Us, Our Takeaways From Both.",12,2016
Trump to Order Mexican Border Wall and Curtail Immigration.,12,2017
Bitter Tenor of Senate Reflects a Nation at Odds With Itself.,14,2018
Pakistani Troops Linked to Abuses Will Lose Aid.,12,2010
"In Italy, a Neo-Fascist Party’s Small Win Creates Big Unease.",19,2017
Behind Trump’s Termination of Iran Deal Is a Risky Bet.,15,2018
G.O.P. Candidates Target Immigration Policy as Litmus Test in Presidential Race.,19,2015
"McConnell Blocks Vote on $2,000 Checks Despite G.O.P. Pressure.",22,2020
Confucius Statue Vanishes Near Tiananmen Square.,13,2011
Quick Evacuation in Somalia Firefight Shows Disparity in U.S. Resources in Africa.,20,2018
Obama Takes Several Gambles in Bid to Defuse Nuclear Standoff With Iran.,17,2010
An Ancient Caravan Town in China Is Reborn.,10,2016
"Waves of Young Syrian Men Bring Hope, and a Test, to Europe.",16,2015
Mississippi Fights to Keep Control of Its Beleaguered Child Welfare System.,16,2016
Houthi Rebels Agree to 5-Day Cease-Fire in Yemen.,18,2015
Obama Fights a Push to Add Iran Sanctions.,10,2014
"In Atlanta, Jury Selection Is Set to Begin in Test Scandal.",14,2014
"Roma, on Move, Test Europe’s ‘Open Borders’.",14,2010
"Terrorists Attack Airport in Pakistan, Killing 13.",13,2014
Paul Ryan Emerges From Health Care Defeat Badly Damaged.,13,2017
China Says 8 Executed in Western Region; Charges Stem From Separatist Attacks .,17,2014
"Kurds Close to Control of Northeast Syria Province, Portending a Shift in the War.",19,2016
Funeral Turnout Shows Lebanon’s Ebbing Morale.,13,2013
At the Corner of Hope and Worry.,9,2012
U.S. Calls on Cuba to Free American Held Since 2009 as Spy.,21,2014
"Stacey Milbern, a Warrior for Disability Justice, Dies at 33.",17,2020
"The Life and Death of Nigel, the World’s Loneliest Seabird.",17,2018
"Putin Calls Obama to Discuss Ukraine, White House Says.",12,2014
Mubarak’s Allies and Foes Clash in Egypt.,13,2011
"Even Where Pakistani Law Exists, Taliban Find a Porous Border.",14,2010
‘Fetal Heartbeat’ vs. ‘Forced Pregnancy’: The Language Wars of the Abortion Debate.,21,2019
G.O.P. Senators Suggest Changes for Health Care Bill Offered by House.,18,2017
"American Woman, Divorced From Saudi Husband, Is Trapped in Saudi Arabia.",17,2019
"Drones Spotted, but Not Halted, Raise Concerns.",13,2015
Worry in Tunisia Over Youths Who Turn to Jihad.,13,2013
Seeking God’s Help for a Wounded Gulf.,11,2010
Ukraine Disaster in Search of an Investigation.,9,2014
Farmers in China’s South Riot Over Seizure of Land.,14,2011
"As Bolton Says North Korea Could Disarm in a Year, Reality Lags Promises.",18,2018
Sicilian Town on Migrants’ Route Cares for the Living and the Dead.,17,2014
Trump Taps Hollywood’s Mnuchin for Treasury and Dines With Romney.,17,2016
Ban Ki-moon Says He Won’t Run for President of South Korea.,17,2017
"Mystery of Lost Argentine Submarine Ends a Year Later, Deep at Sea.",15,2018
President of Georgian Abkhazia Resigns Under Pressure .,12,2014
"Baron Wolman, Whose Photos Helped Start Rolling Stone, Dies at 83.",18,2020
"ISIS Leader al-Baghdadi Is Dead, Trump Says.",14,2019
"Narendra Modi, India’s ‘Watchman,’ Captures Historic Election Victory.",19,2019
"Migrants’ Journeys Stall in Italy, Near the French Border.",14,2015
Rebels Tied to Blackout Across Most of Pakistan.,11,2015
Egypt Tells 3 They Must Pay to See Evidence.,12,2014
Mother Seeks U.N.’s Help to Return Israeli Youths .,16,2014
Trump Offers a Selective View of Sovereignty in U.N. Speech.,16,2017
"While U.N. Beckons Clinton, Obama Takes In ‘The View’.",17,2012
Future Risks of an Iran Nuclear Deal.,9,2015
Pakistani Taliban Blame Electric Company for Heat Wave Deaths.,12,2015
Egypt Military Enlists Religion to Quell Ranks.,10,2013
Democrats Struggle for Unity on First Day of Convention.,11,2016
"Trump Speech at U.N.: Scorn for Iran, Praise for Kim.",17,2018
"At Home, Asking How ‘Our Bobby’ Became War Crime Suspect.",16,2012
"Lines Redrawn, Longtime Allies Fight for a Seat.",13,2011
3 U.S. Soldiers Are Killed and a 4th Is Wounded by an Afghan Soldier.,21,2017
Successor to Benedict Will Lead a Church at a Crossroads.,13,2013
Norway’s New Premier to Meet Anti-Immigrant Party.,15,2013
"For One Family in Houston, an Overwhelming Start to Recovery.",14,2017
"Republicans Back Down, Ending Crisis Over Shutdown and Debt Limit.",13,2013
Slum Dwellers Are Defying Brazil’s Grand Design for Olympics.,16,2012
Musharraf Greeted in Pakistan by Threats and Small Crowds.,15,2013
"S.I. Newhouse Jr., Who Turned Condé Nast Into a Magazine Powerhouse, Dies at 89.",25,2017
"China’s Tech-Savvy, Burned-Out and Spiritually Adrift, Turn to Buddhism.",24,2016
U.S. Cracks Down on Farmers Who Hire Children.,13,2010
"Uber Driver in India, Accused of Rape, Faces Other Charges.",15,2014
Struggling to Keep Afghan Girl Safe After a Mullah Is Accused of Rape.,18,2014
Ancient Purebred Horse With Bronze-Plated Saddle Is Discovered in Pompeii.,16,2018
"Before Paris Shooting, Authors Tapped Into Mood of a France ‘Homesick at Home’.",19,2015
Russia Passes Bill Targeting Some Discussions of Homosexuality.,11,2013
Kenyan Police Disperse Gay Wedding.,9,2010
"Older People Are Invisible in Key Data, Study Warns.",13,2015
Colombia Signs Peace Agreement With FARC After 5 Decades of War.,16,2016
"Trump, in Twitter Rant, Revisits Grievances Against Sports Figures.",15,2017
"Berlusconi Is Back. Again. This Time, as Italy’s ‘Nonno’.",19,2018
Iran President Pushes Back Over Anti-U.S. Crackdown.,16,2015
A Pill Available in Mexico Is a Texas Option for Abortion.,13,2013
Pentagon Suspends Major War Game With South Korea.,13,2018
Making the Safety Net More Visible in Philadelphia.,10,2013
Cocaine’s Flow Is Unchecked in Venezuela.,12,2012
"Taking a Bullet, Gaining a Cause: James S. Brady Dies at 73.",20,2014
"Among European Allies, Americans Offer Competing Visions.",11,2019
"Theresa May Calls for New Election in Britain, Seeking Stronger ‘Brexit’ Mandate.",17,2017
Andrew Puzder Withdraws From Consideration as Labor Secretary.,13,2017
Russia’s Shifting of Border Force Stirs U.S. Worry.,16,2014
Proposed Abortion Restrictions in Spain Face Backlash.,10,2014
"Washington Prepares for a July 4 Spectacle, Starring and Produced by President Trump.",19,2019
"As Affordable Housing Crisis Grows, HUD Sits on the Sidelines.",15,2018
"Vladimir Putin, in First Remarks on Russian Protests, Warns of Potential Chaos.",18,2017
North Korean Tests Add Urgency for U.S. to Fix Defense Flaws.,18,2017
"Despite Gains, Night Raids Split U.S. and Karzai.",16,2010
Obama Warns Pakistanis on Militants.,10,2011
"The East Coast, Always in the Spotlight, Owes a Debt to the West.",18,2020
Royal Family’s Nazi Salute in 1930s Stirs Debate in Britain.,20,2015
Ritual and Secrecy Surround Conclave.,9,2013
Obama Races to Overhaul Police in Baltimore and Chicago Before Trump Era.,15,2017
Haitian Men Cut Off From Families as U.S. Tightens Entry Rules.,18,2016
"Before Saudi Visit, Congress Questions U.S. Support for Yemen Campaign.",16,2018
Deadly Blast Hits Subway Station in Belarus.,9,2011
Poland Elections Test Governing Party’s Populist Message.,13,2018
"In Its Efforts to Integrate Roma, Slovakia Recalls U.S. Struggles.",18,2013
"Editor Silenced, With the Help of Unreliable Sources.",13,2011
Documents Show Thatcher-Reagan Rift Over U.S. Decision to Invade Grenada.,19,2013
Destruction of Antiquities by ISIS Militants Is Denounced.,12,2015
Sanctions Put Academic Freedoms to a Test on a Campus Far From Tehran .,17,2015
The F.B.I.’s New Approach to Combating Domestic Terrorism: Straight Talk.,20,2019
The Drive-In Theater: Keeping Drama Alive During the Lockdown.,14,2020
"In Peugeot’s Troubles, a Test of Contradictory Campaign Promises for Hollande.",18,2012
Chilean Judge Orders Investigation Into Allende’s Death.,12,2011
2 Cabinet Officials Say U.S. Isn’t Likely to Arm Libyans.,19,2011
"In Attacking Ilhan Omar, Trump Revives His Familiar Refrain Against Muslims.",18,2019
Using Jailed Migrants as a Pool of Cheap Labor.,13,2014
"As Emmanuel Macron’s Impact Grows, So Does French Disdain.",15,2020
Abortion Law in Arkansas Is Blocked by U.S. Judge.,15,2013
"Malawi Gets Its First Grammy Nomination, With Album by Prison Inmates.",15,2016
"Vilifying Rival, Wall St. Rallies for Senate Ally.",15,2011
Immigrants Have Helped Set Catalonia Apart in Spain.,12,2012
Philippine Supreme Court Orders Release of Documents in Duterte’s Drug War.,15,2019
How Venezuela Stumbled to the Brink of Collapse.,11,2017
He Aimed to Fight in Syria. ISIS Had a Broader Plan: Southeast Asia.,19,2017
A Legal Circle Reaches Deep to Aid Obama.,11,2012
"With Five Romney Sons, Five More Spokesmen.",11,2012
"In One-Woman Show, Arafat Protégée Offers Personal Take on Conflict.",18,2015
"In South, Clinton Tries to Pull Democrats Back Into the Fold.",14,2014
"Across Africa, Steady Steps Toward Democracy.",9,2012
ISIS Is Regaining Strength in Iraq and Syria.,11,2019
"Isolating Syria, Arab League Imposes Broad Sanctions.",13,2011
"Straddling Old and New, a South Where ‘a Flag Is Not Worth a Job’ .",20,2015
European Leaders Agree to Use Bailout Fund to Aid Banks.,13,2012
Israeli Rules Out Palestinian State by 2012.,13,2010
"Iran Is Providing Information on Its Detonators, Atomic Agency Says.",15,2014
Deadliest Danger Isn’t at the Rig but on the Road.,15,2012
"Welcome to Davao, the Philippine Leader’s Town: ‘No Smoking, No Crime’.",19,2016
Republican Threatens to Block Pentagon and C.I.A. Nominees.,17,2013
"Under Strain, France Examines Its Safety Net.",11,2013
"Cyprus Hopes Reunification Talks Will Revive a Resort, Population 0.",16,2015
Egypt Court Chips Away at Influence of President.,10,2013
Detroit’s Emergency Manager Offers Dire Report on City.,12,2013
U.S. and China Find Convergence on Climate Issue.,13,2013
Washington’s Most Popular Russian (and His Teammates) Honored at White House.,19,2019
Greek Government Accused of Deporting Turkish Asylum Seekers.,14,2017
Crucial Rule Is Delayed a Year for Obama’s Health Law.,15,2013
"Trump Honors D-Day Sacrifices, With Some Legacies Unspoken.",16,2019
Mike Conaway Emerges From Relative Obscurity to Lead House Russia Inquiry.,16,2017
A Biden Run Would Expose Foreign Policy Differences With Hillary Clinton.,14,2015
"Azerbaijan Claims to Halt Violence in Nagorno-Karabakh, but Warns Armenia.",19,2016
Thompson Wins G.O.P. Senate Race in Wisconsin.,14,2012
Clashes Erupt as Liberia Sets an Ebola Quarantine.,12,2014
"In China, Video of Deadly Accident Reignites Debate Over Lack of Trust.",16,2017
American’s Death Revives Evangelical Debate Over Extreme Missionary Work.,14,2018
"Free of Ebola, Nurse’s Aide Leaves Spanish Hospital.",13,2014
Afghan Troops Rush to Kunduz Amid Taliban Assault.,11,2015
"Afghan Talks at Impasse Before Vote, Officials Say.",12,2013
"Newly Empowered, Mitch McConnell Promises an End to ‘Gridlock’.",15,2014
"Negotiations in Italy Push Euro to Fore, the Last Place Europe Wants It.",17,2018
"Honoring Elie Wiesel, a Holocaust Witness Who Kept a Memory Alive.",16,2016
"In Turkey, Testing the President’s Food Not for Taste, but for Poison.",18,2015
India Isn’t Letting a Single Onion Leave the Country.,13,2019
"After Crash of AirAsia Flight, Old Port City Has Sad New Role.",16,2015
9 Battleground State Counties Where Voters Can Swing the Presidential Election.,14,2020
Deadly Clashes Continue in Kashmir.,8,2010
"In Girl’s Account, Rite at St. Paul’s Boarding School Turned Into Rape.",20,2015
A Campaign Finance Ruling Turned to Labor’s Advantage.,12,2011
Rescue Efforts Continue as Toll Rises in Taiwan Earthquake.,11,2016
Hillary Clinton Appears to Gain Late Momentum on Surge of Latino Voters.,14,2016
"As Hospitals Fill, Travel Nurses Race to Virus Hot Spots.",13,2020
"200 Years On, Chinese-Australians Are Still Proving They Belong.",18,2018
"‘I Did Not Collude,’ Kushner Says After Meeting Senate Investigators.",16,2017
Spate of Deadly Attacks in Syria Ahead of Cease-Fire.,15,2016
Thai Protesters Shed Culture of Restraint.,10,2010
U.S. Weighs Sweeping Travel Ban on Chinese Communist Party Members.,17,2020
The Test a Deadly Coronavirus Outbreak Poses to China’s Leadership.,15,2020
Jewish Groups Consider Including J Street.,8,2014
Italy’s Prime Minister Announces Resignation Amid Party Revolt.,13,2014
"After Mattis’s Resignation, a President Unbound.",14,2018
Bernie Sanders Scores Narrow Victory in New Hampshire Primary.,11,2020
"For Trump, Book Raises Familiar Questions of Loyalty and Candor.",14,2018
Shinzo Abe’s Latest Diplomatic Long Shot: Peacemaking in Iran.,16,2019
"Few in Venezuela Want Bolívars, but No One Can Spare a Dime.",17,2015
Federal Prisons Will Let Inmates Have Visitors During Pandemic.,12,2020
Switzerland Votes to Ease Citizenship for Third-Generation Immigrants.,12,2017
"Using U.S. Dollars, Zimbabwe Finds a Problem: No Change.",16,2012
3 More Arrests in Oregon as Protest Leader Says ‘Go Home’.,15,2016
Republican Voters Embrace Trump-Style Candidates.,9,2018
"In Old Taliban Strongholds, Qualms About What Lies Ahead.",15,2013
Assailant Live-Streamed Attempted Attack on German Synagogue.,15,2019
Trump Sided With Mulvaney in Push to Nullify Health Law.,16,2019
N.S.A. Forces Out Civilian Employee With Snowden Tie.,15,2014
Paul Manafort’s Prison Sentence Is Nearly Doubled to 7½ Years.,18,2019
Egypt Stability Hinges on a Divided Military.,10,2011
"Justices Leave Texas Voter ID Law Intact, With a Warning.",15,2016
Duterte’s Luster Dulls as Rice Prices Soar in Philippines.,17,2018
Hezbollah Chief Says His Forces Will Stay in Syria.,13,2013
Mexican Drug Lord Taunts the Authorities With Videos.,11,2014
Jeb Bush Pledges Debate on Gay Marriage After Court Ruling.,14,2015
"Under Pressure, Hungary Softens Tone on Its Media Law.",13,2011
Pentagon Is Set to Lift Combat Ban for Women.,12,2013
‘There Will Be Losses’: How a Captain’s Plea Exposed a Rift in the Military.,20,2020
"Trump Unites Left and Right Against Troop Plans, but Puts Off Debate on War Aims.",19,2018
Thousands of Libyans Struggle With Recovery of Property Confiscated by Qaddafi.,18,2012
Muslim Minister Quits British Government to Protest Gaza Policies.,12,2014
"Putin, After Silence, Condemns Twin Bombings in Volgograd.",16,2013
"To Lead Chicago, Emanuel Must First Prove He Lives There.",13,2010
Only Hard Choices for Parents Whose Children Flirt With Terror.,13,2016
Pakistan Army Finds Taliban Tough to Root Out.,10,2010
Migrant Crisis Tests Core European Value: Open Borders.,12,2015
Iraq Insurgents Reaping Wealth as They Advance.,12,2014
"Jan-Michael Vincent, Troubled Star of ‘Airwolf,’ Dies at 73.",20,2019
U.S. and Israel Intensify Talks on Iran Options.,14,2012
"Alabamians Cross State Lines, Seeking a Golden Ticket.",14,2016
"In Abuse Crisis, a Church Is Pitted Against Society and Itself.",15,2010
"Hunger Strike by California Inmates, Already Large, Is Expected to Be Long.",17,2013
Religious Bias Issues Debated After Atlanta Mayor’s Dismissal of Fire Chief .,17,2015
Outcry Is Fierce to Cut in Funds by Cancer Group.,14,2012
Iran Hands Over Stockpile of Enriched Uranium to Russia.,13,2015
Year That Began Like a Dirge for San Diego’s Organist Ends in Joy.,19,2011
Vaccine Critics Turn Defensive Over Measles .,9,2015
"‘We Sleep Afraid, We Wake Up Afraid’: A Child’s Life in Yemen.",19,2016
Mysterious Health Issues Drove U.S. Diplomats From Cuba.,15,2017
"Las Vegas Gets New City Hall, and a Mullet.",13,2010
Trump Selects Amy Coney Barrett to Fill Ginsburg’s Seat on the Supreme Court.,19,2020
"Released on Bail in Cyprus, Spy Ring Suspect Vanishes.",14,2010
Poland Leads Wave of Communist-Era Reckoning.,11,2012
E.U. Ministers Approve Venezuela Arms Embargo.,12,2017
How Police Unions Became Such Powerful Opponents to Reform Efforts.,13,2020
Karzai Gives His Approval for Execution of Prisoners.,11,2012
"After Edwards Trial, Much Returns to Normal, but Not All Is Set.",16,2012
Mexico Misled Citizens About the Severity of Coronavirus in its Capital.,14,2020
Hillary Clinton and Tim Kaine Debut Ticket in Battleground of Florida.,15,2016
Dispute Over Sandra Bland’s Mental State Follows Death in a Texas Jail.,17,2015
War Veterans Lead the Way in Reconciling Former Enemies.,12,2015
"In Russia’s ‘Frozen Zone,’ a Creeping Border With Georgia.",16,2016
"Saudi Arabia Assails Canada Over Rights Criticism, Sending Message to West.",16,2018
Greek Leader Calls Off Referendum on Bailout Plan.,12,2011
Obama Counts on Power of Convening People for Change.,12,2014
A Spate of Teenage Suicides Alarms Russians.,12,2012
"So Many Bribes, a Greek Official Can’t Recall Them All.",16,2014
"David W. Burke, Trusted Aide to Powerful Men, Dies at 78.",18,2014
"Dead Lawyer, a Kremlin Critic, Is Found Guilty of Tax Evasion.",16,2013
Cain Says Perry Is Orchestrating a Smear Campaign.,13,2011
Nancy Pelosi Elected Speaker as Democrats Take Control of House.,12,2019
Police Say They Visited Tucson Suspect’s Home Even Before Rampage.,16,2011
"The Lives of Ferguson Activists, Five Years Later.",12,2019
"Doug Sanders, ‘Peacock of the Fairways,’ Dies at 86.",17,2020
"New Treatments to Save a Pet, but Questions About the Costs.",14,2012
‘Super PACs’ Finally a Draw for Democrats.,12,2012
"In Russia’s Far East, a New Face of Resistance to Putin’s Reign.",19,2020
"In a Lab in Poland, Plastic That Can Crawl.",12,2016
"Trump Campaigned Against Lobbyists, but Now They’re on His Transition Team.",19,2016
‘We Are United’: France’s World Cup Win Brings Together a Nation.,17,2018
Ebola Now Preoccupies Once-Skeptical Leader in Guinea.,16,2014
Hastert Case Is Said to Be Linked to Decades-Old Sexual Abuse.,17,2015
