prompt,prompt_len,target
"Calculate 85 + 84 =
A.171 B.169 C.179 D.167",31,B
"Calculate 41 + 55 =
A.106 B.96 C.95 D.97",28,B
"Calculate 698 * 76 =
A.53058 B.53048 C.52584 D.53512",40,B
"Calculate 434 / 2 =
A.227 B.217 C.219 D.215",31,B
"Calculate 9 * 13 =
A.127 B.117 C.118 D.116",30,B
"Calculate 56 * 1 =
A.57 B.66 C.56 D.55",26,C
"Calculate 414 * 252 =
A.103401 B.105255 C.104338 D.104328",45,D
"Calculate 35568 / 144 =
A.247 B.257 C.249 D.245",35,A
"Calculate 21312 / 288 =
A.84 B.67 C.74 D.81",31,C
"Calculate 318 * 2 =
A.574 B.636 C.698 D.646",31,B
"Calculate 0 / 32 =
A.0 B.-1 C.10 D.1",23,A
"Calculate 873 * 804 =
A.694479 B.709305 C.701892 D.701902",45,C
"Calculate 4346 / 53 =
A.82 B.83 C.81 D.92",29,A
"Calculate 34 + 57 =
A.91 B.101 C.92 D.90",28,A
"Calculate 1881 / 627 =
A.4 B.2 C.3 D.13",27,C
"Calculate 0 + 92 =
A.92 B.91 C.93 D.102",27,A
"Calculate 6 - 262 =
A.-255 B.256 C.-257 D.-256",31,D
"Calculate 506 * 783 =
A.392491 B.396198 C.396208 D.399905",45,B
"Calculate 562 + 8 =
A.580 B.570 C.626 D.514",31,B
"Calculate 1824 / 912 =
A.3 B.12 C.2 D.1",27,C
"Calculate 254 + 0 =
A.252 B.254 C.264 D.256",31,B
"Calculate 63 - 33 =
A.40 B.29 C.31 D.30",27,D
"Calculate 954 * 7 =
A.6688 B.6678 C.6620 D.6736",35,B
"Calculate 221 * 488 =
A.108775 B.106921 C.107848 D.107858",45,C
"Calculate 28 - 64 =
A.36 B.-37 C.-36 D.-35",27,C
"Calculate 5005 / 65 =
A.84 B.70 C.77 D.87",29,C
"Calculate 417 - 74 =
A.353 B.343 C.347 D.339",32,B
"Calculate 2278 / 67 =
A.44 B.35 C.34 D.33",29,C
"Calculate 6 - 45 =
A.-40 B.-39 C.39 D.-38",26,B
"Calculate 84 + 45 =
A.130 B.139 C.129 D.128",31,C
"Calculate 1 + 7 =
A.8 B.7 C.18 D.9",22,A
"Calculate 18 - 0 =
A.19 B.28 C.17 D.18",26,D
"Calculate 99 + 7 =
A.107 B.116 C.105 D.106",30,D
"Calculate 16 - 514 =
A.-499 B.498 C.-498 D.-497",32,C
"Calculate 798 * 730 =
A.639105 B.525975 C.582540 D.582550",45,C
"Calculate 1 - 44 =
A.-43 B.-44 C.-42 D.43",26,A
"Calculate 68 - 66 =
A.1 B.3 C.2 D.12",24,C
"Calculate 349 + 56 =
A.415 B.405 C.401 D.409",32,B
"Calculate 94 + 4 =
A.99 B.97 C.108 D.98",27,D
"Calculate 7 - 13 =
A.6 B.-5 C.-7 D.-6",22,D
"Calculate 84 - 0 =
A.85 B.83 C.84 D.94",26,C
"Calculate 9 - 3 =
A.7 B.16 C.5 D.6",22,D
"Calculate 44 * 99 =
A.4791 B.3921 C.4366 D.4356",35,D
"Calculate 6 - 41 =
A.-36 B.-35 C.35 D.-34",26,B
"Calculate 9 * 8 =
A.79 B.72 C.82 D.65",25,B
"Calculate 29 - 0 =
A.29 B.28 C.30 D.39",26,A
"Calculate 524 + 2 =
A.526 B.530 C.522 D.536",31,A
"Calculate 8 + 90 =
A.99 B.97 C.98 D.108",27,C
"Calculate 13172 / 74 =
A.178 B.188 C.180 D.176",34,A
"Calculate 64 - 37 =
A.26 B.27 C.37 D.28",27,B
"Calculate 1 + 9 =
A.11 B.20 C.9 D.10",24,D
"Calculate 478 / 2 =
A.241 B.237 C.249 D.239",31,D
"Calculate 1880 / 40 =
A.48 B.46 C.47 D.57",29,C
"Calculate 607 * 101 =
A.61307 B.60843 C.61317 D.61771",41,A
"Calculate 772 - 210 =
A.618 B.572 C.562 D.506",33,C
"Calculate 4 - 55 =
A.-50 B.-52 C.-51 D.51",26,C
"Calculate 16 + 53 =
A.68 B.70 C.79 D.69",27,D
"Calculate 85 * 564 =
A.47476 B.47940 C.48404 D.47950",40,B
"Calculate 25 / 25 =
A.11 B.0 C.1 D.2",24,C
"Calculate 0 + 83 =
A.84 B.83 C.82 D.93",26,B
"Calculate 964 * 856 =
A.832597 B.817771 C.825194 D.825184",45,D
"Calculate 692709 / 699 =
A.999 B.1001 C.983 D.991",37,D
"Calculate 396 * 802 =
A.286264 B.348920 C.317592 D.317602",45,C
"Calculate 5 * 260 =
A.1300 B.1285 C.1310 D.1315",35,A
"Calculate 54 - 70 =
A.-17 B.16 C.-15 D.-16",27,D
"Calculate 8 + 57 =
A.66 B.65 C.75 D.64",26,B
"Calculate 1333 / 31 =
A.44 B.53 C.43 D.42",29,C
"Calculate 696 * 62 =
A.43616 B.43162 C.42688 D.43152",40,D
"Calculate 4 - 83 =
A.-78 B.-80 C.79 D.-79",26,D
"Calculate 228 - 1 =
A.237 B.227 C.229 D.225",31,B
"Calculate 898 * 261 =
A.236232 B.232524 C.234388 D.234378",45,D
"Calculate 5 - 79 =
A.-74 B.-75 C.74 D.-73",26,A
"Calculate 56 + 283 =
A.339 B.343 C.349 D.335",32,A
"Calculate 91 - 53 =
A.39 B.48 C.38 D.37",27,C
"Calculate 79 * 3 =
A.235 B.237 C.239 D.247",30,B
"Calculate 192 / 4 =
A.49 B.58 C.48 D.47",27,C
"Calculate 533 + 9 =
A.538 B.542 C.546 D.552",31,B
"Calculate 455 / 91 =
A.15 B.5 C.4 D.6",25,B
"Calculate 2 + 2 =
A.5 B.4 C.14 D.3",22,B
"Calculate 147 + 8 =
A.141 B.165 C.155 D.169",31,C
"Calculate 0 - 14 =
A.-13 B.14 C.-15 D.-14",26,D
"Calculate 90 * 45 =
A.4079 B.4021 C.4050 D.4060",35,C
"Calculate 54 - 74 =
A.20 B.-21 C.-19 D.-20",27,D
"Calculate 57 + 30 =
A.86 B.87 C.88 D.97",27,B
"Calculate 32 - 33 =
A.-1 B.0 C.1 D.-2",23,A
"Calculate 2781 / 3 =
A.927 B.935 C.919 D.937",32,A
"Calculate 27 - 80 =
A.-53 B.53 C.-54 D.-52",27,A
"Calculate 692 * 880 =
A.665525 B.608970 C.608960 D.552395",45,C
"Calculate 66 + 80 =
A.132 B.160 C.156 D.146",31,D
"Calculate 237 / 79 =
A.3 B.13 C.2 D.4",25,A
"Calculate 320 - 842 =
A.-523 B.-521 C.522 D.-522",33,D
"Calculate 5341 / 7 =
A.771 B.755 C.773 D.763",32,D
"Calculate 6 - 8 =
A.-2 B.2 C.-3 D.-1",21,A
"Calculate 95 - 98 =
A.-2 B.-4 C.3 D.-3",23,D
"Calculate 2 * 448 =
A.906 B.904 C.896 D.888",31,C
"Calculate 488 * 43 =
A.21216 B.20984 C.20752 D.20994",40,B
"Calculate 453 - 16 =
A.447 B.433 C.441 D.437",32,D
"Calculate 75 - 6 =
A.68 B.70 C.69 D.79",26,C
"Calculate 93294 / 426 =
A.217 B.219 C.221 D.229",35,B
"Calculate 6 + 83 =
A.88 B.99 C.90 D.89",26,D
"Calculate 246 - 628 =
A.382 B.-381 C.-383 D.-382",33,D
"Calculate 389532 / 454 =
A.868 B.850 C.858 D.866",36,C
"Calculate 47 - 8 =
A.39 B.38 C.40 D.49",26,A
"Calculate 74 - 199 =
A.-125 B.-124 C.-126 D.125",32,A
"Calculate 5 - 451 =
A.-447 B.446 C.-445 D.-446",31,D
"Calculate 3 + 31 =
A.44 B.35 C.34 D.33",26,C
"Calculate 26 + 9 =
A.35 B.45 C.34 D.36",26,A
"Calculate 45 + 37 =
A.81 B.82 C.92 D.83",27,B
"Calculate 724 - 45 =
A.689 B.687 C.671 D.679",32,D
"Calculate 77 + 987 =
A.1074 B.1072 C.1064 D.1056",36,C
"Calculate 56 + 283 =
A.339 B.343 C.349 D.335",32,A
"Calculate 894056 / 904 =
A.997 B.989 C.981 D.999",36,B
"Calculate 7 - 61 =
A.-55 B.-53 C.-54 D.54",26,C
"Calculate 94 - 17 =
A.84 B.77 C.70 D.87",27,B
"Calculate 2658 / 886 =
A.3 B.2 C.13 D.4",27,A
"Calculate 53 - 17 =
A.46 B.36 C.35 D.37",27,B
"Calculate 6 - 35 =
A.-28 B.29 C.-29 D.-30",26,C
"Calculate 56 - 939 =
A.-882 B.-883 C.883 D.-884",32,B
"Calculate 64440 / 895 =
A.65 B.79 C.82 D.72",31,D
"Calculate 94 + 4 =
A.99 B.97 C.108 D.98",27,D
"Calculate 333 * 590 =
A.194616 B.196470 C.198324 D.196480",45,B
"Calculate 148 - 0 =
A.162 B.158 C.148 D.134",31,C
"Calculate 349 + 75 =
A.420 B.428 C.434 D.424",32,D
"Calculate 427 / 7 =
A.61 B.71 C.60 D.62",27,A
"Calculate 16356 / 188 =
A.87 B.88 C.86 D.97",31,A
"Calculate 4 * 99 =
A.392 B.406 C.396 D.400",30,C
"Calculate 5 + 15 =
A.21 B.19 C.30 D.20",26,D
"Calculate 420 + 854 =
A.1397 B.1274 C.1151 D.1284",37,B
"Calculate 5 + 337 =
A.346 B.338 C.352 D.342",31,D
"Calculate 1232 / 154 =
A.7 B.18 C.8 D.9",27,C
"Calculate 68 - 66 =
A.1 B.3 C.2 D.12",24,C
"Calculate 724 - 45 =
A.689 B.687 C.671 D.679",32,D
"Calculate 520 * 580 =
A.301610 B.329883 C.301600 D.273317",45,C
"Calculate 414 / 3 =
A.138 B.137 C.139 D.148",31,A
"Calculate 75 * 861 =
A.64585 B.64575 C.64111 D.65039",40,B
"Calculate 176 - 704 =
A.528 B.-527 C.-528 D.-529",33,C
"Calculate 361 * 9 =
A.3249 B.3259 C.3220 D.3278",35,A
"Calculate 112 - 964 =
A.-852 B.-853 C.-851 D.852",33,A
"Calculate 4 * 4 =
A.16 B.15 C.26 D.17",25,A
"Calculate 2 - 4 =
A.-3 B.2 C.-2 D.-1",21,C
"Calculate 62 * 94 =
A.5838 B.5770 C.5828 D.5886",35,C
"Calculate 26280 / 36 =
A.740 B.730 C.722 D.738",34,B
"Calculate 40 - 0 =
A.50 B.39 C.41 D.40",26,D
"Calculate 18 - 0 =
A.19 B.28 C.17 D.18",26,D
"Calculate 625 * 139 =
A.85948 B.86885 C.87802 D.86875",41,D
"Calculate 5 - 16 =
A.-12 B.-10 C.-11 D.11",26,C
"Calculate 765 + 83 =
A.858 B.840 C.856 D.848",32,D
"Calculate 78 + 1 =
A.89 B.86 C.72 D.79",26,D
"Calculate 900620 / 919 =
A.972 B.980 C.990 D.988",36,B
"Calculate 11 - 60 =
A.-49 B.-50 C.-48 D.49",27,A
"Calculate 7 - 547 =
A.-539 B.-541 C.-540 D.540",31,C
"Calculate 482 * 940 =
A.456787 B.449373 C.453080 D.453090",45,C
"Calculate 520 / 8 =
A.75 B.66 C.64 D.65",27,D
"Calculate 78 + 1 =
A.89 B.86 C.72 D.79",26,D
"Calculate 6 + 63 =
A.68 B.79 C.70 D.69",26,D
"Calculate 318 - 352 =
A.-34 B.34 C.-35 D.-33",29,A
"Calculate 6039 / 9 =
A.679 B.671 C.681 D.663",32,B
"Calculate 575 - 3 =
A.572 B.582 C.628 D.516",31,A
"Calculate 179 + 71 =
A.252 B.248 C.260 D.250",32,D
"Calculate 64 + 49 =
A.123 B.112 C.113 D.114",31,C
"Calculate 33 + 98 =
A.132 B.130 C.131 D.141",31,C
"Calculate 35 - 62 =
A.-26 B.-28 C.-27 D.27",27,C
"Calculate 383 - 408 =
A.-25 B.-26 C.-24 D.25",29,A
"Calculate 1120 / 70 =
A.17 B.26 C.15 D.16",29,D
"Calculate 7 * 509 =
A.3563 B.3573 C.3534 D.3592",35,A
"Calculate 4 + 76 =
A.80 B.90 C.79 D.81",26,A
"Calculate 8250 / 25 =
A.330 B.334 C.326 D.340",33,A
"Calculate 53 - 80 =
A.-26 B.-27 C.27 D.-28",27,B
"Calculate 681 * 1 =
A.691 B.681 C.673 D.689",31,B
"Calculate 5 - 8 =
A.-3 B.-2 C.-4 D.3",21,A
"Calculate 225 / 5 =
A.45 B.55 C.44 D.46",27,A
"Calculate 82 - 346 =
A.-265 B.264 C.-264 D.-263",32,C
"Calculate 2928 / 366 =
A.8 B.7 C.9 D.18",27,A
"Calculate 576 * 322 =
A.183618 B.187326 C.185472 D.185482",45,C
"Calculate 10 - 62 =
A.-52 B.52 C.-53 D.-51",27,A
"Calculate 808830 / 817 =
A.998 B.990 C.982 D.1000",37,B
"Calculate 3 * 148 =
A.454 B.448 C.440 D.444",31,D
"Calculate 14972 / 197 =
A.83 B.86 C.69 D.76",31,D
"Calculate 77 + 57 =
A.134 B.135 C.133 D.144",31,A
"Calculate 539 - 482 =
A.57 B.58 C.67 D.56",29,A
"Calculate 40 + 286 =
A.336 B.322 C.330 D.326",32,D
"Calculate 61 - 572 =
A.-511 B.-510 C.511 D.-512",32,A
"Calculate 28 - 57 =
A.-30 B.29 C.-28 D.-29",27,D
"Calculate 86 + 33 =
A.120 B.118 C.119 D.129",31,C
"Calculate 426 * 271 =
A.115456 B.114519 C.116373 D.115446",45,D
"Calculate 40 - 27 =
A.12 B.14 C.13 D.23",27,C
"Calculate 42 - 33 =
A.9 B.19 C.10 D.8",25,A
"Calculate 1540 / 35 =
A.44 B.54 C.45 D.43",29,A
"Calculate 16 + 6 =
A.21 B.23 C.22 D.32",26,C
"Calculate 68 - 73 =
A.-5 B.-6 C.-4 D.5",23,A
"Calculate 52 + 6 =
A.68 B.58 C.57 D.59",26,B
"Calculate 84 + 38 =
A.122 B.132 C.123 D.121",31,A
"Calculate 47 - 25 =
A.21 B.32 C.22 D.23",27,C
"Calculate 4 * 564 =
A.2035 B.2256 C.2266 D.2477",35,B
"Calculate 2278 / 67 =
A.44 B.35 C.34 D.33",29,C
"Calculate 3 + 70 =
A.66 B.80 C.73 D.83",26,C
"Calculate 16 - 8 =
A.7 B.8 C.9 D.18",23,B
"Calculate 585 - 477 =
A.107 B.108 C.109 D.118",33,B
"Calculate 912 * 83 =
A.75696 B.82767 C.68625 D.75706",40,A
"Calculate 23688 / 376 =
A.62 B.63 C.64 D.73",31,B
"Calculate 6 + 2 =
A.9 B.8 C.7 D.18",22,B
"Calculate 203 + 402 =
A.661 B.615 C.549 D.605",33,D
"Calculate 66 + 48 =
A.124 B.114 C.115 D.113",31,B
"Calculate 2880 / 720 =
A.3 B.14 C.5 D.4",27,D
"Calculate 395 * 40 =
A.15800 B.15916 C.15684 D.15810",40,A
"Calculate 69 * 38 =
A.2632 B.2593 C.2622 D.2651",35,C
"Calculate 486 - 123 =
A.373 B.367 C.359 D.363",33,D
"Calculate 203 + 402 =
A.661 B.615 C.549 D.605",33,D
"Calculate 681 - 817 =
A.-136 B.136 C.-137 D.-135",33,A
"Calculate 7 - 61 =
A.-55 B.-53 C.-54 D.54",26,C
"Calculate 5494 / 82 =
A.77 B.67 C.68 D.66",29,B
"Calculate 81 + 12 =
A.103 B.94 C.92 D.93",28,D
"Calculate 175 / 35 =
A.15 B.5 C.6 D.4",25,B
