prompt,prompt_len,target
"After the four days in the psychiatric ward, the narrator is probably happy to be able to see who?",22,Entity_properties
Who was the perpetrator?,6,Character_identity
Why was Ryan criticized?,6,Causality
The ancient wine cup is probably made of:,10,Entity_properties
where where they living?,6,Factual
How long did it probably take the author to write the blog post?,15,Event_duration
Why did the author choose art blogging?,9,Causality
Where did Patch go after checking his mother's drey?,13,Factual
Why was the writer delusional and dangerously suicidal?,10,Causality
what can be said about the author?,9,Entity_properties
shandor was probably feeling angry:,9,Entity_properties
Why did the husband go to San Diego?,10,Causality
What the does mentioned facebook exec probably feel about his company?,13,Entity_properties
When is the Lynn Canyon Suspension Bridge and the surrounding park is a lovely place to stay?,19,Temporal_order
When did she get a second opinion?,9,Temporal_order
After they talked on Tinder the couple probably what?,11,Subsequent_state
"After the end of the story, anti government groups probably are:",14,Subsequent_state
When was the summit held that led to a joint peace declaration between North and South Korea?,19,Temporal_order
Where did the bully end up going?,9,Factual
The author believes that:,6,Belief_states
How long was the speaker grilling out that day?,11,Event_duration
The memo by Wilbur Ross is probably how long?,11,Event_duration
"After the end of the passage, the writer",10,Subsequent_state
Narrarater's weight problem probably lasted:,11,Event_duration
Who believes that the ability to do thing with media should be embraced over and above the ability to talk about what others do with media?,28,Character_identity
Bill's wedding probably lasted:,8,Event_duration
When did NoTosh help to form the program of NJC?,15,Temporal_order
why is jimbob thought as different?,9,Belief_states
Why was it blazing hot?,7,Causality
What is probably true about the narrator?,9,Entity_properties
What types of oil did the author use on her lips?,13,Factual
Who spent a week with his grandparents?,9,Character_identity
What state of mind is the narrator probably in as he leaves the hospital?,16,Subsequent_state
Why was the special counsel asking questions?,9,Causality
What can the organization do to take a new approach,11,Entity_properties
What is Senator Ben Cardin a critic of?,11,Factual
"After the end of the story, Benedykt's family was probably:",17,Subsequent_state
How long wo uld it take for President Trump to fly back to Washington D. C.?,20,Event_duration
What is probably true about the CNA,8,Entity_properties
How long did it probably take to get the meeting underway once Chloe arrived,15,Event_duration
what does president obama feel about refugees,9,Belief_states
How long will it take for the states to approve National Guard members to go to the border?,20,Event_duration
What was the name of the female bunny?,10,Character_identity
What age was the building for the Center for Addictions Treatment?,14,Factual
Who did Virginia elect governor?,7,Factual
Who was making the sandwiches?,7,Character_identity
The shooting at UCLA probably lasted:,8,Event_duration
How did he get caught spying on his ex-wife?,13,Causality
The Friday Thing started:,6,Temporal_order
Who calls the drunk and disorderly recalcitrants?,11,Character_identity
When did Chloe ask if peanut butter was okay?,11,Temporal_order
Who's hormones are functioning like they should?,11,Character_identity
when did the modern militia movement gain traction?,10,Temporal_order
Who was as tall as a King?,9,Character_identity
Roland thought:,4,Belief_states
Cedric's hair was:,8,Factual
When were people MOST likely to overeat processed food due to a certain quality?,17,Temporal_order
"Immediately after this story ends, what happens to trisha?",13,Subsequent_state
The young man after the passage most likely:,10,Subsequent_state
Whose behavior mirrored that of an addict at their worst?,12,Character_identity
Why did they start dating?,7,Causality
What does Putin think about the sanctions the US put on Russia?,14,Belief_states
Why was the President's policy characterized as inhumane?,13,Causality
What did Chloe make for them to eat?,10,Factual
How does Trump feel about guns?,8,Belief_states
Where is Dingo driving to?,8,Factual
What finally convinced the writer to buy the nail polishes?,13,Factual
Why was the author frustrated?,7,Causality
Who has unwashed blonde hair?,8,Character_identity
What is probably true about Bob Goodlatte?,10,Entity_properties
How does the author feel after reading the cookbook?,11,Subsequent_state
"After the 11-day holiday recess, Congress probably will:",15,Subsequent_state
House freedom caucus probably believes:,7,Belief_states
How long do one of the 12 daily airstrikes probably last?,16,Event_duration
What event led to the author's decision to do a study?,15,Causality
The women in the text probably feels.,9,Subsequent_state
How can Tommy open all the doors of the motel rooms?,13,Causality
Who did Trump call a political puppet?,9,Character_identity
Who says that they want to know who the body is?,13,Belief_states
At the end of the story what does Dingo think of animal spirit guides,16,Subsequent_state
How did the narrator make rose petal jam?,10,Causality
What excuse(s) does Mira masi make to her employers?,15,Factual
How long did the author live in the second apartment?,12,Event_duration
Who made efforts to install Justice Neil Gorsuch on the Supreme court?,16,Character_identity
Who did everything they could to save Santa?,10,Character_identity
The writer probably believes:,6,Subsequent_state
What does Justin do after the story ends?,10,Entity_properties
When can you message each other on Tinder?,10,Temporal_order
"At the end of the story, North Korea probably",11,Subsequent_state
Why was Mum in agony,6,Causality
The group of friends probably believes that,8,Belief_states
When was Abduraheem sent to prison?,10,Temporal_order
The rape attempt lasted?,6,Event_duration
Why did the children come to the U.S.?,12,Causality
The waiters immediate reaction to the event probably was:,11,Entity_properties
The narrator believes that:,6,Belief_states
"After they insulted the bullies, the author probably:",11,Subsequent_state
Why did the author's mom see the video?,12,Causality
Who was was making good money from saling movie tickets?,12,Character_identity
What political party does Roy Moore belong to?,10,Character_identity
How long are the author and Stuart likely to remain friends?,13,Event_duration
Why did the wife's doctor become a surgeon?,12,Entity_properties
"After the story ends, what do you think readers purchase?",13,Subsequent_state
How long did the people who performed the study probably sleep at night?,15,Event_duration
When should sportspeople consider taking protein supplements?,10,Temporal_order
How long did mum live after receiving end of life care,12,Event_duration
What does heating foods kill?,7,Factual
What issue do older patients have about getting the flu shot?,13,Character_identity
What topic do moderate Republicans want to debate?,10,Factual
What is probably true about Russia?,8,Entity_properties
what is probably true about the Chinese,8,Entity_properties
Anna's marriage probably lasted:,8,Event_duration
How long Nicolette was in the room with the King?,13,Event_duration
Why did he cry at the first wedding?,10,Entity_properties
Why was Grandmother Rosemary interviewed?,7,Causality
Why did Trump file an annual financial disclosure form with the Office of Government Ethics?,17,Causality
The narrators commute is likely:,8,Event_duration
For how long was the narrator probably at the door?,12,Event_duration
What is the author's most likely age?,11,Entity_properties
How did the Grandmother feel when the baby vomited?,12,Belief_states
When are supplements mainly of assistance to people?,10,Temporal_order
what is trump struggling with?,7,Factual
The narrator created a website:,7,Temporal_order
"After the end of the story, her mom's Chihuahua probably:",15,Subsequent_state
When did the grandmother drop out of school?,10,Temporal_order
Who was told they couldn't talk to the witness?,13,Character_identity
Who added Lamictal for the patient?,10,Character_identity
Where was the play mentioned in the story first debuted?,12,Factual
Who serves as Virginia's secretary of education?,11,Character_identity
Through what media outlet did Trump suggest placing tariffs on imported autos?,14,Entity_properties
"After the end of this story, this couple is probably:",13,Subsequent_state
How long did it take to diffuse the situation?,11,Event_duration
Why was the narrator describing the park so much?,11,Causality
After the twins were released they:,8,Subsequent_state
Who can be seen with the young and dashing leader of France?,14,Character_identity
"Who made the phrase ""To Them Bag Away Now Now!""?",14,Belief_states
What did the student learn after meeting the teacher?,11,Subsequent_state
Where was Bee?,5,Factual
How long was the students ride to school?,10,Event_duration
What did become of the bully?,8,Factual
The mini-conferences probably last,8,Event_duration
Who watched the drama with the author?,9,Character_identity
After the elderly are given personalized fall prevention programs how do they probably feel about falls?,18,Subsequent_state
How does Bob feel about marijuana?,8,Belief_states
When did Trump attend the CPAC?,9,Temporal_order
Who slit his arm?,6,Character_identity
Trump probably feels that he should go forward with the plan despite some polls indicating it is viewed negatively because...,22,Belief_states
why did trump call to block non citizen Muslims from entering the united states,15,Causality
What is probably true about supplements?,8,Entity_properties
Where did the bully live after he became an adult?,12,Subsequent_state
Why could the author not afford to lose all of her sight?,14,Causality
How much time passed between the original purchase and the second lipgloss trial?,17,Temporal_order
What is probably true about the McPhillips corporation?,11,Entity_properties
where did the man fly to?,8,Factual
What is probably true about the author?,9,Entity_properties
What did the narrator smell?,7,Factual
Who has denied the accusations?,7,Character_identity
The tree planting ceremony probably lasted,7,Event_duration
The author probably believes that:,7,Belief_states
What did the author think she needed in the beginning?,12,Factual
How long did the study probably last?,9,Event_duration
What does the author think about the PURE study?,11,Belief_states
Why did Chloe and Paul need to cash the check quickly.,13,Causality
When did Kim Jong Un and President Moon Jae-in declare a new era of peace at a summit?,22,Temporal_order
What did become of the bully?,8,Factual
How long did the squabble take place?,11,Event_duration
How long did the narrator wait for Luna to open the door?,14,Causality
When did the author paint her nails to cheer herself up?,13,Temporal_order
the writer believes that,5,Belief_states
What did the daughter threaten to do,8,Factual
Where dd the incident happen?,7,Factual
Who has red hair?,6,Character_identity
"After what had happened, how did the writer feel?",12,Subsequent_state
Who only received two years of jail time?,10,Character_identity
What is probably the relationship between Sondra and Joe?,12,Entity_properties
What kind of summer attire is loved by the author?,12,Factual
Morzeny's walk most likely lasted:,11,Event_duration
How would Donald Trump probably feel about the cost of North Korea's denuclearization?,19,Belief_states
Who does the author believe is responsible for changing his attitude?,13,Belief_states
Why was there a media frenzy at the White House on Friday?,14,Causality
When did Roland start feeling impelled?,8,Temporal_order
The mother gave birth to the speaker,8,Temporal_order
"After President Trump's speech at the rally, what did the public and his approval rating show for his support for Rick Saccone?",28,Subsequent_state
Why did clashing about something important cause the couple to reevaluate?,15,Causality
What is probably true about Trump,7,Entity_properties
When did 10 Republicans sign onto a petition?,12,Temporal_order
How long did it probably take the author to drive to visit her friends in Trento?,18,Event_duration
How long did it probably take the Emily Nagoski to write her book?,16,Event_duration
What does the blogger like to eat?,9,Factual
What is probably true about Elizabeth Warren?,9,Entity_properties
Who is the main target of criticism in Comey's book?,15,Character_identity
"After the end of this story, Trump is probably:",12,Subsequent_state
What is probably true about Trump?,8,Entity_properties
Who could watch reruns of Murder over and over?,12,Character_identity
What does Hira masi do for a living for those who don't know her?,19,Entity_properties
The department of Homeland Security has probably been working on this for how long?,16,Event_duration
Who's internet went down?,8,Character_identity
What did Jaso think of the questions?,10,Belief_states
Why did the boyfriend refuse every resource the author found?,12,Causality
Cha's speech at the CSIS conference probably lasted,12,Event_duration
Who did narrator talk to about his new job responsibilities?,13,Character_identity
"After the end of this story, Franca is probably:",12,Subsequent_state
Who is Timothy Michael Kaine?,8,Factual
Who was known for being a speedy driver?,10,Character_identity
She probably believes that her supposed sister?,9,Belief_states
What is a conservative voting bloc?,8,Factual
The writer probably feels that:,7,Belief_states
"After the end of this story, Reiko is:",12,Subsequent_state
The decision probably took,5,Event_duration
Why did Pompeo say that it's a great day?,13,Causality
What is probably true about advertisers blogging?,9,Entity_properties
Who listened to the song before?,8,Character_identity
Prof. Sigger believes that:,8,Belief_states
Health problems come:,5,Temporal_order
When did the captain head past the Canadian/American border?,13,Temporal_order
The patient probably believes that:,7,Belief_states
When did Joseph Puskas make his fourth tour?,11,Temporal_order
What is most likely her job?,8,Entity_properties
"After writing this book, Dr. Nagoski became:",12,Subsequent_state
Who announced that Canada would retaliate against US tariffs?,12,Character_identity
Why did the author not finish college?,9,Causality
Carnie called her sister:,7,Temporal_order
How long was his partner's call to the police?,13,Event_duration
What does Justin do for a living?,9,Subsequent_state
The rent in the neighborhood that the author moved to was most likely:,15,Entity_properties
Why couldn't the author study for her finals?,12,Causality
Why is Trump going to veto the bill?,10,Causality
"After the story ends, Winston and his group probably:",12,Subsequent_state
What makes up the path on the first-floor?,12,Factual
"After they move to Torino, Anna's job is probably:",14,Subsequent_state
Why did supposed half-sister came to visit?,11,Causality
Who had to prevent the rape?,8,Character_identity
Why did the mother decide to cuddle with her son?,12,Causality
Why did Trump make a racist remark?,9,Causality
Who would meet with the writer and Charlie Skelton to brainstorm projects?,14,Character_identity
How long does Trump probably play golf without resting?,11,Event_duration
"At the end of this story, the EU foreign policy chief is :",15,Subsequent_state
Phil Gilbert is probably trying to,7,Subsequent_state
Why was the handyman angry?,8,Causality
Why did  Trump and Kim Jong Un meet in Singapore,12,Causality
"Immediately after the end of this text, the author is:",13,Subsequent_state
When did Chloe arrive at the house?,9,Temporal_order
After the curators examined the cup:,9,Subsequent_state
What does Ann probably think?,7,Belief_states
Who did Nicolette probably meet after the story ends?,12,Subsequent_state
Who says agretti is like spinach?,9,Character_identity
Who was about to kiss when suddenly they were parted?,12,Character_identity
What does the author likely think we should do?,11,Belief_states
Who is the most concerned about the father's health?,13,Entity_properties
What is probably true about Macron?,8,Entity_properties
When will the second band put their name on the board?,13,Temporal_order
The interviewer probably believes that:,7,Belief_states
How long does the oil cleansing method probably take?,11,Event_duration
"At the end of this story, Aimee Lind probably is",12,Subsequent_state
Who does the author no longer worry about coming home from work?,14,Character_identity
When did the narrator mention Fun Friday?,9,Temporal_order
Why does the author think this birth was especially touching?,12,Causality
What has the author been using for a week now,11,Character_identity
What is probably true about the superior?,9,Entity_properties
What is probably true about Miss Tennessee?,9,Entity_properties
What does Greg like about Fontana?,8,Entity_properties
Why did the author's first wife squeeze his hand hard when she was crying?,18,Entity_properties
Why Greg's car turned heads?,9,Causality
Where was he flying?,6,Factual
What kind of messages did the software produce?,10,Factual
How did the author feel after he saw the response to his expressed viewpoint at the meeting?,19,Subsequent_state
How long has Snout and Patch known each other?,12,Event_duration
What policy is Trump responsible for?,8,Factual
Who thinks the list of questions for trump are a joke?,13,Character_identity
Who married a born again Christian?,8,Character_identity
When is the Lynn Canyon Suspension Bridge and the surrounding park is a lovely place to stay?,19,Temporal_order
Who thinks the letter is too harsh?,9,Character_identity
"After the author did not get his deposit refunded from the second apartment, he probably:",18,Subsequent_state
Who made the largest batch of commutations on a single day?,14,Character_identity
The nurse probably believes that:,7,Belief_states
When did the author get the answer as to who killed Lucy Beale?,15,Temporal_order
When did the mother cry?,7,Temporal_order
how long did lynch probably take in Orlando,9,Event_duration
When did Cecil snort?,7,Temporal_order
Who are the two that allege racial harassment?,10,Character_identity
The husband probably believes that good long term marriages are most likely:,14,Belief_states
Where did he create a fake account?,9,Factual
Who sent a large delegation to the Pyeongchang Winter games?,14,Character_identity
Why did the narrator and Berand remain friends?,11,Causality
Why didn't the author know that she needed romance?,13,Causality
"After the summit, Hong Joon-pyo probably is:",13,Subsequent_state
Why Kyle thinks Buford is the best defence attorney?,12,Belief_states
Chihuly believes that,6,Belief_states
What does Donald Trump feel regarding Democrats?,9,Belief_states
"Immediately after the end of this text, Czesiek Ciag is:",16,Subsequent_state
"After the end of this story, the author is probably:",13,Subsequent_state
Who saw a full-page ad about the grand opening of Billy-Eye's Arcade and Dance Barn?,23,Character_identity
What did Kadin do after waking?,9,Factual
The narrator has probably been living in his neighborhood:,11,Event_duration
"After returning from the killer whale study, the author probably:",13,Subsequent_state
What is probably true about the narrator?,9,Entity_properties
Prof. Sigger believes that:,8,Belief_states
My co-workers believe that:,8,Belief_states
What is most likely true about the author after this story?,13,Subsequent_state
The historian probably believes that,6,Belief_states
"Who said that it was very ""hush-hush""?",12,Belief_states
Why did Trump said the people were going to be very impressed?,14,Causality
what does the man think about his cats?,10,Entity_properties
How did Person D get to Starbucks?,9,Entity_properties
Why did Christopher fuse with his chair?,9,Causality
What did Sondra drink?,7,Factual
How does the writer feel about economists?,9,Belief_states
When did the author decide to try out other Naked products?,13,Temporal_order
What is a probably cuppa joe?,9,Entity_properties
"After reading the ad, Sondra feels:",10,Subsequent_state
After how long of hiding emotions does one probably damage their health?,14,Event_duration
After the end of this story,7,Subsequent_state
His wife left him and went into another relationship:,11,Temporal_order
Jason thinks that Sondra has:,8,Belief_states
What were they celebrating at the party?,9,Factual
Why was he disoriented and feeling strange,9,Causality
House Minority Leader Nancy Pelosi probably feels what way towards President Trump's choices?,17,Belief_states
What is probably true about the narrator?,9,Entity_properties
What kind of relationship did Dingo have with Julie?,12,Causality
"Where is China accused of deploying anti-ship missiles, surface-to-air missile (SAM) systems, and electronic jammers?",28,Factual
Who suffered from depression?,6,Character_identity
Why did Trump agree to end the Ulchi Freedom Guardian exercises?,14,Causality
Who is at odds with the Dad at times?,11,Character_identity
What convinced the author's husband marry the author?,12,Factual
The demonstration of cooking lasted,6,Event_duration
Why is Gwenny's ego hurt?,10,Causality
How long did it take to prepare Marthas meal?,12,Event_duration
What is probably true about Jan?,8,Entity_properties
how does Randy Poskin feel about Trump?,10,Belief_states
Probublica probably feel that the treatment of the illegal immigrants,13,Belief_states
who turned around,4,Character_identity
What does the author think about detox products?,10,Belief_states
Where did the author find the sunglasses?,9,Factual
When did professional athletes refuse to stand for the National Anthem?,13,Temporal_order
What remark did Trump make?,7,Factual
After leaving the bathroom he is,7,Subsequent_state
"At the end of this story, how is Greg probably feeling?",14,Subsequent_state
How long did the movie last?,8,Event_duration
Is Mitzi still around?,7,Factual
Why did lawmakers urge Trump to be cautious?,10,Causality
Why was the woman with the bundle of clothes rushing?,12,Causality
The son is talking to his dad where?,10,Factual
Who is described as a jack-ass:,10,Character_identity
How long did she date the abusive boyfriend?,10,Event_duration
How does the narrator's drinking buddy feel about the story that was printed?,17,Subsequent_state
How long was the 30th year birthday episode of EastEnders?,16,Event_duration
Why does it make sense to interview any prospective agents?,12,Causality
Who had different drinks for a training study?,10,Character_identity
Why was the woman thinking so long about the spanking issue?,14,Causality
Why was the program created?,7,Causality
How long did protesters stand yelling at Kirstjen Nielsen outside of the restaurant?,17,Event_duration
About how many times has the author visited York over the years?,14,Causality
What kind of friends does she enjoy?,9,Entity_properties
How long did it probably take for Trump to get to Singapore from the U.S.?,19,Event_duration
Why wouldn't they show people starting cars in most films unless it's a part of the plot?,23,Entity_properties
Who broke the promise not to militarize the Spratly Islands.,14,Character_identity
What is the most probably reason by the author wrote the book?,14,Entity_properties
What is probably true of the driver?,9,Entity_properties
"After examining himself in the mirror, Benedykt:",12,Temporal_order
why did the author help Trisha?,9,Causality
What kind of relationship do Trump and Un have?,11,Entity_properties
What issue had all but died after a DACA fix collapsed?,14,Factual
What does the author do when they see someone ask what the best detox to do is?,19,Temporal_order
This activity probably took:,6,Event_duration
Who played hockey?,5,Character_identity
After the blog is over what does the driver think of  their driving abilities?,17,Subsequent_state
Where do the DACA recipients want to live?,11,Entity_properties
Who lives above ground?,6,Character_identity
Why did Trump want to attack Syria?,9,Belief_states
When did they start thinking a lot about discrimination?,11,Temporal_order
Why did Bryan pursue the project Sacred Landscapes?,10,Causality
Why do healthy meals become a thing of the past?,12,Causality
Is Mitzi still around?,7,Factual
When did Press Secretary Sarah Sanders introduce Department of Homeland Security Secretary Kristjen Nielson?,18,Temporal_order
What is probably true about the political climate in Syria?,12,Entity_properties
How long has the conflict lasted?,8,Event_duration
Who is the lieutenant colonel of interest in the story?,12,Character_identity
Which person was put into office by the people of Ohio State?,14,Character_identity
Medical professionals probably believe that,6,Belief_states
The hobo pointed his finger:,7,Temporal_order
Why did Natalie think it was funny that she got complimented for her sweatshirt?,16,Causality
What was in the video?,7,Factual
What did the author open?,7,Factual
What does grandpa do to relax?,8,Entity_properties
Who did Patch meet in the Center Kingdom?,10,Character_identity
"When does the scene have extremely beautiful lighting in ""The Good, The Bad, and The Ugly?""",21,Temporal_order
What was the Secretary of state wearing during his visit to Pyongyang?,14,Entity_properties
Warm's second shift came up,8,Temporal_order
Why did marco object to buying the oranges?,10,Causality
Who was hungry?,5,Character_identity
Why did Grandma Bette say that the family had black hair and black eyes?,16,Causality
Why did Paul think of getting a gun?,10,Causality
The author probably believes what about the size of his or her family?,15,Belief_states
Who can put your mind at ease when you are moving?,13,Character_identity
What is the range for moderate systolic blood pressure?,11,Factual
Who is a pretty self-conscience person?,11,Character_identity
approximately how long was literacy class?,8,Event_duration
What does Frances Mayes probably think about agretti?,12,Belief_states
When did Greg nearly choke on his coffee?,10,Temporal_order
What is probably true about Trump?,8,Entity_properties
How long does it probably take to develop an invention?,12,Event_duration
After the story is over the author probably:,10,Subsequent_state
Why did the collector William Randolph Hearst build a sprawling home on the beach in Santa Monica?,19,Causality
"After the end of the story, Nagoski probably:",12,Subsequent_state
Who believes the narrator should stop drinking?,9,Belief_states
When did the number of anti government groups in the US reach its peak?,16,Temporal_order
When will voters decide on high-capacity magazine bans?,12,Temporal_order
"After the book was published, how does the author feel about his response?",16,Subsequent_state
What does the mother think about the psychiatrist,9,Belief_states
Who drove the '37 Buick Roadmaster?,11,Character_identity
Who said to form around the Cathars?,10,Belief_states
When was the military taken care of?,9,Temporal_order
"Who backed away from a ""maximum pressure"" approach with North Korea?",15,Character_identity
When the school openeded its doors?,10,Temporal_order
Why should people have emergency kits?,8,Causality
Why did the author have an affair?,9,Causality
How long did the narrator take to notice that the deodorant was working?,15,Event_duration
"After the end of grocery shopping with his/her mother, the author is:",17,Subsequent_state
What is Bob McElroy's job?,10,Factual
Jonathan Swift's quote probably lasted:,9,Event_duration
How long does it probably take her to give up reading an inaccurate grammar article?,17,Event_duration
Why did Luna swallow?,6,Causality
When did Melania Trump wear an olive green jacket?,12,Temporal_order
How does President Trump feel about the investigation?,10,Entity_properties
Who wanted the volume up?,7,Belief_states
Why did China remove its term limit policy?,10,Causality
What is probably true about the speaker?,9,Entity_properties
Who sent a large delegation to the Pyeongchang Winter games?,14,Character_identity
What did the dog eat?,7,Factual
What was in his Trader Joe's bag,10,Factual
Why did the author think Walter's death might be a joke?,15,Causality
Why did people argue that accessing a cellphone without a warrant violated the Fourth Amendment?,17,Causality
What did I wonder?,6,Belief_states
Where did the dozen or so bunnies sit?,10,Factual
Why did the writer miss his stop?,9,Causality
Why did the main character probably want to strangle the girl with green hair?,16,Entity_properties
I was surprised:,5,Temporal_order
who ate the apple?,6,Character_identity
What did a man come in to get his German Shepherd?,13,Factual
"After the conversation with Ray, John probably:",10,Subsequent_state
The narator is probably:,7,Entity_properties
When did GoDaddy shut altright.com?,11,Temporal_order
How did Slawek probably become successful?,9,Entity_properties
Marlin opened the saloon door:,8,Temporal_order
What is probably true about U.S. lawmakers?,12,Entity_properties
How does Tillerson  feel about Trump?,10,Belief_states
How long has the narrator been going on whale watches?,12,Event_duration
Who is moving,4,Character_identity
What did facebook try to achieve?,8,Factual
Why did Donald Trump meet with the Americans?,10,Causality
What thing did Aimee Lind start,7,Factual
What is probably true about Paul?,8,Entity_properties
Immediately after the end of this text?,9,Subsequent_state
What is the name of Trump's former confrontational approach to dealing with North Korea?,19,Factual
Who are faced with multiple and competing demands?,10,Character_identity
Who is trying to get sanctions lifted?,9,Character_identity
"After the end of this story, John is probably",11,Subsequent_state
where did Trump go?,6,Factual
What was the weather like?,7,Factual
How long did it probably take the author to write the blog post?,15,Event_duration
When did trump decide to withdraw from the Iran nuclear agreement?,13,Temporal_order
Who did the guest room belong to?,9,Character_identity
Who is probably smarter?,6,Entity_properties
What did Fontana plan to do after college?,10,Factual
What is probably true about Greg?,8,Entity_properties
How do education workers probably feel about their work environment?,12,Entity_properties
How long has the tax plan been worked on?,11,Event_duration
when did the accusations come to light?,9,Temporal_order
After finishing their blog post the other will likely...,11,Subsequent_state
Who was pressuring the author to shovel the snow?,12,Character_identity
The group's get together most likely was:,11,Entity_properties
What is probably true about the F1 superphone?,12,Entity_properties
What does Dingo like to do?,9,Entity_properties
Who had been accused of espionage or trying to overthrow the government?,14,Character_identity
who stuck the needle in the boy's arm?,12,Character_identity
"Back in September 2006, when did the narrator find themselves drunk from the free bar?",22,Temporal_order
What does the author believe the last self portrait will compare to the first?,16,Belief_states
Who spit through the floorboards onto the porch?,11,Character_identity
Who is the main target of criticism in Comey's book?,15,Character_identity
The author probably thinks that:,7,Belief_states
Where did the bully live after he became an adult?,12,Subsequent_state
The campaigns will probably last for:,8,Event_duration
Why did the editor approach ten potential reviewers?,10,Causality
Why did the bacillus lose health?,9,Causality
What was the woman trying to get the husky driving?,12,Character_identity
The narrator thinks that:,6,Belief_states
What type of attacks have occured in Kabul?,10,Factual
The funeral for Brzezinski probably lasted:,10,Event_duration
Why did Trump attack Hillary,6,Causality
How long did it take the council to decide on a bridge design and build?,17,Event_duration
What did the main character taken to prevent ice pick headaches from happening?,15,Factual
