prompt,prompt_len,target
allowance issue sent thursday re notification annual leave days visible resolved hi guys allowance incorrect days for over years with interruption but allowance reset then kept receiving days every year afterwards regards test consultant sent notification annual leave days visible resolved importance high dear please be advised issue regarding annual leave days being visible resolved should you wish submit any annual leave special leave requests you can follow normal procedure we apologize for any inconveniences might have caused if you were encounter any other issues please let know thank you kind regards ext hub sent wednesday notification annual leave days visible update hello please be advised we still investigating absences issue with high priority meanwhile please note you won be able submit any annual leave special leave requests should you need book any days off within working week please liaise with responsible teams manually update your absence records into germany colombia bogota macedonia if you have any other questions please contact thank you for your collaboration understanding ext hub sent tuesday notification annual leave days visible dear please be advised we still investigating absences issue with high priority meanwhile please note won allow you submit any annual leave special leave requests should you need book any days off within working week please liaise with responsible teams manually update your absence records into germany colombia bogota macedonia if you have any other questions please contact thank you kind regards ext hub sent tuesday notification annual leave days visible dear please be advised annual leave days cannot be seen needs be updated accordingly our engineers investigating issue with high priority we get back you with updates when available please note applies locations should you have any questions please hesitate contact thank you kind regards ext hub,302,0
oracle account password reset hi please help log onto error has expired type updated again please consider priority invoicing process thank officer,24,1
new project code it pas tuesday pm code hi please attached code thank officer registered st floor registration vat social,21,0
new starter tower pm assistants starter discipline dear please informed candidate accepted job offer become discipline st july developer st please create her credentials per attached form thank best regards specialist,32,0
new purchase po purchase po dear purchased hub port off switch please log allocation please take consideration mandatory receipts section order receive item ordered how video please explorer kind regards administrator,32,0
to to location naming location naming hi please thank kind regards thursday location naming hi by happened location units example cannot find by old name old broad thanks help great regards officer,33,0
windows upgrade not available sc re notification forced upgrade hello can you please log ticket for assign thanks senior engineer en sent monday december re notification forced upgrade hello was going upgrade afternoon but seems software center have option laptop any other options kick off installation here pc info details kind regards head ext sent friday december notification forced upgrade hello everyone if you already have upgraded your workstation we thanking you for being receptive you can disregard message last months you have received announcements advising you apply upgrade we coming back you with announce asking you understand upgrading mandatory you still have possibility upgrade by end week we kindly asking you give some for action take more than minutes apply upgrade please announcement below attached file only after proceed upgrade forced upgrade procedure start offices your means upgrade process automatically start your workstation you be able stop process we advise you press button stop process avoid any data loss important note please understand you have full responsibility for your files if you have dependency you need remain your current version please notify asap if your workstation having less than try free up some space if you know how please require assistance please article before kb view article kb you can use subscription temporary store your files please make files completely synchronized with before unlinking your laptop subscription please kb for more info kb view article kb forced upgrade procedure start if you physically one connected wired if you experience some issues during upgrade process please contact for you can always get contact your thank you kind regards ext hub,272,0
new pas unknown pipeline codes tuesday unknown pipeline codes hi please setup unknown pipeline codes per files attached thank officer,21,0
po friday pm good afternoon related order kindly asking create two installation tickets thanks each perform order number by little tutorial thanks administrator phone,25,0
windows delayed notifications sent monday november delayed hello colleague have recently updated our machines we noticed there was delay with up when receiving also happens with other we using version build please let know if already reported by other teams feel free contact if you need any more details thank you engineer ext en,55,1
new purchase po purchase po dear purchased matte display please log allocation after receive item please take consideration mandatory receipts section order make receipt item ordered how video link kind regards administrator,33,0
outlook hello please be advised longer access we tried restarting computer launching several times should mention she using could you please advise kind regards specialist,26,0
wants to access oracle hr implementation sent tuesday awaiting your response wants access hello thanks for looking into apologies for but replied address wednesday yes if press longer get sorry you have permissions message getting one below instead think good thank you very much best regards applications analyst ext en upcoming leave th sent wednesday re wants access hello please be informed adjusted your rights contribute could you please check if works expected best regards engineer sent wednesday wants access hello could you please check if have upload rights know have access but if click add document prompted message hence message transfer form write access was requested accept or decline request,112,0
edge one com log prompt tuesday july edge la browser si browser si si pot cancel pot tab va senior analyst,22,0
installation friday november pm installation hi working procedure getting copy thank senior engineer,14,0
request friday december hello install please help thank senior software developer,12,0
windows upgrade error upgrade fail hi tried upgrade for win but failed attached images can you please advice thank you testing,22,0
disk space issue thursday december pm disk issue hello having problems drive guys helped please marked resolved thanks senior software developer,22,1
edit access new pas for friday february pm dear please code thanks lot,14,0
mailbox access wednesday re mailbox specialist wednesday mailbox hello please provide social thank,14,0
correction to the report correction report hello please rise summary correction report description update job details report by order match other reports entity unit discipline kind,27,0
for training tuesday july pm training dear building testing capabilities instance training purposes testers testing accounts created please advise best approach create thanks head testing colombia,27,1
new purchase po wednesday pm purchase po dear purchased received items galaxy updated include device under user name link please add installing device thanks please add installing device thanks please take consideration mandatory receipts section order receive item ordered how video please take consideration mandatory receipts section order receive item ordered kind regards administrator,55,0
uploading documents error sent urgent uploading documents error hi please help with issue related uploading documents kind regards,20,1
password reset com re hi re confluence please appears expired had work thanks,14,0
all staff outlook hello please make cancel moved offices starting today relocated attached part thanks lovely,17,0
issue with oracle time issue with hi guys can update reporter for week thanks lead,16,0
th floor connection needed friday november pm floor needed hi please help cable meeting room floor demos meetings client connect infrastructure please by morning possible thank agile,28,1
windows updates sent thursday updates hello have checked for updates available for but below could you please tell if there anything can thank you accounts payable accountant phone,29,1
wants to access account documentation tuesday pm wants documentation require tm documentation area working accept decline,17,0
security you can enter at th floor without badge using the door near the kitchen you can enter th floor without badge using door near kitchen hi saw you can enter th floor without badge using door near kitchen can you please take into consideration order allow access only with access card best regards test consultant logo logo en,60,1
new purchase po purchase po dear purchased pro retina please log allocation please log retrieve old device after receive item please take consideration mandatory receipts section order receive item ordered how video link kind regards administrator,37,0
desktop hardware request cum tine fwd tie fie si ne care la ne automatize la deploy ca existent si agile,22,1
rights to allow send to all staff thursday pm hi permission yet announcements undeliverable make within rights thank regards bent code over remote returned resolver authorized id id content type application name content transfer encoding binary thread topic thread index date id ad references ca ace accept language content language has attach ad mime version transport hosted originating,61,1
re new starter ad states of various re starter ad states various hi allocated he via regards,18,0
time entry error wednesday february pm error hello getting error which preventing submitting please assist,16,0
license tuesday pm license hi license package os thanks,10,0
apple settings for outlook apple hello please instructions how receive apple running thanks,14,0
  pm hello sd has please kind allocate installation installed thanks please replicate attached screen capture perform thank administrator phone,21,0
oracle error sent july re hi case only can assist added them thread regards manager sent tuesday july hi have problem with have entered for last week two days sick leave something went wrong have status error for week can delete or or submit week can you help or should open ticket thank you developer,56,0
error sent monday re trouble accessing thank you for your year have another recurring issue every go request annual leave get up blocker have had look into watch turn off up blocker settings weeks ago for some reason working again have tried safari chrome ie chrome pc after attempts when click request annual leave get same blocker message please help attached screen one attempts thank you senior designer jersey date friday december update trouble accessing dear further our recent communication we believe your below query resolved if you with resolution there need for response however please let know if we can be any further assistance matter reference number summary trouble accessing resolver description sent thursday december re search table icons please or use can access your option next log button senior manager date thursday december re search table icons hi be help you out but cannot get again name password working can you please re set can thanks senior designer jersey date thursday december search table icons hi we need your input task we working could you please provide icons search table also mentioned comment task thank you manager kind regards ext hub ref msg,196,1
meeting link not working sent thursday november join meeting link working importance high hi scheduled meeting below attached however when parties clicked join meeting link work could someone please look into for please there any reason were able connect kind regards administrator,43,1
loose battery on battery laptop does fully click into place laptop powers off if hold battery if walk around with laptop,22,1
issues with meetings notes cannot join meetings for also very often get kicked out calls multiple times per session also able join meeting phone sample meeting scheduled was able join neither nor phone,34,1
file can not be deleted file can be deleted hello guys once again need your help here issue have file exec target folder can be deleted because build fails because cannot clean directories only for restart pc then can delete file have attached print screen with some helpful information problem have until yesterday thank you very much for your help senior software developer en your zone,67,1
access to wants review shapes accept decline requests,9,0
spare adapter tuesday july spare adapter hi spare adapter because forgot back return friday cheers developer ext,18,1
please log support ticket to check for thursday november pm please log hi please log think running host had issues few weeks ago saw discovered virtual machine folder stats back needs protection configured cl maps regards infrastructure consultant,39,0
cannot submit time card cannot submit card hello able submit card entered for week clicking next button but something wrong because submit button does appear developer en,28,0
release for our years release years hi please add release staging link priority everything follow thank best id image cd,21,1
access to cannot reopened tuesday pm re update hi tried few times site letting has tried setup working regards update dear further recent communication believe query has resolved resolution response please let further assistance matter reference number summary resolver resolution notes thursday re granted thanks discipline lead description wednesday pm hi want initiative setup please kind regards ext ref msg,61,1
unable to access sent monday re access hello able access if received access similar can you please provide access thanks sent tuesday access hello please be advised request below completed if further assistance required please let know thank you kind regards analyst ext hub sent thursday access hello can you please provide access access should be similar added incase you need their approval thanks,66,1
edit access request all all com friday pm hi please editing rights thank officer,15,0
browser settings browser hi please browsers blockers stop proper everything wit his rights related browser thank kind regards analyst,20,1
ad accounts needed for access to pm hi location where share ongoing basis location secured accounts permissions restricted follows person permissions pickles permissions permissions permissions contributor contributor contributor contributor contributor please raised let information required thanks best regards,39,0
access to tuesday october pm hello please location view ribbon thank regards registered under number whose registered old broad street kingdom provide clients each subsidiaries separate entity,28,0
sharing sent tuesday february sharing hi guys process knowledge sharing put information notebook tried share got error saying could connect cannot convert or doc file want constantly update information there can you help with thank you developer en,39,1
remove access to network additional changes re dear thanks feedback getting justification screen several sites assigned also communicate thanks kind regards analyst extension,24,1
oracle categories issues created sent wednesday categories issues created hi please raise ticket for below thanks applications analyst sent thursday re categories issues created hi guys we noticed same thing suspect be related way categories were inactivated sometimes you get error trigger when trying submit po you can then change category po line level but times category filed completely locked kind regards sent wednesday categories issues created hi having some issues creating for submitted before change categories last week managed change categories old one one while creating po today for manage change category while creating po therefore stuck have other raised approved using old categories there categories while creating po have resubmit some them have splits different codes several approval flow after already waiting hunting down for ones want restart whole process any suggestions welcome thank you en,141,1
oracle view issue sent thursday july cine vine sa ca diverse importance high si add plus ca sa se si publisher,22,1
product key la product key la laptop en la excel etc product key la product activation failed va sa cum sa,22,1
for users wednesday july pm report hello gentlemen please kind mentioned by active employees let him thank best regards leader ext wednesday july report please tab let work cheers,30,1
increased space on driver increased driver dear had driver order perform update kind regards senior software tester,18,1
link partition from web to thursday july pm link partition hi created virtual machine performance environment currently load balanced environment database application application other since planning copy production database link available currently partition further details hesitate thanks regards design lead,41,1
issues with pas sent tuesday november re issues with hi runs database refresh every changes should be visible tomorrow please let know if tomorrow issue persists employees maybe haven added yet we have update manually because integration still we ll add if re keep you updated could you please log incident best regards engineer sent tuesday november issues with hello trying add few apparently can telling member was successfully added but can them list have tried refresh save function still nothing also have noticed finding some could you please assist matter regards officer ext en address blvd,99,1
new notebook and monitor pm notebook monitor dear writing notebook monitor moment notebook noticed screen too eyes tired quickly since going work tables high volume reports appreciate provide suitable equipment thanks kind regards accounts payable accountant information confidential legally privileged intended solely addressee opinions expressed mine,47,1
new backpack thursday july pm backpack hello received backpack broken kind regards officer blvd floor registered under number whose registered old broad street kingdom provide clients each subsidiaries separate entity has liability entity acts omission,37,1
invitation to cloud strategy workshop february manchester invitation strategy workshop february manchester workshop forward colleague results campaign workshop reminder content workshop reminder ca cs dad ca trouble viewing view results campaign workshop reminder content workshop reminder cs dad ca assets images azure cs dad ca azure join cs dad ca manchester discuss journey unleash benefits powered by azure workshop control optimise strategy tickets cs dad ca february discussing best working opportunities digital give tools how embrace perfect environment wednesday february where sir busby way manchester further information found control optimise strategy tickets cs dad ca please note places join workshop manchester february control optimise strategy tickets cs dad ca make february workshop interest march where street campus birmingham join workshop birmingham control optimise strategy tickets cs dad ca assets images footer cs dad ca action campaign workshop reminder content workshop reminder ca cs dad ca road bb sr,154,1
new cable july help hello please log assign assistance provided today cable thank leader,15,1
need valid certificate for when try get message cert invalid,11,1
unable to log on to oracle sent friday july re cannot connect sites with credentials hello still unable connect tried morning well regards sent thursday july cannot connect sites with credentials hi thank you for provided details for starters synch process be bit lengthy kindly advise if today you able access these or if we should further investigate matter thank you kind regards analyst ext hub sent wednesday july re cannot connect sites with credentials hello tried chrome ie joiner cache should be issue but tried clearing still luck one confluence work regards sent wednesday july cannot connect sites with credentials hi could you please provide following details what you entering for what browsers have you tested we please ask you clear browser cache try again any other such confluence thank you kind regards analyst ext hub sent tuesday july cannot connect sites with credentials hello trying connect career using credentials get authentication failed message can you please help regards,162,1
oracle time cards cards hi please delete card thank best regards user acceptance test companion device ext,18,0
project access request pop role her,7,0
allocate a monitor for laptop friday pm allocate monitor hi please allocate monitor planning extended screen note leaving today take his monitor kind regards technical consultant registered under number whose registered old broad street kingdom provide clients each subsidiaries separate,41,1
price for converter with enclosure hello ne en ne sa key si key mobile sent re price for converter with enclosure alt adaptor la care se pare ca alt protocol care si va ca bun best regards engineer ext en date thursday october re price for converter with enclosure si si alt kind regards administrator sent thursday october price for converter with enclosure hello sa leader,67,1
access va si face satisfaction survey,7,1
cannot edit document on sent wednesday november re update cannot document hi dear still have problem with attached error when select check then press document normal should download document modify re upload instead could you please help regards,39,1
wants to access practices thursday february pm wants practices hi recruiter strongly daily work thank accept decline,18,0
new purchase po purchase po dear purchased components please log allocation please take consideration mandatory receipts section order receive item ordered how video explorer thank best regards compliance,29,0
network is not accessible high priority accessible high priority hello can access could you please investigate asap if problem our end urgent we have contract with but can access their list must be accessible please keep posted thank you consultant,41,1
issue with installing net framework sent wednesday issue with installing hello have tried installing but unfortunately receive error if can install framework can install application have tried installation while connected wireless cable same thing happens have attached error could you please assist thanks kind regards leader,47,1
invoice issue invoice issue va sa sa care pot validate la se ca vat out sa sa va sa sa hold cat accounts payable accountant sent re invoice issue hold sent re invoice issue hey si merci regards master data officer sent thursday invoice issue importance high sa care pot validate la se vat out sa si sa hold accounts payable accountant,63,1
info path request friday re path please kind please advise technical questions please touch best regards friday re path hello had deliver think by normal process by guess best regards infrastructure thursday pm re path useful links tool official resources others question install feature stage prod best regards thursday pm path hi please help installing tool designer two environments best regards engineer,63,1
install one monitor raiser install monitor raiser hi please log help installing monitor raiser flex monitor stand having back neck pains because fixed monitor height benefit cardboard senior engineer,33,1
oracle new project setup pre sales setup pre hello please ask setup pre form attached link opportunity opportunity id,20,0
new shared mailbox request thursday february hi please create option thanks february re hello possible options shared mailbox mailbox shared add separate mailbox messages forwarded personal please forward options which best suitable needs further information please let best regards senior engineer thursday february hi possible create custom which linked concrete person by players thanks,55,0
access to storage dear colleague joining developer role please help requests granting her looks she storage please find related by link uploaded layouts accounts libraries configuration plan action default thank sincerely,32,0
laptop needed for workshop tuesday march pm two needed dear require two approx automation workshops trainings thank senior test lead,21,1
new management code for oracle tuesday code hi please kind code according attached form thanks next planned annual leave officer,21,0
career updates updates dear ask assistance updating coaches per table person thanks head ext,15,1
access requested have access resources through cable,8,1
charger friday charger hi please log allocate charger please assign queue thanks engineer ext,15,1
career development system access issue career access issue hi cannot access career using credentials can you please review advice thank you specialist,23,1
disk space thursday pm disk hi please help expand disk more storage constantly having issues running out more pending updates also applicable ran various cleanups raised similar expanded drive thank senior developer mob zone,36,1
new disk partition on laptop disk partition hi please create disk partition currently disk thank test consultant,18,1
windows servers july pm input required hello please log update version which running upgrade done via change logged against thank july re input required upgraded wednesday july input required importance high hello everyone action strengthen even more infections announcements couple months has performed scans infrastructure these scans discovered running os which has receiving more since july makes great terms owners these virtual machines name status type location owner running virtual running virtual tower running virtual running virtual running virtual shared infrastructure please let needed upgraded newer os version help out thank,92,0
internal audit visitor cards review bucharest pm visitor cards review hi ca please each location where visitor cards make information control matches reality physical cards oms possession discrepancy must corrected appropriately recorded spreadsheet liaise oms each location questions please hesitate thanks,44,0
ticker for ticker for error when opening files one,10,1
access to ops wireless network wireless hello please provide wireless allows remote client allow haven needed quite ad radius authentication work thanks head infrastructure,25,1
windows upgrade error re upgrade started hi getting error upgrade task sequence upgrade failed with error code for more information contact your administrator or operator tried for several times kind regards engineer sent tuesday upgrade started kind regards infrastructure manager ext phone subsidiaries separate entity liability for another such entity acts or omissions,54,0
new purchase po purchase po dear purchased monitor please log allocation after item please take consideration mandatory receipts section order receive item ordered how video link please receipt number item needed processed thank kind regards administrator,37,0
error error dear can you please check why able access section still active for leaver forms completion purposes thank you lead,23,1
service request access issues tuesday november pm issues hi assistance required thanks,13,1
extensible plug needed extensible plug hi hi kindly help extensible plug thanks,14,1
new purchase po purchase po dear purchased iii please log allocation after receive item please take consideration mandatory receipts section order receive item ordered how video link kind regards administrator,31,0
grand test link access grand test link hello please provide test link application interns going shadow months regards tester,20,0
network issues issues,4,1
preferred range assign range for our colleagues en maxim en en tuesday october re preferred range hi please treat high priority impacts side please currently permanently assigned preferred resources working please assign range colleagues details let thank best regards tester october preferred range hi please treat priority impacts two weeks preferred range resources please currently permanently assigned preferred colleagues please assign range xx let other information thank best regards tester,71,1
user location march user location hello please attached take relevant action proper order location populated ad creates lot effort running report afterwards filtering by location much appreciate thank lead friday march pm user location dear users location attached users blank unknown location users location variations regards knowledge,48,0
access to oracle needed for expense reports reporting needed expense reports dear colleagues please help thanks lead december pm needed expense reports hi please generate report because expense reports thank kind regards accounts payable,35,0
intermittent outlook issues sent monday july re notification intermittent issues resolved dear starting few hours have problems were july several colleagues experiencing same can please have your help thank you best regards sent tuesday july notification intermittent issues resolved importance high hello everyone please be informed previously reported issue resolved should be fully functional should you encounter any further issues hesitate contact thank you kind regards ext hub sent tuesday july notification intermittent issues importance high hello everyone you might have noticed we currently experiencing issues with some you might discover up below please check ask about again click allow you might also encounter slowness folders being updated or keeps asking for credentials we currently investigating with high priority we return with update more information becomes available thank you for your understanding apologies for any caused inconveniences best regards ext hub,145,0
laptop screen not working sent friday laptop screen working hi laptop screen working can use external monitor but actual screen seems be broken please advise what need best regards,30,1
please provide the external gateway address for the client mail pm pm pm gateway si pm pm ca la client pm la pm merge la client care ca gateway pm question gateways pm pm care si gateway pm si pm la pm pm pm la pm pm pm si timeout pm tau pm pm removed pm has removed pm ti la pm pm done pm pm pm pm ad la si ca pm ti pm si pm eventual pm pm pm si pm si mine la client pm pm pm pm tot merge pm pm pm pm ca la pm pm ca pm fie relevant fie ca pm care pm cine pm pm number pm pm ca pm exact la gateway pm si pm pm spun exact ca pm si pm right ca urgent ca la pm seriously,139,1
pages not loading correctly hello issue was laying sp search server where with event id were recorded errors pointed authentication mechanism being incompatible steps followed server were reset index run full crawl enabled anonymous authentication sites logged off sp restart hello when we have issue search encountered problem prevents results being returned one almost web search results almost every web part crashed basically appears when search index partition becomes corrupted these steps help restore search stop timer clear configuration cache find folder where file cache exists delete every file folder except cache open cache delete content put without quotes save file restart timer index reset full crawl full crawl re index content usually lasts for almost hours we still waiting for crawl be completed right runs for over hours for root cause we still investigating we open ticket for investigate well best regards engineer en sent thursday pages loading correctly good morning most main tabs appear load correctly below for example when trying access sites other having same problem please can be looked thanks head infrastructure,177,1
