prompt,prompt_len,target
"Manhattan presents wireless security challenge for RNC While physical security was tightened in New York for this week's GOP convention, IT security researchers uncovered an unsettling number of unencrypted wireless devices that could pose an information security nightmare for convention organizers and delegates.",50,Entertainment
"The check #39;s in the syringe The New York Yankees, who make enough money to know better, want the rest of Jason Giambi #39;s contract voided because he admitted to using what can fairly be called a cornucopia of pharmaceuticals.",55,Sport
NM governor wants UC regents to continue running Los Alamos New Mexico Gov. Bill Richardson traveled to California yesterday to urge the University of California regents to compete to continue managing the Los Alamos National Laboratory.,41,Entertainment
UPDATE 2-Sri Lanka stutter to win over plucky Zimbabwe Tillakaratne Dilshan steered Sri Lanka to a scratchy four-wicket win over Zimbabwe in their Champions Trophy match at the Oval on Tuesday but the Africans go home with pride restored after a spirited performance.,58,Sport
Unease at UN Over Russian Terror Blacklist Plan  UNITED NATIONS (Reuters) - Several U.N. Security Council  nations expressed misgivings about a draft resolution  introduced by Russia on Monday that would create a new  blacklist of terrorist suspects subject to extradition.,53,Politics
"Defense sources: Killing of top Hamas man will weaken terror The killing of Adnan Al-Ghoul, the No. 2 leader of the Hamas military wing, is one of the most important assassinations Israel has carried out in the last few years, defense establishment officials told Army Radio on Friday.",60,Politics
"North Texas Backup Nation's Leading Rusher (AP) AP - North Texas freshman Jamario Thomas is the nation's leading rusher thanks to speed, strength and vision.",37,Sport
"SEC charges 3 former Kmart execs, others in fraud case The Securities and Exchange Commission said Thursday it filed charges against three former executives of retailer Kmart Holdings (KMRT) in a \$24 million accounting fraud case.",48,Technology
"Paisley hints at movement on IRA The hardline Democratic Unionist leader Ian Paisley yesterday suggested that if the IRA decommissioned its weapons and wound up its criminal activity, it could be allowed to continue as  quot;an old boys #39; association quot;.",54,Politics
"Chargers healthy returns San Diego Chargers running back LaDainian Tomlinson is officially healthy. If there was any question, look at his season high 37 carries.",35,Sport
Iran's Clerics Lean Towards Kerry to Ease Pressure (Reuters) Reuters - Iranian officials like to portray U.S.\presidential elections as a choice between bad and worse but\there is little doubt they would prefer Democratic challenger\John Kerry to win next week.,55,Politics
N.Irish Talks Deadlocked with Time Running Short (Reuters) Reuters - The British and Irish\prime ministers struggled to break an apparent deadlock in\talks aimed at sealing a final peace settlement for Northern\Ireland as a deadline loomed.,49,Politics
"Giddens earns US silver in kayaking Rebecca Giddens made a final charge that nearly landed her a gold medal, but in the end the American settled for silver in yesterday's kayaking single slalom.",42,Sport
"Nortel cutting 950 jobs in Canada, mostly in Ottawa, among total &lt;b&gt;...&lt;/b&gt; TORONTO (CP) - Nortel Networks gave details of previously announced job cuts Thursday, saying it is cutting 950 jobs in Canada - almost 10 per cent of its workforce in this country-and 1,400 in the United States among a total of 3,250 to be eliminated ",100,Technology
"Interview: Borland CEO touts software process management Dale Fuller, president and CEO of Borland, has been with the company since 1999, when it had temporarily been renamed Inprise. Recently, the company has been touting its ALM (application lifecycle management) strategy and efforts to provide for a unified, manufacturing-like structure for software development projects. InfoWorld Editor-at-Large Paul Krill spoke with Fuller at the BorCon conference in San Jose, Calif., last week about Borland's tools and ALM strategies and issues such as Java vs. .Net, Web services, and outsourcing.",128,Entertainment
Japan eyes troops pullout from Iraq next December Japanese Defense Agency Director General Yoshinori Ono said Sunday that late 2005 is a possible target date for Japanese troops to withdraw from Iraq.,41,Politics
"Amd64 Journeys to Shangri-La with Mark Knopfler SUNNYVALE, Calif. - (BUSINESS WIRE) -ct. 18, 2004  - (NYSE:AMD) today announced that guitar superstar Mark Knopflers latest album Shangri-La was recorded in high-resolution 24-bit/96kHz ",78,Entertainment
"Bush Wants Baseball to Work Out Steroids Problem (Reuters) Reuters - President Bush wants Major League\Baseball management and players to come up with a tough\steroids testing program on their own and believes progress is\being made, his spokesman said on Wednesday.",52,Sport
"Disappointed Delneri Says  #39;Arrivederci Champions #39; At the end of yesterdays match against Real Madrid, a sad Luigi Delneri reflected on what has been a terrible Champions League campaign for the Giallorossi.",51,Sport
"EBay Expanding Into Online Rental Listings EBay Inc. said Friday it has agreed to acquire the online rental listing company Rent.com for \$415 million, consisting of \$385 million in eBay stock and \$30 million cash.",51,Entertainment
Astronomers see galactic dance Astronomers reveal one of the clearest images obtained of Stephan's Quintet.,21,Entertainment
"Courtney Love Pleads Innocent to Assault LOS ANGELES - Courtney Love pleaded innocent Friday to a felony assault charge for allegedly attacking a woman with a liquor bottle at her ex-boyfriend's home in April.    The mercurial rocker, wearing a long black dress, was composed in court, responding to Los Angeles Superior Court Commissioner Dennis Mulcahy's questions with ""yes"" or ""no."" Outside, she appeared shaken while talking with reporters...",89,Politics
"Day of Violence Across Iraq Leaves 52 Dead BAGHDAD, Iraq - A suicide car bomber slammed into a line of police cars sealing off a Baghdad neighborhood Friday as American troops rounded up dozens of suspected militants, capping a day of violence across Iraq that left at least 52 dead.    Among the 63 suspects arrested were Syrians, Sudanese and Egyptians, officials said...",78,Politics
"Deepnet browser guards against phishing SAN FRANCISCO - Internet users are getting more Web browser choices. On the heels of a new Netscape preview release and the launch of Firefox 1.0, a U.K. company on Thursday released a Web browser it claims is more secure than Internet Explorer (IE) or Firefox.",65,Entertainment
"Tough times ahead for semiconductor business SAN FRANCISCO -- The number of companies building and designing microprocessors is likely to shrink by approximately 40 percent over the next 10 years, analysts from Gartner Inc. predicted at the research firm's Semiconductor Industry Summit conference here in San Francisco Tuesday.",59,Entertainment
"PRINCE IN NIGHTCLUB PUNCH-UP: HEIR GOES SPARE THIS is the moment Prince Harry went spare at photographers early yesterday. The prince, third in line to the throne, snapped as he left a London club after four hours of knocking back cocktails.",53,Politics
"ATA Midway gates at center of battle The bidding war between AirTran Airways and Southwest Airlines over bankrupt ATA #39;s Midway business continued Tuesday, revealing a new, competitive world for low-cost carriers.",43,Technology
Olympics: Greek Sprinters Finally Get Chance to Put Case ATHENS (Reuters) - Greece #39;s top two sprinters should finally get to put their case on Wednesday in a drugs investigation that has shamed and angered the Olympic host nation. ,55,Sport
"FACTBOX-Anil Kumble factbox Factbox on leg spinner Anil Kumble, who took his 434th test wicket to equal Kapil Dev #39;s India record in the second test against South Africa on Thursday.",50,Sport
"Airline, pilots trying for deal US Airways and its pilots #39; union failed to announce a tentative labor agreement on Friday, but both sides said they remained optimistic that a bargain would be struck soon.",42,Technology
"BellSouth Posts Lower Earnings  WASHINGTON (Reuters) - BellSouth Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BLS.N target=/stocks/quickinfo/fullquote""&gt;BLS.N&lt;/A&gt; on Monday  said third-quarter earnings fell due to hurricane damage in the  southeastern U.S.",89,Technology
"Disney Picks Sony Format for DVD #39;s of Its Films The Walt Disney Company and its home video division, Buena Vista Home Entertainment, said yesterday that they would release films in the next-generation high-definition DVD format being developed ",50,Entertainment
"India arrives amidst unprecedented security Dhaka, December 8: The 15-member Indian cricket team arrived in the Bangladeshi capital amidst unprecedented security following a death threat but captain Sourav Ganguly said the pre-tour developments would have no bearing on the performance of his players ",57,Sport
"Red Sox lock up playoff spot The Boston Red Sox clinched their second straight trip to the playoffs, rallying past the Tampa Bay Devil Rays 7-3 Monday night behind Manny Ramirez #39;s AL-leading 43rd home run.",51,Sport
"Johnson had two picks vs. Ole Miss KNOXVILLE, Tenn. -- Defensive back Brandon Johnson, who had two interceptions for Tennessee (No. 13 ESPN/USA Today, No. 11 AP) at Mississippi, was suspended indefinitely Monday for violation of team rules.",58,Sport
"Iraq: Tonnes of explosives missing Nearly 380 tonnes of deadly explosives, powerful enough to shatter air planes, demolish buildings, make missile warheads and detonate nuclear weapons, are missing from one of Iraq #39;s most sensitive former military installations, the interim government has ",60,Politics
"REVIEW: Kit Automates Holiday Lights (AP) AP - It's a chore that can quickly chill the warmth of the holiday season: Trudging outside each winter night to unplug the lights, deflate the blowup snowman and shut off the rest of the outdoor extravaganza.",56,Entertainment
"Toll Brothers profit jumps 56 percent NEW YORK - Toll Brothers Inc., a US builder of luxury homes, said on Wednesday third-quarter profit rose 56 percent, easily beating analysts forecasts, helped by record home-building revenue.",49,Technology
"Brazil recognizes China as market economy: Hu (AFP) AFP - Brazil has recognized China as a market economy, President Hu Jintao declared here, claiming the prized status Beijing had been seeking for days while Brazil's meat and aircraft industry were given access to the Asian giant's huge market.",61,Technology
"Russia's Putin Defends Political Reforms  MOSCOW (Reuters) - Russian President Vladimir Putin said on  Thursday he had no plans to grab more power or change the  constitution when reforming Russia's government structure,  dismissing fears in the West he is watering down democracy.",59,Politics
Transactions BASEBALL Arizona (NL): Signed 3B Troy Glaus to a four-year contract. Atlanta (NL): Signed 1B Julio Franco. Chicago (AL): Signed OF Jermaine Dye. Los Angeles (NL): Signed 2B Jeff Kent. New York (AL): Named Neil Allen bullpen coach and Rich Monteleone special pitching instructor. San Diego (NL): Signed OF Eric Young; designated P Mike Bynum for assignment.,93,Sport
"Airline to charge \$10 for buying tickets NEW YORK To the long list of things that used to be free but that airlines now want you to pay for, add walking up to the counter to buy a ticket.",44,Technology
REGION: Iran making a lot of mistakes WASHINGTON: US Defence Secretary Donald Rumsfeld said on Thursday Iran was making a lot of mistakes but said any action to prevent it from acquiring nuclear weapons was a call for President George W Bush and other leaders to make.,53,Politics
"Update 1: Entergy Sees Lower 3Q Earnings Gas and electric utility Entergy Corp. Thursday said it expects to post third-quarter earnings about 15 percent below last year #39;s results, citing soft demand for electricity and lower income from energy trading.",58,Technology
"Iraq's Allawi Plays Down EU 'Spectators' Remarks (Reuters) Reuters - Iraqi interim Prime Minister Iyad\Allawi sought to calm anger on Friday over his description of\states that opposed the U.S.-led war to oust Saddam Hussein as\""spectators.""",58,Politics
VoIP Support Added To Wireless-Wired SMB Routers WLAN equipment vendors Linksys and Netgear Tuesday announced wireless and wired routers with built-in voice-over-IP (VoIP) capabilities aimed at home uses and small offices.,48,Entertainment
Poll Says Bush Still Has Edge Over Kerry WASHINGTON - More voters consider President Bush a strong leader who can do a better job combatting terrorism even though they widely agree that Democratic Sen. John Kerry won the first debate focused solely on foreign policy...,49,Politics
"Argosy is merger target ALTON -- Argosy Gaming Co., owner of the Alton Belle Casino, announced a merger agreement Wednesday with Penn National Gaming Inc.",32,Technology
"GM, Ford to Increase SUV Stability Systems General Motors Corp. and Ford Motor Co. said yesterday they are rushing to embrace a new safety technology called electronic stability control, and together they will make such systems standard ",43,Technology
"Baros on shortlist for world accolade MILAN BAROS, who has struggled to maintain a place in Rafael Benitez #39;s starting line-up this season, has been nominated for FIFA #39;s World Player of the Year award.",53,Sport
Iraq Airways heads past borders Iraqi Airways is reportedly planning to restart international flights after a 14-year break on Saturday.,26,Politics
"ATP Plans 'Safe Supplements'  LONDON (Reuters) - Tennis chiefs will next year offer  professional players on the men's tour a range of ""safe  supplements,"" the BBC reported Wednesday.",42,Sport
"Telescope Buying Tips (SPACE.com) SPACE.com - As we approach the holiday \  season, many people may consider the purchase of a telescope. You might already \  have seen telescope ads in newspapers, catalogues or on TV shopping channels. \  A typical ad might say something like this:",63,Entertainment
"Huge Explosion Rocks Gaza City A Palestinian schoolgirl runs past the rubble of a destroyed building next to a United Nations school in the Jebaliya refugee camp, northern Gaza Strip, Tuesday, Oct. 12, 2004.",49,Politics
"Producer Prices Up 0.1 Pct, Energy Drops (Reuters) Reuters - U.S. producer prices edged up just\0.1 percent in September, held back by a big energy-price drop,\but the cost of non-energy items picked up steam, a government\report showed on Friday.",64,Technology
"Olympics : Japan #39;s Kitajima completes breaststroke double ATHENS : Kosuke Kitajima completed a sweep of Olympic breaststroke gold on Wednesday, capturing the 200m title in a Games record ahead of Hungarian teenager Daniel Gyurta. ",55,Sport
Dozens killed in Pakistan blasts Pakistani troops patrol the city of Multan after bomb blasts at a Sunni gathering left 39 people dead.,29,Politics
Southeast Asian Foreign Ministers Prepare for ASEAN Summit Southeast Asian foreign ministers are finalizing a free trade agreement with China and a score of other accords in preparation for a summit meeting in Laos beginning Monday.,39,Politics
"IBM, Borland and Microsoft boost developers #39; ability to &lt;b&gt;...&lt;/b&gt; Microsoft, IBM and Borland are upgrading their software and offering users new workflow features, support for multiple languages and tools to manage the lifecycle of in-house applications.",63,Entertainment
Opec prepares to support oil price by enforcing quotas OPEC oil ministers yesterday backed steps to end overproduction when members of the oil cartel meet in Cairo today. Saudi Arabia and others were authorised to open the taps in August as ,46,Technology
"Bankruptcy Survivable, US Airways CEO Says  A ""frustrated"" chief executive of US Airways Group Inc. told employees yesterday that despite recent assertions from the airline's chairman, the carrier could survive a second bankruptcy filing -- but only with revised labor agreements.",54,Technology
"Flood of shares could hit Google price A flood of some 39.1 million Google shares could find their way on to the market today, potentially reducing the stock #39;s trading price, as employees and others who were able to buy into the ",54,Technology
"Coleman reportedly swerved to avoid a deer FLOWERY BRANCH, Ga. -- Atlanta Falcons defensive tackle Rod Coleman swerved to avoid a deer and flipped his luxury vehicle, authorities said Wednesday.",38,Sport
"Oil Ends Up as Nigeria Worries Persist  NEW YORK (Reuters) - Crude oil climbed back over \$50 a  barrel on Thursday, with worries over the security of Nigerian  supplies supporting prices despite a surprise increase in U.S.  crude inventories.",56,Technology
"These Days, the College Bowl Is Filled With Milk and Cereal Students these days are consuming breakfast cereal as if their grade-point averages depended on it - for breakfast, lunch, dinner and in between.",41,Politics
"Broadband pushes Europe Web users to 100 million Wired  amp; Wireless continues its reign as the top IT priority among IT managers due to widespread wireless installations, IP telephony deployment, and other network infrastructure upgrades.",46,Entertainment
Astros #39; hopes ride on aging Clemens The guy the Houston Astros are counting on today probably could fool a teenage movie clerk into thinking he qualifies for the senior discount.,37,Sport
Willingham Determined on Thursday It was all business on Thursday night after Notre Dames final practice of the week in preparation for their game against Michigan on Saturday.,31,Sport
"Blast shatters busy Jakarta street JAKARTA -- A powerful explosion rocked the Australian embassy in central Jakarta this morning, killing at least three people in the vicinity and injuring more than 100, witnesses and local radio said.",45,Politics
Bush May Call for Major European Role in Post-Arafat Peace Effort President Bush is expected to call on Europe to assume a key role in helping the new Palestinian leadership build and support institutions and prepare for negotiations ,43,Politics
"Budanov Drops Bid for Pardon GROZNY -- Former colonel Yury Budanov, who was convicted last year of kidnapping and murdering a Chechen woman, on Tuesday withdrew his request for a pardon after it drew outrage and protests in Chechnya and opposition from prosecutors and human rights ",58,Politics
Holiday Tech Buying Guide Fast Forward columnist Rob Pegoraro hosts the third in a series of discussions on The Washington Post's holiday tech buying guide and answer your personal tech questions.,37,Entertainment
