prompt,prompt_len,target
Private Master,3,1
Okra,3,0
Coronado,3,1
Lady Magdalene's,5,1
Every Time,3,0
The Swarm,3,0
War Party,3,1
Armed and Very Dangerous,5,1
War Party,3,1
Washington's Spies: The Story of America's First Spy Ring,15,0
Strangers (Zarim),7,1
The Tree of Wooden Clogs,7,1
Dope Nose,3,0
In Celebration,3,1
Stars in Shorts,4,1
Cubbyhouse,4,1
The Adventures of Buratino,6,1
Orange County,3,1
The Assassination Bureau Limited,6,1
Assembly,2,1
The Shadow Rising,4,0
Strictly Dishonorable,5,1
Something New,3,0
(A Friendship That Changed Our Minds),9,0
The Night Porter,4,1
Elite Squad,3,1
"Waterloo: The History of Four Days, Three Armies and Three Battles",14,0
Stupid Shit,3,0
Playing for Keeps,4,1
Soul Harvest: The World Takes Sides,8,0
A Change of Heart,5,0
Fifteen,2,0
The Essex Serpent,4,0
Franz Schubert – Ein Leben in zwei Sätzen,10,1
Beneath the Neon,4,0
The Time of Our Lives,6,0
Ancient Evil: Scream of the Mummy,8,1
Less Than an Hour,5,0
Beastly,3,0
Nemesis 3: Prey Harder,8,1
Opera,2,0
Espoir: Sierra de Teruel,8,1
War Story,3,1
Gerald McBoing-Boing,8,1
Feel Like Dance,4,0
Many Waters,3,0
2 Seconds,3,1
Still Life with Crows,5,0
Star Trek: Of Gods and Men,8,1
Nevada,2,0
Asha Jyoti,5,1
"Liars, Leakers, and Liberals: The Case Against the Anti-Trump Conspiracy",18,0
Portrait of Jason,4,1
Ladki,3,1
Street of No Return,5,1
The Trial,3,1
The Story of Martha,5,0
Alimayya,4,1
I Do It,4,0
Extra Credit,3,0
The Gladiators,5,1
Pray the Devil Back to Hell,7,1
It Must Have Been Love (Christmas for the Broken Hearted),14,0
Emma Hamilton,3,1
Hands of Death (Burn Baby Burn),9,0
Everything's Ruined,6,0
Deathstalker II: Duel of the Titans,9,1
Mappillai Gounder,5,1
Joy,2,0
How the War Started on My Island,8,1
Behind the Candelabra: My Life with Liberace,12,0
Voices,2,1
25 Minutes,4,0
Five Easy Pieces,4,1
Guru,2,1
The Reivers,4,0
Callaway Went Thataway,6,1
Midnight Run,3,1
Fine China,3,0
Yolngu Boy,5,1
I Killed Rasputin,5,1
"The Price of Silence: The Duke Lacrosse Scandal, the Power of the Elite, and the Corruption of Our Great Universities",24,0
Come See About Me,5,0
Flying,2,1
Darkwing,3,0
Goat Story 2 / Goat Story With Cheese,10,1
Where's Officer Tuba?,7,1
Galliyan,4,0
The Anatomy of Revolution,5,0
The Last Kiss,4,1
The Cure for Love,5,1
Joan the Maid,4,1
"Got the Life: My Journey of Addiction, Faith, Recovery, and Korn",16,0
The Simple Truth,4,0
The Kautokeino Rebellion,7,1
Tilaï,4,1
Lullaby,3,0
Son of Dracula,4,1
Craze,3,1
Muzzle Tough,4,1
You Be Killin Em,6,0
Meeting People Is Easy,5,1
To Kill With Intrigue,6,1
When the Bassline Drops,6,0
Blue Movie,3,1
Only Love,3,0
Yug Dekhi Yug Samma,9,1
Through the Night,4,0
Veerappu,5,1
Reef,3,0
Greedy for Tweety,5,1
Beatrice,2,1
Gallowglass,4,0
So Undercover,4,1
A Rock 'n' Roll Fantasy,8,0
The Entity,3,1
"Hurra, die Schule brennt!",9,1
Footfall,3,0
Tootsee Roll,5,0
Death Wish 3,5,1
The Son of Captain Blood,6,1
Anjaneya,4,1
The Adventure of Sudsakorn,7,1
Boat People,3,1
Get Low,3,0
Gangajatra,4,1
Without Fail,3,0
Fists in the Pocket,6,1
Ransom My Heart,5,0
God Is Dead?,5,0
Susan's House,5,0
The Two Mouseketeers,5,1
Sivaranjiniyum Innum Sila Pengalum,10,1
Boond Jo Ban Gayee Moti,9,1
Heidi,2,1
That Splendid November,5,1
Whirring,4,0
Asha Jyoti,5,1
The Fire Chronicle,4,0
Absolution Gap,4,0
Pagaivan,4,1
Push,2,0
Games Wizards Play,4,0
The Dragon and the George,6,0
Zindagani,5,1
Meendum Vazhven,6,1
Carry On Again Doctor,5,1
Baabul,4,1
Mary,2,0
Wild Side,3,1
Bobby,2,1
Dancehall Queen,4,1
4ever,3,0
House of Gold,4,0
Angeleyes,4,0
J'ai cherché,6,0
Atlas Shrugged,5,1
Ankhon Mein Tum Ho,7,1
The Elder Son,4,1
La Reine Margot,4,1
The Vertical Ray of the Sun,7,1
Dictator,3,0
Raayudu,4,1
The Long Dark Tea-Time of the Soul,10,0
A Thousand Splendid Suns,6,0
"(""Daisuki da yo."" / ""I love you.)",14,0
Herod the Great,5,1
Tarzan Goes to India,6,1
"Trust Me, I'm Dr. Ozzy: Advice from Rock's Ultimate Survivor",19,0
Smith of Wootton Major,7,0
Dark Visions,3,0
The Hanging Garden,4,0
Pratibad,4,1
Eat It,3,0
A Virgin Among the Living Dead,7,1
La Noche de Walpurgis,7,1
Ground Zero,3,1
Skeleton Coast,3,0
The Runner Stumbles,5,1
The Skeptic's Dictionary,7,0
Equinox Flower,4,1
Hussar Ballad,5,1
Not a Little Bit,5,0
Love in the City,5,1
Operation Red Jericho,4,0
Dr. Jerkyl's Hide,8,1
The Warrior and the Slave Girl,7,1
Ben and Me,4,1
Prisoner,3,0
The Mermaid Chair,4,0
Sharpe's Eagle,6,0
High Flight,3,1
"Not Quite Hollywood: The Wild, Untold Story of Ozploitation!",15,1
Out of the Dark,5,0
Mask in Blue,4,1
Chi lavora è perduto,6,1
Trumpets,3,0
Lamentation,4,0
Eragon,3,0
What Happened to Us,5,0
Jinx,3,0
Nuns on the Run,6,1
"Paths, Dangers, Strategies",6,0
No End,3,1
Five Easy Pieces,4,1
War Requiem,3,1
Don't Mess with Bill,7,0
Mass Effect: Andromeda,5,0
Hey Jude,3,0
Daemon,2,0
Hank Williams: The Show He Never Gave,9,1
Bitter Harvest,3,1
A Decent Ride,4,0
Foutaises,4,1
Phobia 2,5,1
Will Any Gentleman...?,5,1
Ernest Scared Stupid,5,1
The Patriots,3,1
If It Isn't Love,7,0
Hyper Sapien: People from Another Star,9,1
Blindman,3,1
The Bramble Bush,5,1
Beauty's Exotic Dance: Torture!,9,1
Girls in Their Summer Clothes,6,0
Dr. Lamb,4,1
Everybody Hates Me,5,0
Beauty and the Beast,5,1
The Sheriff of Fractured Jaw,7,1
A Constellation of Vital Phenomena,6,0
"Timber, I'm Falling in Love",9,0
The Visual Bible: Matthew,6,1
La morte cammina con i tacchi alti,10,1
The Three Brothers,4,1
Funhouse,3,0
High Fidelity,3,0
Sivappu Manjal Pachai,8,1
The Snorkel,4,1
House of Secrets,4,1
Octomom Home Alone,6,1
100 Things Successful People Do,8,0
Hells Bells,4,0
Minbo,3,1
Mr. Monk Goes to Germany,7,0
Nayak,3,1
Pegasus/Return to Racetrack,9,1
Dracula: Pages from a Virgin's Diary,10,1
The Conspiracy of Torture,5,1
Manohari,4,0
Sweet Lady,3,0
Blue in the Face,5,1
The Emerald Atlas,4,0
Take It from Me,5,0
The Landry News,4,0
Toman,3,1
Dylan & Caitlin,4,0
The Trouble with Spies,5,1
The Autumn Republic,4,0
Beneath the Neon,4,0
"Roderick, or The Education of a Young Machine",12,0
A Bridge Too Far,5,1
Ali Baba and the Forty Thieves,7,1
Utopia,3,0
Tus Besos,4,0
"Juggalo: Insane Clown Posse, Their Fans, and the World They Made",17,0
Fever,2,1
Shudra: The Rising,6,1
The Young Doctors,4,1
The Tin Mine,4,1
The Twin,3,1
Homeward Bound: The Incredible Journey,8,1
Trigger Mortis,4,0
Looney Tunes Golden Collection: Volume 3,10,1
Petunia,3,1
The French Lieutenant's Woman,7,1
Theft: A Love Story,6,0
Carry on at Your Convenience,6,1
Main Bhi Ladki Hoon,6,1
To Dorothy a Son,5,1
(Successful Habits of Visionary Companies),9,0
Ninagagi,4,1
Detective Conan: Full Score of Fear,8,1
We Takin' Over,6,0
The Codex,3,0
Tip Toe Wing In My Jawwdinz,9,0
Road Runner & Wile E. Coyote: Supergenius Hijinks,14,1
The Sun in a Net,6,1
Nishwartha Bhalobasa,9,1
The Student Prince,4,1
Joggers' Park,5,1
The Other Side,4,0
Fellini: A Director's Notebook,9,1
Don't Believe in Love,7,0
Mahaul Theek Hai,6,1
Crazy Thing,3,0
"Rasputin, the Mad Monk",7,1
Dunkirk,3,1
"The Heretic Anthem"" / ""Heretic Song",11,0
Easy,2,0
Cat Scratch Fever,4,0
Jo,2,1
World Tales,3,0
To Brave Alaska,4,1
Charlie,2,0
The Wish Maker,4,0
Indio 2: The Revolt,8,1
Yes,2,1
Rather Be the Devil,5,0
My True Love Gave to Me,7,0
The Secret Rapture,5,1
Octomom Home Alone,6,1
We Joined the Navy,5,1
Raju Gari Gadhi 3,8,1
Gargoyle: Wings of Darkness,7,1
My Cross to Bear,5,0
One Little Victory,4,0
The Dog Who Stopped the War,7,1
Undiscovered,4,1
No Complaints,3,0
Satyam Shivam Sundaram,8,1
Now and Forever,4,1
Colors,2,1
Evil Star,3,0
Kaun Tujhe,6,0
For Bad Boys Only,5,1
Year of Enlightment,5,1
Gaja Gamini,5,1
Cleopatra Jones,4,1
Prototype,2,1
Georgia,2,1
Dot and the Whale,5,1
The Great Indian Novel,5,0
The Last Blood,4,1
I lunghi giorni dell'odio,7,1
The Romancing Star,5,1
Buck Rogers: A Life in the Future,9,0
A Night at Karlstein,6,1
Raaj Tilak,5,1
Elephant Parts,3,1
The Gamma People,4,1
Yah Mo B There,5,0
Skin,2,1
Drop the Pilot,4,0
Dragon in Jail,4,1
Scream and Scream Again,5,1
Exodus,2,1
Goal! trilogy,4,1
Majo no Takkyūbin,8,0
The Locker,3,1
Mean Business on North Ganson Street,8,0
Tara Road,3,0
The Host,3,0
Words,2,0
Spin the Black Circle,5,0
The Eagle's Prey,6,0
Zimbo,3,1
All I Do,4,0
Simha,3,1
Ermo,3,1
The Secret Place,4,1
The Paradise Snare,5,0
Protect the Land,4,0
The Twelve Days of Dash & Lily,8,0
I've Been Working,6,0
Ressurection Joe,5,0
Gargoyle: Wings of Darkness,7,1
The Hours,3,0
101 Reykjavík,6,1
Rosealia,3,0
Real Friends,3,0
Carry On Cowboy,4,1
Shout It Out Loud,5,0
All the President's Men,7,0
The Maniac,4,1
Love in the First Degree,6,0
The Fourth Angel,4,1
Feel the Vibe,4,0
If Ya Gettin' Down,7,0
The Pickle,3,1
Delicate Sound of Thunder,6,1
Whole Again,3,0
The Dark Tower VI:,6,0
The Dogs of War,5,0
Darker than Amber,5,1
Shogun and Little Kitchen,6,1
Fully Flared,4,1
Captain Kronos – Vampire Hunter,7,1
Latin Lovers,3,1
Isabel,2,1
Mistral's Kiss,6,0
Naanu Nanna Hendthi,7,1
Away With Words,4,1
Texas Lightning,3,1
Champagne for One,4,0
Mounam,3,1
Mere Jeevan Saathi,6,1
D' Fightin' Ones,7,1
FourFiveSeconds,4,0
The Grudge,4,1
A Lick of Frost,5,0
Phaedra,3,1
Little Darlings,4,1
The Beardless Warriors,5,0
The Fugitive,4,0
Alludugaru,5,1
This Storm,3,0
Kondattam,4,1
Tata Birla Madhyalo Laila,9,1
Angel,2,1
The Grudge,4,1
The Mitten,4,1
"Alice, Sweet Alice",5,1
The Gravy Train,5,1
A Midnight Clear,4,1
Malcolm X: A Life of Reinvention,9,0
Shocking Dark,4,1
Alien Days,3,0
Romeo and Juliet,4,1
Cat Girl,3,1
Bunny O'Hare,5,1
Glamorama,3,0
Sphere,2,0
A Chinese Ghost Story III,6,1
Kochu Kochu Santhoshangal,9,1
The Vertical Ray of the Sun,7,1
Roots: The Saga of an American Family,9,0
Stays in Mexico,5,0
The Courtship of Eddie's Father,9,1
The Good people,4,0
"Run, Run, Sweet Road Runner",8,1
House Arrest,3,1
Someone,2,0
Two tickets to India,5,1
Red Riding Hoodwinked,6,1
Exodus: Tales from the Enchanted Kingdom,8,1
Anatomy 2,4,1
Seize the Day,5,0
The Red Maple Leaf,5,1
Pieces of Dreams,4,1
Naked in Death,4,0
Goodbye,2,0
The Tuloriad,5,0
Antonia and Jane,5,1
Jai Chiranjeeva,6,1
The Rooster Bar,4,0
Wolfsburg,4,1
Once Upon a Time in the North,8,0
The Growing Pains of Adrian Mole,8,0
The Knife That Killed Me,6,1
Grand Theft Parsons,4,1
Skin,2,1
Mr. Monk and the Blue Flu,8,0
Baby Sittin' Boogie,6,0
Aitakatta – Yak Cha Dai Phop Thoe,13,0
Imperial Woman,3,0
LAPD '53,6,0
Possession,3,0
Vera Drake,3,1
I'd Die to Be with You Tonight,10,0
Hyderabad Blues,3,1
"From Russia, with Love",6,0
The Brooklyn Follies,5,0
Hong Kong 1941,8,1
Get On Your Boots,5,0
The God Machine,4,0
Lift Up Your Face,5,0
When Love Hurts,4,0
The Blade Artist,4,0
"Fair Game: My Life as a Spy, My Betrayal by the White House",17,0
Let's Wait Awhile,7,0
The Rag and Bone Shop,6,0
Infinity Blade: Awakening,5,0
Theodore Boone: The Activist,7,0
Gold Forever,3,0
Let It Snow: Three Holiday Romances,9,0
Breakfast (Syrup),6,0
Jack-Jack Attack,5,1
Pygmy,4,0
Polaroid,3,0
Prison on Fire,4,1
Bringin' On the Heartbreak,8,0
The Weeping Song,5,0
Singaaravva,5,1
The Good Guy,4,0
Parichay,4,1
The Best Damn Thing,5,0
Desperate But Not Serious,5,0
Dishoom,4,1
Born to Run,4,0
Nancy Drew and the Secret of the Old Clock,10,0
"Sue Me, Sue You Blues",7,0
Superman,2,0
The Entity,3,1
Two Graves,3,0
Goofus,3,0
Ebolusyon ng Isang Pamilyang Pilipino,13,1
Dark Purpose,3,1
"Bush at War, Part III",7,0
Judas Rising,3,0
The Time Is Now,5,0
Post to Be,4,0
Knights,2,1
I Need You Christmas,5,0
The Magic Riddle,4,1
Many Waters,3,0
Follow Me,3,0
I Should've Followed You Home,8,0
The Thousand Autumns of Jacob de Zoet,10,0
Yaare Neenu Cheluve,8,1
Housefull Franchise,4,1
There is a Man in Our House,8,1
To Brave Alaska,4,1
Hello-Goodbye,4,1
Surviving Picasso,3,1
Leave It Alone,4,0
Girls Just Wanna Have Fun,6,0
Theme One,3,0
Full Circle,3,0
Life with the Lyons,5,1
The Day Is My Enemy,6,0
La dottoressa del distretto militare,9,1
Fireworks Wednesday,4,1
The Bourne Legacy,4,0
I Don't Think I Will,8,0
Prison on Fire,4,1
Bankrobber,4,0
Sharpe's Escape,6,0
Poramon 2,5,1
You & Me,4,0
Stick,2,1
Nothing To Lose,4,0
Saints of the Shadow Bible,6,0
Ring,2,0
Orchestra Rehearsal,5,1
The Cold Six Thousand,5,0
Exit Music,3,0
Bugs' Bonnets,5,1
Austeria,4,1
Make Me an Offer,5,1
Thulli Thirintha Kaalam,8,1
Tomorrow Is Another Day,5,1
Sagina Mahato,5,1
Rajasthan,3,1
NYPD Red 3,6,0
It's Alright,5,0
Return of the Fly,5,1
A Brother's Kiss,6,1
Spike and Tyke,5,1
The Three Faces,4,1
Have Faith in Me,5,0
"Augustin, King of Kung-Fu",9,1
Assembly,2,1
Safe and Sound,4,0
The Magician,3,1
Pretty When You Cry,5,1
Maria,2,0
Homburg,3,0
Monkey Grip,3,0
Took Us a Break,5,0
Tempest,3,1
Wobble,4,0
Nee Varuvai Ena,6,1
Long Way to Go,5,0
Il sorpasso,4,1
"Oh, Men! Oh, Women!",9,1
Long Days of Hate,5,1
Uncertainty,2,1
The Card Player,4,1
The Great War: American Front,7,0
Uncertainty,2,1
The Laughing Corpse,5,0
Eye of the Widow,5,1
El Amor de Mi Vida,6,0
Raqeeb: Rivals in Love,8,1
A Winter Haunting,5,0
The Lonely Lady,4,1
The Greatest Show,4,0
"Not with My Wife, You Don't!",11,1
High Hopes,3,1
Diplomatic Courier,4,1
Sherlock Holmes and the Deadly Necklace,7,1
Folie douce,4,1
Dot and the Whale,5,1
Sangee (সঙ্গী),9,1
In the Blood,4,1
For Good,3,0
Lee Rock II,4,1
Voices,2,1
V. I. P,6,1
Snow Cats,3,0
Neymar Shimray,4,0
Wonders of the Sea 3D,9,1
Larks on a String,6,1
Breadcrumb Trail,3,1
Doing Good Better,4,0
The Clocks,3,0
Games of Love and Chance,6,1
Saints of the Shadow Bible,6,0
The Song Is Over,5,0
Blue Movie,3,1
Big Nate: In a Class by Himself,9,0
Every Heart a Doorway,6,0
No Apology:,5,0
Blood of the Vampire,5,1
The Golem's Eye,6,0
The Immortal Life of Henrietta Lacks,8,0
Fools Die,4,0
Eye of the Tiger,5,0
Marfa Girl,4,1
Shine,2,0
Because of the Cats,5,1
Triggered (Freestyle),6,0
If Beale Street Could Talk,6,0
Gold,2,1
The Lighthouse,3,0
Tales from Jabba's Palace,8,0
Love,2,1
Girls,2,0
Let Me Be Myself,5,0
The Return of the King,6,0
In Your Room,4,0
Ong Bak 2: The Beginning,8,1
Son of the White Mare,6,1
Young Man with a Horn,6,1
Beauty and the Breast,5,1
Bittersweet,4,0
Dream a Little Dream,5,1
Séance on a Wet Afternoon,7,1
Road to Nandikadal,6,0
Hella Nation,4,0
"Fengming, a Chinese Memoir",7,1
You and Me Forever,5,0
Half a Sixpence,5,1
Tarzan and the Madman,7,0
Wow Thing,3,0
The Card Player,4,1
The Pleasure of My Company,6,0
The Folding Star,4,0
The Women of the Cousins' War,8,0
Ro.Go.Pa.G,8,1
If You Don't Know Me by Now,10,0
Hans Christian Andersen's The Little Mermaid,9,1
Carry On Teacher,4,1
It All Belongs to Me,7,0
Delicate Sound of Thunder,6,1
Second Sight: A Love Story,7,1
Suspect Zero,4,1
Waltz of the Toreadors,7,1
Mickey's House of Villains,8,1
Queen Kong,3,1
Bullet,2,0
9 Shots,3,0
La Luna di Carta,5,0
The Awakening,3,1
The Secret Scripture,4,0
Personal Velocity: Three Portraits,6,1
Dansevise,4,0
Moving,2,0
Blade Runner 2: The Edge of Human,10,0
Jet,2,0
New England White,4,0
Sad and Painful Search: Office Lady Essay,10,1
Play Ball,3,0
Thodasa Roomani Ho Jaayen,10,1
The Forgotten,3,0
It's Here,5,0
In Celebration,3,1
The Border Post,4,1
Superwoman (Where Were You When I Needed You),12,0
Escape from Hell,4,1
Rise of the Ogre,5,0
The Dark Tower:,5,0
Sweet Talkin' Woman,6,0
Street Knight,3,1
Chances Are,3,0
The Visible Man,4,0
Achchamundu! Achchamundu!,11,1
Prem Kahani,4,1
The Quick Red Fox,5,0
A Huey P. Newton Story,7,1
The Quick Red Fox,5,0
A Pillow of Winds,5,0
Voices from Beyond,4,1
Thanga Thamaraigal,6,1
Necropolis,3,0
Champion,2,1
Seizure,4,1
We Trying to Stay Alive,6,0
Cloistered Nun: Runa's Confession,10,1
La Bicicleta,4,0
José Cuervo,4,0
Race franchise,3,1
The Perks of Being a Wallflower,7,0
Kandahar,3,1
The Day They Robbed the Bank of England,10,1
Bilby,3,1
Ei Ghor Ei Songsar,7,1
My Antonia,3,1
Hello Down There,4,1
The Facts of Death,5,0
The Structure of Evolutionary Theory,6,0
Isn't She Great,6,1
Human Croquet,4,0
Kandahar,3,1
Sang Pemimpi,5,1
A Life in the Balance,6,1
Wu Tang Forever,4,0
(Slit Eye),6,1
(The Art of Winning an Unfair Game),11,0
The Best Man,4,1
Piano Concerto No. 1,7,0
Salt and Pepper,4,1
The New Rebellion,4,0
Caught by the Fuzz,5,0
Aayat,3,0
Carry On Doctor,4,1
Padam Onnu: Oru Vilapam,9,1
A Rising Thunder,4,0
Rani Lalithangi,6,1
Haqeeqat,5,1
(Une Aussi Longue Absence),8,1
Tennessee Champ,3,1
Kimmy Dora,4,1
Talking to Strange Men,5,0
Rich People Problems,4,0
The Beautiful Ones,4,0
Timelike Infinity,4,0
Molester's Train: Nasty Behavior,9,1
À la folie,4,1
Drawing Flies,3,1
Raiders of the Seven Seas,7,1
True You: A Journey to Finding and Loving Yourself,11,0
Odin: Photon Sailer Starlight,7,1
True Colors,3,1
The Crazy Companies II,5,1
The Illusionist,4,1
The Puzzle Palace,4,0
The Beautiful Legs of Sabrina,6,1
Sharpe's Trafalgar,6,0
Screaming Eagles,4,1
The Book of the Dead,6,0
The Nature and Origins of Mass Opinion,8,0
Dirty Sticky Floors,4,0
Don't Say You Love Me,8,0
Deliver Us From Evil,5,0
Three Day Road,4,0
Wonder Boys,3,0
Catch-22,5,0
Under the Never Sky,5,0
Catching Fire,3,0
Never Take Sweets from a Stranger,7,1
Reckless,4,0
Konstantine,3,0
Homeward Bound: The Incredible Journey,8,1
Slash,2,0
Baby Did a Bad Bad Thing,7,0
Sometimes a Great Notion,5,0
Hrudayavantha,6,1
Beatrice and Virgil,4,0
The Curse of the Werewolf,7,1
The Train,3,1
Dingo,3,1
Darpan Chhaya 2,7,1
Sycamore Row,4,0
Mafia Queens of Mumbai,5,0
Tales from the Mos Eisley Cantina,9,0
Empire of Ivory,4,0
Bad Manners,3,1
Từ hôm nay (Feel Like Ooh),9,0
Unfolding Florence: The Many Lives of Florence Broadhurst,12,1
House of Cards: A Tale of Hubris and Wretched Excess on Wall Street,17,0
Lilies,3,1
Andaz Apna Apna,7,1
To Brave Alaska,4,1
The Last of the Finest,6,1
The Lords of the North,6,0
Sweet Mud,3,1
Physical,2,0
A Patriot's History of the United States,10,0
Antikiller,4,1
Carry On Matron,5,1
The Sound of Settling,6,0
Adjustment Day,3,0
The Last Year,4,1
Jemima Surrender,4,0
Hello Down There,4,1
I'm a Loser,6,0
Baby Come to Me,5,0
Eiffel I'm in Love,8,1
Jaan Tere Naam,5,1
Bleachers,3,0
The Grudge,4,1
The Spiral Staircase,5,1
Baabul,4,1
Father Figure,3,0
Sphere,2,0
Winter Cherry,3,1
Tokyo,2,0
House of Women,4,1
"Don't Just Lie There, Say Something!",11,1
True You: A Journey to Finding and Loving Yourself,11,0
Can't Keep a Good Man Down,9,0
I Miss My Friend,5,0
Mosby's Marauders,8,1
Outta Control (Remix),7,0
Trojan Odyssey,4,0
The Lieutenant Wore Skirts,7,1
Five Ashore in Singapore,6,1
Deuta,3,1
That's Amore,5,0
The Three Treasures,4,1
Let's Go,5,0
Student of the Year 2,7,1
Pour que tu m'aimes encore,9,0
Rock Odyssey,3,1
Vitus,3,1
Seven Wonders of the World,6,1
Aces Go Places IV,5,1
She Knows,3,0
Perfection,2,0
Dino: Living High in the Dirty Business of Dreams,11,0
Buddy's Song,5,0
Dream On,3,0
The Chalk Garden,4,1
The One That Got Away,6,0
Dav Pech,3,1
The Bandits of Corsica,6,1
Country Must Be Country Wide,6,0
Allari Ramudu,5,1
Freak Dance,3,1
One Day at a Time (Em's Version),12,0
"Remember Me, My Love",6,1
Germany in Autumn,4,1
Your Girlfriend,3,0
Gun Shy,3,1
It Takes More,4,0
Welcome to the Jungle,5,0
Notes Towards an African Orestes,7,1
Fall Again,3,0
American Gods,3,0
The White Queen,4,0
Tea in the Sahara,5,0
Sword of Sherwood Forest,5,1
The Plains of Passage,5,0
Naya Daur,5,1
Jinx,3,0
Nobody's Fool,5,0
Whatever Happened to Corey Haim?,8,0
Excursion toTindari,6,0
Your Town,3,0
Fire with Fire,4,0
Beneath the Neon,4,0
Gray Mountain,3,0
April Story,3,1
Rabbit's Feat,5,1
Classic (Better Than I've Ever Been),11,0
Ju-on: The Curse,7,1
Winter Cherry,3,1
Love Zone,3,0
First Day of My Life,6,0
Queenie,3,1
Mass Effect: Revelation,5,0
Candy Everybody Wants,4,0
Gideon's Sword,6,0
Mostly Ghostly,4,1
