prompt,prompt_len,target
Nintendo Ups DS Console Shipment Target Nintendo Co. Ltd. raised its 2004 shipment target for its DS handheld video game device by 40 percent to 2.8 million units on Thursday after many stores in Japan and ,49,0
"Russians Rally Against Terror, Bury Dead MOSCOW Sept. 7, 2004 - Tens of thousands of Russians massed outside the Kremlin to rally against terrorism Tuesday as mourners lowered caskets into the damp earth at a Beslan cemetery four days after the school siege that claimed more than 350 lives.",67,0
"Abbas makes election move, possibly to push back activist &lt;b&gt;...&lt;/b&gt; The interim Palestinian leader promised to set a date for internal elections in the ruling Fatah movement, a Cabinet minister said Friday, in an apparent attempt to persuade the head of Fatah #39;s restless young guard to drop out ",74,0
"U.S. to Probe Said Vanished Iraq Nukes (AP) AP - The United States said Tuesday it will conduct ""a full investigation"" along with the Iraqi government of the reported disappearance from Iraq's nuclear facilities of high-precision equipment that could be used to make nuclear weapons.",60,0
"Nearly 50 hurt in Spanish subway crash Two subway trains collided yesterday in Barcelona, leaving one of the drivers in serious condition and 48 other people with minor injuries, officials said.",39,0
BAR stops Davidson #39;s Williams test Motorsport.com. BAR test driver Anthony Davidson was due to try out for Williams at the beginning of December but BAR has put a stop to it.,41,0
"Ukraine's Opposition Confident Ahead of New Vote  KIEV, Ukraine (Reuters) - A key figure in Ukraine's  opposition movement said Sunday there was little the  Moscow-backed authorities could do to stop Viktor Yushchenko  sweeping to power in a re-run of the ex-Soviet state's rigged  election.",71,0
"Hundreds march in Nepal for peace Hundreds of people marched in Katmandu on Sunday, waving banners urging religious tolerance in wake of riots over the killing of 12 Nepalese hostages by Iraqi insurgents.",40,0
"Ellison tells court Oracle may lower bid for PeopleSoft Oracle Corp. chief executive Larry Ellison testified yesterday that the business software maker is leaning toward lowering its \$7.7 billion bid for rival PeopleSoft Inc. , a shift that might create another snag in the takeover tug-of-war.",60,1
"Giggs joins elite 600 club Ryan Giggs joined an elite band of Manchester United players in chalking up his 600th appearance for the club. Giggs, 30, joined Sir Bobby Charlton (759) and Bill Foulkes (688) among United players to pass the landmark in the 2-1 defeat of Liverpool.",78,0
"Microsoft and Swatch offer wireless watches Microsoft and watch maker Swatch say they are offering a new line of wireless data watches, bringing the era of Dick Tracy wristwatch radios one step closer.",39,0
Anthem merger a done deal Anthem Inc. #39;s stockholders are waking up this morning with a new corporate name on their shares. Employees will get a voice-mail message saying they #39;re now a part of a much bigger company -- the biggest by several measures.,60,1
"NFL suspends Seahawks #39; Robinson Robinson has been suspended without pay for the next four Seahawks games for violating the NFL #39;s substance abuse policy, according to a statement from the NFL released this afternoon.",46,0
"Who #39;s in line to take over the reins The parliament speaker would replace Yasser Arafat as Palestinian Authority president for 60 days, until elections. But he is unlikely to hold onto that position during a turbulent transition; timely elections also seem unlikely.",56,0
"Nations ask for study of effect of quota end A group of developing countries proposed yesterday that the World Trade Organization study the global effects of phasing out a textiles and clothing quota system, saying that many countries are losing out because of this trade liberalization.",49,1
"Broadband pushes Europe Web users to 100 million Wired  amp; Wireless continues its reign as the top IT priority among IT managers due to widespread wireless installations, IP telephony deployment, and other network infrastructure upgrades.",46,0
Bright Marks  amp; Sparks It speaks of grateful grannies and bowing bread-earners as Munificence plc divides between its investors excess booty earned from triumph on commerce #39;s high seas.,43,1
"German autoworkers hit streets over plan to cut 12,000 jobs A strike at a General Motors plant in Germany began to squeeze the company #39;s European production Tuesday as a lack of parts halted two other factories, while thousands of ",54,1
"Gold Fields rejects Harmony Gold #39;s \$8.1bn takeover offer NEW YORK, October 19 (newratings.com) - Gold Fields Limited (GFI.NYS) has rejected Harmony Gold Mining Company #39;s recently announced takeover bid through an all-stock deal valued at about \$8.",69,1
"News Corp. Shareholders Approve US Move; Stock to Join S amp;P500 News Corp. shareholders approved Rupert Murdoch #39;s plan to move his media company to the US from Australia, making it easier to raise money for expansion and allowing the stock to be ",58,1
"Airbus to Deliver as Many as 320 Planes in 2004, Forgeard Says Airbus SAS, the world #39;s biggest planemaker, expects to deliver as many as 320 aircraft this year, or 5 percent more than it forecast earlier, as demand from airlines picks up, said Chief Executive Noel Forgeard.",75,1
IBM in Voice Services Deal With Lloyds International Business Machines Corp. said Monday it will provide voice and data services to British financial-services company Lloyds TSB Group PLC for seven years in a deal worth \$971.6 million.,50,0
"Ohio State knocks Clarett #39;s allegations Ohio State football coach Jim Tressel and the school #39;s athletics director, Andy Geiger, defended the besieged program Tuesday -eiger delivering a vigorous ",45,0
Americans Block Hamm Letter The United States Olympic Committee have refused to pass on an official letter to all-round gymnastic champion Paul Hamm requesting him to return his gold medal.,36,0
"James Scores 16 in Cavs' Win Over Bobcats (AP) AP - LeBron James, Zydrunas Ilgauskas and Anderson Varejao had 16 points apiece, and the Cleveland Cavaliers rolled to a 103-77 NBA exhibition victory Wednesday night over the expansion Charlotte Bobcats.",67,0
More Surfers Ditch Internet Explorer Microsoft's browser continues to lose market share as more users switch to Mozilla.,23,0
"Ontario, feds pledge to kick in \$100M each for Ford \$1B Oakville &lt;b&gt;...&lt;/b&gt; OAKVILLE, Ont. (CP) - Ford Canada #39;s \$1-billion expansion of its plant in Oakville, Ont., was promised \$100 million each from the federal and provincial governments Friday, a deal that the automaker says will save jobs and boost the economy.",97,1
Panthers #39; defense takes big hit before game with Eagles PHILADELPHIA  The Carolina Panthers #39; hopes of relying on their defense to help their injury-plagued offense took a big hit Wednesday when coach Jon Fox announced that defensive tackle Kris ,53,0
"Update 4: European Central Bank Keeps Rates Unchanged The European Central Bank left interest rates unchanged Thursday, saying high oil prices meant uncertain prospects for Europe #39;s economic recovery.",39,1
"IBM in talks to sell its PC business IBM is in talks to sell its personal computer manufacturing business which, if successful, would mark the end of an era in the brief history of the PC, a machine the company helped to invent.",48,1
"TechBrief: A new chip on the block Sony, IBM and Toshiba on Monday disclosed some of the first details of their Cell chip, jointly developed by the three companies, that will form the basis of the next generation of PlayStation game consoles.",49,0
"UPDATE: Australia #39;s Orica Triples FY Net To A\$327.8M MELBOURNE (Dow Jones)--Following several years of cost cutting, Australia #39;s Orica Ltd. (ORI.AU), the world #39;s biggest maker of mining explosives, on Wednesday said net ",70,1
"Oil Falls \$3, Winter Fuel Inventories Up  LONDON (Reuters) - World oil prices slid \$3 a barrel on  Wednesday, shedding nearly 7 percent, as a larger-than-expected  build in U.S. heating stocks soothed worries about a winter  fuel deficit.",60,1
"Blair to back 'optimistic' Brown Tony Blair is set to back Gordon Brown's  pre-Budget report, amid concern over some of its forecasts.",33,1
"Honda #39;s October Sales Rise 10.2 Percent Honda Motor Co. said Wednesday that US sales rose 10.2 percent in October, boosted by higher truck sales. The automaker sold 110,502 vehicles during the month, up from 100,270 vehicles in October 2003.",76,1
"When a Video Game Stops Being Fun For players with ambitions to develop games, Electronic Arts must appear to be the best place in the world, but there is unhappiness among those living that dream.",39,0
"HERM TIPS HIS CAP TO FARRIOR PITTSBURGH - Few members of the Jets are surprised to see their former linebacker and first-round draft pick James Farrior excel with the Steelers, least of all Herman Edwards.",46,0
Antispam effort dealt setback A row over intellectual property claims from Microsoft Corp. has dealt a fatal blow to an ambitious effort by Internet engineers to create a technical standard for curbing junk e-mail.,41,1
United States Retains Both 4x400 Titles  ATHENS (Reuters) - The United States retained both Olympic  4x400 meters relay titles Saturday with individual champion  Jeremy Wariner running the third leg for the men's team.,54,0
"EU ministers disagree on fuel tax breaks European Union finance ministers failed early today to agree on tax breaks to ease the impact of high oil prices, despite sharp prodding from France and dire warnings that they were threatening economic growth.",45,1
"Nallen rolls to record win Chandler, AZ (Sports Network) - Chris Nallen closed with a one-under 71 on Sunday, but it was more than enough to win the Gila River Golf Classic.",44,0
"Roadside bomb kills British soldier A soldier from Britain  #39;s Black Watch regiment was killed and two others wounded in Iraq when a bomb exploded near their camp, the Ministry of Defence has said.",43,0
Baseball Players Union Meets in Valley (CBS 5 NEWS) - The controversy surrounding steroid use in Major League Baseball could heat up today as the Players Union begins a week long meeting here in the valley.,41,0
Chinese companies invest in Australian iron ore BEIJING - A group of state-owned Chinese companies has agreed to help finance and build an iron ore and infrastructure project worth nearly \$2 billion (Australian) in the Pilbara region of western Australia.,50,1
"NASA chief O #39;Keefe resigns NASA administrator Sean O #39;Keefe on Monday resigned after three years in charge of the US space agency which included the Columbia shuttle disaster, a NASA spokesman said.",45,0
"Orange County, Indiana still ready for Trump casino A southern Indiana county is keeping its hopes up for an economic revival led by Donald Trump #39;s casino even though his casino company has filed for bankruptcy protection.",44,1
"Philip Morris lab discovered passive smoking risk in 1982: Lancet PARIS (AFP) - A lab owned by US tobacco giant Philip Morris uncovered evidence in the early 1980s about potential risks from passive smoking but its findings were never made public, a study charges.",59,0
"Airbus shareholders approve launch of new A350 to rival Boeing 7E7 Shareholders in Airbus SAS have approved the launch of a new A350 passenger jet to rival Boeing Co. #39;s 7E7, a spokesman for Airbus parent EADS said Friday.",61,1
"South Korea #39;s Grace Park wins CJ Nine Bridges Classic Grace Park shot a 7-under 65 Sunday to win the CJ Nine Bridges Classic, beating top-ranked Annika Sorenstam by five strokes. Park, the South Korean star coming off a final-round collapse two weeks ago in the ",66,0
On-Demand Internet Video Game Services Vary Internet downloads are nothing new when it comes to buying music and software online. So why does video game shopping still mostly involve either shlepping to a store or waiting for the delivery truck after you order online?,51,0
"Poe, Philippine Actor Who Ran for President, Dies  MANILA (Reuters) - Philippine movie legend Fernando Poe  Jr., who came close to unseating Gloria Macapagal Arroyo in  May's presidential election, died on Tuesday after suffering a  stroke, his family said.",59,0
"Volvo in worldwide vehicle recall Volvo recalls 460,000 vehicles worldwide because a wiring problem could cause  fans to overheat and burn.",31,1
"Napster Receives New Life As Public Company Call it the kitty's third life. Roxio Inc. (ROXI) bought the Napster brand name and feline logo at a bankruptcy auction two years ago and with the acquisition of another music service, pressplay, relaunched the once-renegade file-swapping pioneer as a legal music service last October.",74,0
"Microsoft set to ship Virtual Server 2005 Microsoft Corp. next month will release Virtual Server 2005, its first foray into server virtualization and a key element of the broad management platform the company is creating for Windows.",49,0
Greek Riot Squad Bus Blast Raises Security Fears (Reuters) Reuters - A roadside bomb blast targeting a police\convoy in Athens early on Friday caused no injuries but alarmed\authorities who had been insisting that Greece's leftist\guerrillas were defeated.,51,0
"Martha Stewart to serve time at West Virginia prison Martha Stewart will do her time farther from home than she had hoped, at a remote West Virginia prison where inmates sleep in bunk beds and rise at 6 a.m. to do menial labor for pennies an hour.",55,1
"Shrek creator makes dream debut Spurred on by a large, green ogre, buoyed by a school of wise-cracking fish and with a podgy superhero helping its cause, DreamWorks Animation yesterday saw its share price rise by 41 on its first day of trading.",57,1
Dollar Stuck Near Lows Ahead of G20 Meet (Reuters) Reuters - The dollar idled near seven-month lows\against the yen on Wednesday as traders considered what\officials from the Group of 20 countries might say about recent\weakness in the U.S. currency at an upcoming meeting.,66,1
"Blockbuster Cans Late Fees, Keeps Due Dates LOS ANGELES (Zap2it.com) - To the joy of couch potatoes nationwide who resent rushing to the video store to return movies, video rental giant Blockbuster says it will do away with the dreaded late fees.",54,1
Supreme Court asked to intervene in file-swapping dispute WASHINGTON -- The Supreme Court was asked Friday to hold two Internet file-sharing services responsible for their customers #39; online swapping of copyrighted songs and movies.,44,0
"US Airways Union Mails Strike Ballots The union representing flight attendants on Friday said it mailed more than 5,000 strike authorization ballots to its members employed by US Airways as both sides continued talks that are expected to stretch through the weekend.",51,1
Mediacom Taps Sprint to Provide VoIP Mediacom Communications says it will launch VoIP telephone service in selected markets in the first half of 2005 in partnership with Sprint.,37,0
"Higher metals prices boost Falconbridge TORONTO - Falconbridge Ltd. said higher prices for nickel, copper and zinc helped it post a big increase in its third-quarter results.",35,1
"Boston Scientific Outlook Trails Views Boston Scientific Corp. (BSX.N: Quote, Profile, Research) , whose Taxus heart device has been involved in a major recall, said on Wednesday preliminary August sales of the device slowed ",47,1
"AOL to give away McAfee to members America Online Inc is bundling antivirus software from McAfee Inc into version 9.0 Security Edition of its online service, providing blanket virus blocking coverage for its approximately 23 million paying subscribers.",48,0
"Iran Tests 'Strategic Missile' TEHRAN, Iran - Iran said Saturday it successfully tested a ""strategic missile"" and delivered it to its armed forces, state-run radio reported.    The report did not say whether the missile was the previously announced new version of the Shahab-3 rocket, which already was capable of reaching Israel and U.S...",73,0
Raisin farmers meet yak herders? Must be the Slow Food f #234;te. The Slow Food movement builds an ivory tower in Italy to train holistic gastronomes.,38,0
"Now, cellphones turn advisers!: Technology India: Washington, Nov 26 : How about a cellphone that can intelligently advise you on what or what not to do based on your track record?",40,0
"Hynix may be fined for accounting breach SEOUL: Hynix Semiconductor may be fined for shoddy accounting between 1999-2003, South Korea #39;s financial regulator said. News of Hynix #39;s accounting violations comes after the CEO of Kookmin Bank, South Korea #39;s ",74,1
"Update 4: Invesco, AIM Advisors Settle for \$376.5M Invesco Funds Group and its sister company agreed Tuesday to pay \$376.5 million and surrender another \$75 million in fees to settle allegations of improper trading, a deal that will send nearly all the money to investors harmed by the practice.",70,1
"third quarter piles up losses for insurers New York - The property insurance industry sustained record third-quarter losses this year after a series of storms, according to an actuarial firm #39;s preliminary estimate.",43,1
"Delta Aims to Cut Jobs 12, Drop a Hub and Reduce Pay Delta said it would cut 12 percent of its work force and that a bankruptcy filing was ""a real possibility.""",40,1
Q1 Labs tackles intrusion prevention Q1 Labs this week plans to release the latest version of its flagship software as well as add-on software that the company says enables its security management tool to not only detect security issues but also prevent them.,49,0
Netflix nightmare negative for stock It was  quot;Nightmare on on Elm Street quot; for Netflix yesterday as investors bludgeoned the online movie rental company #39;s stock.,39,1
Offshoring company looks to make programmers obsolete in legacy conversion An Indian company claims its software automatically converts legacy applications written in old languages such as Cobol and Pascal to modern languages such as C and Java.,42,0
"Soldier Blogs Detail Life in Iraq (AP) AP - Iraq war blogs are as varied as the soldiers who write them. Some sites feature practical news, war pictures and advice. Some are overtly political, with more slanting to the right than to the left. Some question the war, some cheer it. While some military bloggers (or milbloggers) say their commanders have encouraged their online literary ventures, a few say their commanders have shut them down.",92,0
Samsung and Sony sign patent agreement Samsung and Sony have signed a five-year cross-licensing agreement covering a wide range of patents for digital products. The agreement should reduce the potential for disputes ,40,0
"Singh Makes It to Top And Is Hoping to Stay or the first time in his career, Vijay Singh will enter a golf tournament as the No. 1 player in the world. That status will not change his approach, however.",47,0
"IRS Reveals Less Cheating by Businesses, Its Data Show The push by the commissioner of Internal Revenue for quick completion of audits of big corporations - a move criticized by many longtime agency auditors - has led to a sharp drop in the ",47,1
"Monster in the house Tanned bodies sway to an intense Latin beat on a sticky night at Pravda 116. Here, the rakish clientele knows its house music almost as well as it knows the new Versace fall line. And tonight it likes what it hears.",56,1
Pirlo #39;s strike gives Milan victory Andrea Pirlo #39;s superb 20th minute strike gave Italian champions AC Milan a 1-0 win at Cagliari to keep them within three points of Serie A leaders Juventus.,52,0
"After Arafat In his press conference last Thursday, President Bush said people who don #39;t believe in the applicability of democracy to the Arab world cannot really believe in a two-state solution to the Palestinian conflict with Israel.",48,0
"Anwar plots his return KUALA LUMPUR: Malaysia #39;s highest court will decide today whether to review the corruption conviction of former deputy prime minister Anwar Ibrahim, a move that could lead to his immediate return to politics.",48,0
Jury says wife killer should die A California jury recommends that Scott Peterson should be executed for murdering his wife and their unborn son.,26,0
"US banks want a piece of Texas US banks are feasting on the fast-growing Texas market, where a rapidly growing population and its ability to lure new businesses have experts predicting competition for deals there will become more intense.",44,1
"The right time for a long drive is... now MUMBAI: If you are thinking of buying a new car, you may as well bring forward your decision as interest rates on new car loans are likely to see a 25-50 basis points hike.",54,1
"Kodak buys National Semis imaging business ROCHESTER, NYEastman Kodak will acquire the imaging business of National Semiconductor Corp., which develops and manufactures metal oxide semiconductor image sensor devices.",37,1
Shiite Militia Fighters Start Turning in Weapons in Baghdad Followers of radical cleric Moqtada Sadr trickled in to police stations in Baghdad #39;s Sadr City district to hand in weapons today under a deal seen as a key step toward ending weeks of fighting with US and Iraqi forces in the Shiite militant stronghold.,66,0
"Dutch Hospital Practicing Infanticide In 2001, the Netherlands became the first (only?) country in the west to permit ""mercy killings"". The law only allows such killings in very particular circumstances - a doctor can terminate the life of a person who was in great pain and had no hope of recovery. In addition, the law requires the informed consent of the patient.   A hospital in the Netherlands has asked to dispense with that annoying part about consent - and the equally annoying part about pain.",103,0
"S amp;P 500 drops; Colgate, Unilever shares fall The Standard  amp; Poor #39;s 500 Index dropped as Colgate-Palmolive Co. and Unilever cut profit forecasts, fueling concern consumer demand may be faltering.",56,1
"Gassee: PalmSource Names Apple Ex-Exec To Replace Benhamou PalmSource (nasdaq: PSRC - news - people ) said Tuesday that it named Jean-Louis Gassee, 60, as chairman. He #39;ll take the mantle from the retiring Eric Benhamou, 48--who also has the chair at 3Com (nasdaq: COMS - news - people ).",88,1
"Yankees Take Dramatic 12-Inning Victory Over Twins  NEW YORK (Reuters) - Hideki Matsui hit a sacrifice fly to  score Derek Jeter in the bottom of the 12th inning, giving the  New York Yankees a dramatic 7-6 victory over the Minnesota  Twins in the American League Divisional Series Wednesday.",72,0
Wi-Fi access point squeezed onto single chip Wireless chipset manufacturer Atheros announced on Wednesday that it has managed to fit the full functionality of a high-speed wireless access point onto a single processor.,40,0
Fannie CEO May Not Withstand Challenge  WASHINGTON (Reuters) - The vaunted political and financial  skills of Fannie Mae Chief Executive Franklin Raines may not be  enough to save him professionally after a scathing regulatory  report last week detailed pervasive accounting lapses at the  mortgage finance company.,60,1
"Rates mixed in T-bill auction Interest rates on short-term Treasury securities were mixed in yesterday's auction. The Treasury Department sold \$19 billion in three-month bills at a discount rate of 2.28 percent, up from 2.23 percent last week. An additional \$17 billion was sold in six-month bills at a rate of 2.560 percent, unchanged from last week's auction.",93,1
Allenby predicts Masters surge Defending champion Robert Allenby is confident of quickly bridging the gap between himself and tournament leader Bradley Hughes in today #39;s third round of the Australian Masters at Huntingdale in Melbourne.,45,0
"NVIDIA SLI Performance Preview with MSI #39;s nForce4 SLI Motherboard The MSI motherboard we tested is actually the very first working sample of the K8N Neo4 Platinum/SLI; in fact, as of right now there are only 4 working nForce4 SLI samples at MSI in Taiwan, two of which happen to be in my hotel room.",78,0
"Intel Chips In for New Gateway PCs Desktops will be available at several retailers, including CompUSA.",21,0
"Sirius stock soars on Karmazin hire Shares of Sirius Satellite Radio posted double-digit percentage gains on Friday, one day after the company said former Viacom President Mel Karmazin would become its new chief executive.",45,1
"PeopleSoft boss fired NEW YORK: PeopleSoft yesterday sacked Chief Executive and president Craig Conway, citing a loss of confidence, and the software company #39;s shares jumped on expectations that the move could pave the way for a deal with hostile bidder Oracle.",53,1
"Pulitzer's Possible Sale Sends Shares Up  PHILADELPHIA (Reuters) - Shares of newspaper publisher  Pulitzer Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PTZ.N target=/stocks/quickinfo/fullquote""&gt;PTZ.N&lt;/A&gt; jumped as much as 18 percent on Monday  after it said it hired Goldman Sachs as a financial adviser to  explore strategic alternatives, including a possible sale.",108,1
Twinkies maker in crisis There #39;s an old saying in the business world when a sale seems all but assured: It was as easy as selling Hostess Twinkies. That may no longer be true.,47,1
"Insurers See Hurricane Costs as High as \$23 Billion Insurance claims for damage caused in the United States this year by four major hurricanes may reach \$23 billion, surpassing payments on claims for 1992 #39;s Hurricane Andrew, an insurance industry group said on Friday.",61,1
"Update 5: Oil Prices Slide, Despite Iraq Export Drop Oil prices fell for a fifth consecutive day Thursday despite a sharp drop in Iraqi exports after pipelines were sabotaged - evidence that the bull market may have lost some steam.",47,1
"Soldier Blogs Detail Life in Iraq (AP) AP - Iraq war blogs are as varied as the soldiers who write them. Some sites feature practical news, war pictures and advice. Some are overtly political, with more slanting to the right than to the left. Some question the war, some cheer it. While some military bloggers (or milbloggers) say their commanders have encouraged their online literary ventures, a few say their commanders have shut them down.",92,0
"Russian Oil Giant Raises Reserves Estimate Fivefold In raising its reserve estimates, Yukos reiterated that it was operating on a ""day to day basis and was still close to filing for bankruptcy.""",38,1
"Drug: Test results excite Alpharetta maker Alpharetta-based AtheroGenics announced positive interim results Monday from a clinical trial of its drug to treat atherosclerosis, which leads to coronary heart disease.",40,1
Malaysia #39;s ruling party told to put Anwar issue aside KUALA LUMPUR: Malaysia #39;s deputy premier has urged his ruling party to stop speculating on the possible political comeback of Anwar Ibrahim and remain focused on its annual congress next week.,54,0
"YUKOS Seeks U.S. Bankruptcy  MOSCOW (Reuters) - Russian oil major YUKOS has filed for  bankruptcy protection in a U.S. court and will seek an  injunction to stop Russia from auctioning off its main  production unit on Dec. 19, it said on Wednesday.",69,1
"FDA whistle-blower singles out 5 drugs A Food and Drug Administration official warned Congress yesterday that the FDA would be unable to prevent another episode like the Vioxx case, in which the popular arthritis ",41,1
"EU weighs Iranian nuclear reply Iranian negotiators have responded to a deal struck with EU nations last week about the Islamic state #39;s nuclear programme, reports say.",34,0
"Consumer Sentiment Improves in November  NEW YORK (Reuters) - U.S. consumers have grown more  cheerful so far this month as the hotly contested presidential  election drew to a close and job prospects seemed to improve,  according to a survey released on Friday.",54,1
"AutoZone Earnings Are Flat Autozone #39;s (AZO:NYSE - news - research) first-quarter sales and earnings were virtually unchanged from a year ago, held back by higher fuel prices that made car owners skittish.",50,1
