prompt,prompt_len,target
Wu Tang Forever,4,1
The Twelve Days of Dash & Lily,8,0
Koolaids: The Art of War,9,0
Blindman,3,0
Geek in the Pink,5,1
Clockwork Prince,4,0
Girlfriend,3,1
Fatwa on Terrorism and Suicide Bombings,9,0
Race franchise,3,0
Charlie,2,1
Mogwai Fear Satan,5,1
The Quants,4,0
Fools Die,4,0
Everytime tha Beat Drop,6,1
Secret,2,1
Sorry,2,1
I'm Ready for Love,7,1
Surrender,3,1
The Lieutenant Wore Skirts,7,0
On the Edge of the Dark Sea of Darkness,10,0
Waterline,3,1
Downtown,2,1
High Society,3,0
Saint Cecilia,3,1
Mind's Eye,5,1
When We're Old,6,1
Evil Star,3,0
"Paths, Dangers, Strategies",6,0
"Mama, You Been on My Mind",8,1
Nasty,2,1
Have a Party,4,1
Another Tricky Day,5,1
Wonder,2,1
I Know,3,1
Perfect Places,3,1
Blade Runner 2: The Edge of Human,10,0
Come Over,3,1
Let's Go to San Francisco,8,1
Crackerbox Palace,5,1
Cowards Bend the Knee,6,0
Stays in Mexico,5,1
Grace,2,1
Icebreaker,3,1
Chasing Cars,3,1
Idea Man: A Memoir by the Cofounder of Microsoft,12,0
Good Boys,3,1
Song Reader,3,0
Crazy Thing,3,1
"White, Discussion",4,1
États d'Amour,5,1
Miracle,2,1
Starbook,3,0
Eat It,3,1
Cry Uncle!,4,0
The Needle,3,0
Priyamaanavale,6,0
Nee Varuvai Ena,6,0
Mera Rakshak,6,0
Jewels,3,0
Can't Believe It,6,1
Carry On Teacher,4,0
Hot Boyz,3,1
Sex & Drugs & Rock & Roll,8,1
Up & Down,4,1
Start-up Nation: The Story of Israel's Economic Miracle,14,0
La Noche de Walpurgis,7,0
Carry on at Your Convenience,6,0
Forever and a Day,5,0
Celtic Empire,3,0
Whatcha Gonna Do with a Cowboy,8,1
Mean Business on North Ganson Street,8,0
Best of You,4,1
Where's Officer Tuba?,7,0
A Decent Ride,4,0
Today My World Slipped Away,7,1
Birdsong,3,0
Ship of Magic,4,0
Lose Yourself,3,1
Brave,2,0
Triumphant (Get 'Em),8,1
Carry On Doctor,4,0
Saints of the Shadow Bible,6,0
The Masterplan,4,1
It Ain't Me Babe,7,1
Encore,2,0
River Beat,3,0
Away With Words,4,0
Scarlett O'Hara,5,1
Only Want You,4,1
Antología,3,1
Ra-Ta Ta-Ta,7,1
Mine,2,1
Wherever You Will Go,5,1
The Amber Spyglass,5,0
Collide,3,1
Narcotic,4,1
Have Faith in Me,5,1
So Undercover,4,0
Glitter,2,1
Passing Strangers,3,1
Spotlight,2,1
War Party,3,0
Cold Rock a Party,5,1
Cloistered Nun: Runa's Confession,10,0
Sin,2,1
A Picture of You,5,1
Tomorrow Is Another Day,5,0
I Am A Strange Loop,6,0
El Anillo,4,1
Gun Shy,3,0
Lazy,2,1
Walk of Life,4,1
Substitute,2,1
Sick of Being Lonely,5,1
Better When You're Gone,7,1
Here I Am,4,1
Star,2,1
One Little Victory,4,1
Cela s'appelle l'aurore,9,0
Born Free,3,1
Goat Story 2 / Goat Story With Cheese,10,0
Let Love Lead the Way,6,1
Putting Holes in Happiness,5,1
Song #3,4,1
That Splendid November,5,0
Tiempo de silencio,4,0
The Imperial March,4,1
It All Belongs to Me,7,1
Little Man,3,1
Mistborn: The Well of Ascension,8,0
The Structure of Evolutionary Theory,6,0
Dar um Jeito (We Will Find a Way),12,1
The Pirate,3,0
Wild is the Wind,5,1
Morning After Dark,4,1
Tempest,3,0
Queer,3,1
Through It All,4,1
It Happens,3,1
Corporal Clegg,4,1
Promise of Blood,4,0
We Write the Story,5,1
Bottle of Wine,4,1
The Angel's Game,6,0
Pudhiya Mannargal,6,0
All Tomorrows,5,0
Your Disco Needs You,5,1
Michelle,2,1
"Christology: A Biblical, Historical, and Systematic Study of Jesus",14,0
William Tell Overture,4,1
The Grudge,4,0
Road to Nandikadal,6,0
Greatest the Hits 2011–2011,14,1
Blessed,2,1
Funny How Time Flies (When You're Having Fun),13,1
Carnival Night,3,0
Impulse,2,0
The Seven Deaths of Evelyn Hardcastle,8,0
Left of Boom: How a Young CIA Case Officer Penetrated the Taliban and Al-Qaeda,20,0
Khartoum,4,0
The Quants,4,0
Just Playing (Dreams),6,1
The Last Town on Earth,6,0
Now I'm That Bitch,7,1
The Mermaid Chair,4,0
Children of Blood and Bone,6,0
I'm So Excited,6,1
Bitter Harvest,3,0
The Dark Tower VI:,6,0
The Bellboy and the Playgirls,8,0
Survivor's Quest,5,0
The Glamorous Life of Sachiko Hanai,10,0
Lake Tahoe,3,0
Parking,2,0
Love! Valour! Compassion!,8,0
Firewing,3,0
Sex,2,0
Wolf-Speaker,4,0
Ta Ra Rum Pum,5,0
The Hawaiians,4,0
Hand of the Dead Body,6,1
Crossroads of Twilight,5,0
The Art of Intrusion,6,0
It Takes More,4,1
Diplomatic Courier,4,0
Bright Future,3,0
Dog Day Sunrise,4,1
Slander:,4,0
Born to Run,4,1
Pieces of Dreams,4,0
Torture Garden,4,0
Disappear,2,1
The Shiva Option,4,0
Looney Tunes Golden Collection: Volume 3,10,0
Sphere,2,0
The Day They Robbed the Bank of England,10,0
Song to Say Goodbye,5,1
Two tickets to India,5,0
Welcome to Curiosity,4,0
By the Way,4,1
Oye,2,1
The Yes Man,4,0
The Tanks Are Coming,5,0
Hridoyer Kotha,6,0
The Bungalow Mystery,4,0
Modern Day Bonnie and Clyde,6,1
The Coming of the TerraphilesThe Pirates of the Second Aether,14,0
Sensitivity,2,1
The Cossacks,4,0
"Mirror, Mirror",4,0
All Over Creation,4,0
Voices,2,0
Cleanup Time,3,1
Eminado,3,1
Straight Up,3,1
Saturday Night Special,4,1
Not a Little Bit,5,1
I'm a Loser,6,1
The Story of Martha,5,0
Two Experts Pick the Greatest,6,0
Meet Me Tonight,4,0
Me and the Kid,5,0
Wish You Well,4,1
Fever,2,0
Yakusoku wa Iranai,7,1
Rocket,2,1
Been Down So Long It Looks Like Up to Me,11,0
Autorsha,4,0
It's Over,5,1
The Shadow of Saganami,6,0
The Candy Shop War,5,0
I Love It,4,1
Nishwartha Bhalobasa,9,0
I'll Follow the Sun,7,1
Notes Towards an African Orestes,7,0
Bid Time Return,4,0
Ship of Destiny,4,0
Tesla Girls,3,1
Blood of Tyrants,5,0
The Cross and the Switchblade,7,0
As We Enter,4,1
Timebomb,3,1
Love the World,4,1
All Over Me,4,1
Baby When The Light,5,1
Fool for You,4,1
I Learned It From You,6,1
Vanna Jigina,5,0
The Conspiracy of Torture,5,0
The Riddle,3,1
Headlines,3,1
Everything Counts,3,1
Loud Music,3,1
The Fort,3,0
Green Fields,3,1
I Loved You,4,1
Séance,3,0
What I Need,4,1
Be a Light,4,1
Private,2,0
Second Glance,3,0
The Cult of the Amateur,6,0
The Obelisk Gate,6,0
Goodnight Tonight,3,1
Push,2,0
Amusement Parks U.S.A,9,1
Secret,2,0
Here I Go Again,5,1
Luv 4 Dem Gangsta'z,9,1
The Proud One,4,1
God Whispered Your Name,6,1
Nothin' to Lose,6,1
The Innocent,3,0
Morning Sun,3,1
Ong Bak 2: The Beginning,8,0
Dope Nose,3,1
Miami Connection,3,0
À contre-courant,6,1
Shocking Dark,4,0
Clandestino,4,1
Serpentine,3,0
Bottle Pop,3,1
A Day in the Life,6,1
Your Girlfriend,3,1
Only Love,3,1
Its Not My Cross to Bear,7,1
A Pain That I'm Used To,9,1
What If,3,1
Travel to Romantis,5,1
April Story,3,0
Forever Young,3,1
The Cure,3,1
Right Now,3,1
The Knife That Killed Me,6,0
(AKA: Playgirl After Dark (US),11,0
22,3,1
Begging You,4,1
"Girl, I've Been Hurt",8,1
When True Night Falls,5,0
Behind the Candelabra: My Life with Liberace,12,0
People Are Crazy,4,1
Southern Fried Rabbit,4,0
The Clocks,3,0
I Was Country When Country Wasn't Cool,10,1
The Undoing Project,5,0
Folie douce,4,0
Nayak,3,0
Be My Lover,4,1
Chinnavar,4,0
The Secret Rapture,5,0
La vacanza,3,0
Three Outlaw Samurai,4,0
Shadowland,3,1
"Chronicles, Volume One",6,0
Flowers,2,1
The Two Towers,4,0
Last Orders,3,0
Little Boy Sad,4,1
Storm Warning,3,0
Sweep (Wicca),7,0
Utopia,3,1
Many Waters,3,0
"Augustin, King of Kung-Fu",9,0
Sophie's World,5,0
Rogue Lawyer,3,0
Battle Cry,3,1
The Narrow Way,4,1
I Don't Think I Will,8,1
My Ship Is Coming In,6,1
Miles of Fire,4,0
Sugar,2,1
Adictiva,3,1
Don't Make a Black Woman Take Off Her Earrings,12,0
Exit Music,3,0
God With Us,4,1
Wrath of Empire,4,0
One,2,1
To the Nines,5,0
The Kingmaker's Daughter,7,0
Less Than an Hour,5,1
God Is Not Great,5,0
A Purple Place for Dying,6,0
The Target,3,0
Could I Have This Kiss Forever,7,1
Unsafe at Any Speed: The Designed-In Dangers of the American Automobile,15,0
All or Nothing,4,1
Before They Make Me Run,6,1
Conman in Tokyo,5,0
Another World,3,1
My Kind of Scene,5,1
Candy (Drippin' Like Water),9,1
Still Waters (Run Deep),7,1
Tu m'oublieras,7,1
Treehouse,3,1
The Lost World,4,0
Better Late Than Never,5,0
Woman on the Night Train,6,0
Everybody Wants to Rule the World,7,1
Hooligan Sparrow,4,0
Protection,2,1
Gregor the Overlander,5,0
Never Take Sweets from a Stranger,7,0
Mounam,3,0
The Abominable Snow Rabbit,7,0
Nommara 17,6,0
Big City Life,4,1
Pretties,3,0
Pink Cadillac,3,1
Simha,3,0
Seizure,4,0
Partyman,3,1
Strobe,3,1
Plague Ship,4,0
Heartless,3,1
Rise of the Ogre,5,0
Yug Dekhi Yug Samma,9,0
Oranges Are Not the Only Fruit,8,0
Hella Hoes,5,1
Le ali della sfinge,7,0
The Rapture: In the Twinkling of an Eye/Countdown to the Earth's Last Days,21,0
Ain't a Party,6,1
Master of Puppets,5,1
The Browning Version,4,0
This Is Such a Pity,6,1
Playdate with Destiny,5,0
Homeward Bound: The Incredible Journey,8,0
Tombstone Blues,4,1
First Day of My Life,6,1
Necropolis,3,0
Joy,2,1
Feel Good Inc,4,1
The Never War,4,0
"Try, Try, Try",6,1
Flashback,2,0
Escape from Galaxy 3,6,0
Good to My Baby,5,1
Het Vijftig Jaars Zwaard,8,0
Oceania,3,1
Superman,2,1
Happiness,2,1
Extraordinary,3,1
Club Rocker,3,1
Dancing Through Life,4,1
That Lucky Touch,4,0
Tommy and Quadrophenia Live,8,0
The Best Damn Thing,5,1
Aadyathe Kanmani,6,0
Blood for Poppies,5,1
Freedom at 21,6,1
Fall Down,3,1
John Henry Days,4,0
Fragile,3,1
The Profane Exhibit,5,0
Fire with Fire,4,1
(Une Aussi Longue Absence),8,0
Discipline,2,1
The Visitor,3,0
The White Queen,4,0
The Kingdom of Gods,5,0
Heartless,3,1
Immortal Megamix:Can You Feel It/Don't Stop 'Til You Get Enough/Billie Jean/Black or White(Immortal Version),31,1
Titsiana Booberini,6,0
Doesn't Matter (Thief of the Sun),11,1
Tonight,2,1
Trailerhood,3,1
The Song Is Over,5,1
Four Sticks,3,1
Le Marginal,3,0
And Now... Ladies and Gentlemen,7,0
Between the Assassinations,5,0
Carry On Matron,5,0
Start Me Up,4,1
Classic (Better Than I've Ever Been),11,1
Me Too,3,1
Give It Away,4,1
The Monkey Wrench Gang,5,0
The Lords of Salem,5,1
Ride It,3,1
Falling,2,1
If You Were a Sailboat,7,1
Tweety and the Beanstalk,7,0
Town Called Malice,5,1
Winterhawk,3,0
I Love You,4,1
Housefull Franchise,4,0
How to Survive a Robot Uprising:,9,0
Mr. Monk Goes to Hawaii,7,0
Goal! trilogy,4,0
The Son of Captain Blood,6,0
Five Easy Pieces,4,0
Ro.Go.Pa.G,8,0
On Canaan's Side,6,0
The Lost City of Faar,7,0
The Spook's Sacrifice,7,0
Moving,2,1
Fanfan la Tulipe,6,0
Your Witness,3,0
Sugar Daddy,3,1
Bye Bye Baby,4,0
Guru,2,0
Gunmen,3,0
(Lay Your Head on My) Pillow,9,1
The Journey,3,0
The Sound of Settling,6,1
Rendez-Vu,4,1
I Want a Hippopotamus for Christmas,8,1
Whirring,4,1
Alien Thunder,3,0
The Super Cops,4,0
Mickey's House of Villains,8,0
Knuffle Bunny Too: A Case of Mistaken Identity,13,0
Ready Set Roll,4,1
Air Bud: Seventh Inning Fetch,8,0
Mind's Eye,5,1
The Accidental Tourist,4,0
Bad Blood,3,1
Twist and Shout,4,1
Who Are You,4,1
Fingers,2,1
(Interno Berlinese),8,0
Spirit of America,4,1
The Twin,3,0
The Golden House,4,0
Hold Me,3,1
A Moment Like This,5,1
Parasite,3,0
My Girlfriend's Boyfriend,6,0
Lovefool,3,1
The Tuloriad,5,0
N'oublie pas,6,1
The Big Short: Inside the Doomsday Machine,10,0
Tall in the Trap,5,0
Walls,2,1
Suicide Blonde,3,1
Building Harlequin's Moon,6,0
Tonight,2,1
Funhouse,3,1
Costumbres,3,1
The Fox,3,0
For Bad Boys Only,5,0
You Know Me Better Than That,7,1
Shocking Dark,4,0
You Sang to Me,5,1
Amanecer,3,1
"Got the Life: My Journey of Addiction, Faith, Recovery, and Korn",16,0
The Essex Serpent,4,0
Captain Hareblower,4,0
Searching,2,1
Head over Heels,4,0
Trojan Odyssey,4,0
Narcotic,4,1
If You're Going Through Hell (Before the Devil Knows),14,1
Jungle Boogie,3,1
Spain in Our Hearts,5,0
The Ballad of Curtis Loew,6,1
Straight Flush,3,0
American Honey,3,1
Thunderball,3,0
You're Lookin' At Country,9,1
Certified Gangstas,4,1
Et s'il n'en restait qu'une (je serais celle-là),21,1
The Funeral of Hearts,5,1
Rather Be the Devil,5,0
The Skeptic's Dictionary,7,0
Venus,2,0
NYPD Red 3,6,0
Our Story,3,0
What's Going On,6,1
Birdsong,3,0
Bleeding Out,3,1
Find the Time,4,1
Foley Is Good: And the Real World Is Faker Than Wrestling,14,0
If We Make It Through December,7,1
One Time,3,1
Darker than Amber,5,0
This Christmas,3,1
Aayat,3,1
The Folding Star,4,0
Drop It on Me,5,1
Leo the Last,4,0
A Cat in the Brain,6,0
Bouncing Off the Walls,6,1
Carry On Teacher,4,0
Lunar Park,3,0
Pegasus/Return to Racetrack,9,0
Buck Rogers: A Life in the Future,9,0
Whole Again,3,1
The Winner,3,0
Another One Rides the Bus,6,1
My Year of Meats,6,0
American Shows of All Time,6,0
Fully Flared,4,0
Dot and the Kangaroo,5,0
The Yankee Years,4,0
Footfall,3,0
Pippi Longstocking,6,0
Persuader,4,0
Side Effects,3,1
Angeleyes,4,1
Assembly,2,0
Dreaming,2,1
Talkin' Out da Side of Ya Neck!,11,1
Food of Love,4,0
Generation Kill,3,0
I Believe,3,1
World Without End,4,0
A Patriot's History of the United States,10,0
Great,2,0
Catchy Song,4,1
Fluorescent Adolescent,4,1
NYPD Red 3,6,0
Kem kan eg ringe,6,1
The Little Devil,4,0
The Legend of Wisely,6,0
Dreamin',4,1
Coyote Blue,3,0
Absolutely American,3,0
The Spy,3,0
Dunkirk,3,0
The Train,3,0
Monkey Gone to Heaven,5,1
Living Darfur,3,1
Ohio Is for Lovers,5,1
It's Here,5,1
Peter and the Sword of Mercy,7,0
Cities of the Plain,5,0
Kimmy Dora,4,0
Aneurysm,4,1
Pyar Kiya To Darna Kya,10,1
Dammn Baby,4,1
The Rational Optimist,5,0
House of Chains,4,0
Who You Say I Am,6,1
Inside-Looking Out,5,1
CHERUB: Brigands MC,7,0
Loka,3,1
Sag Harbor,3,0
El Amor de Mi Vida,6,1
Behind the Candelabra: My Life with Liberace,12,0
The Twelve Months,4,0
Don't Shoot,5,1
Budding Prospects,4,0
I'll Find You,6,1
Innocent,3,0
Sonthakkaran,5,0
You Can't Fix This,7,1
My Favorite Mistake,4,1
Alla,2,1
Go Get It,4,1
Solitary Man,4,1
Talking to Strange Men,5,0
The Ex,3,0
Memories of Ice,4,0
Pratibad,4,0
"Rasputin, the Mad Monk",7,0
Heaven,2,1
I Need You,4,1
Autorsha,4,0
The Big Unknown,4,1
Costa Rica,3,1
Don't Worry,5,1
Outta Control (Remix),7,1
See No Evil,4,0
Shocked,3,1
Immortals,4,1
Medicine Man,3,1
The Balkan Girls,4,1
Kingdom Come: The Final Victory,7,0
The Women of the Cousins' War,8,0
The Profane Exhibit,5,0
Sexy Music,3,1
